Taxa	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_toyonensis	0.000689501440165714	0.000265257810094217	0.000521521710948827	0	0.000254898126379288	0	0	0.000271859826823415	0.000828646363270962	0.000740267157000373	0	0.00084885471628148	0.00335547510417523	0.000703168844238467	0.000477587622353497	0	0	0	0	0	0	0.000859070636372334	0	0	0	0	0	0	0.000364131052222219	0	0.000756297414740723	0.00115035589820336	0	0	0	0	0.000354457958669864	0	0.000405759981422435	0	0	0	0	0.000373027848394022	0	0.000836359855536883	0	0.00751203908597404	0.000905832373532786	0	0	0	0.000596234377792682	0.00154258998390153	0.00106289241928407	0	0	0	0.000531660420219333	0.000197766549838275	0	0
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_tropicus	0.00170347414629176	0	0	0	0	0	0	0	0.00157930248058701	0	0	0	0.00482042643014441	0	0	0	0	0	0	0	0	0.000618036429044844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_vallismortis	0.0012573261555963	0.00045817258107183	0	0	0.000605383050150808	0	0.00105207258298849	0.000984320062636504	0.000682414652105498	0.000974986011659027	0.000316927075080024	0.000312735948103703	0.00787309036638187	0.000298985177865175	0.00199939224951379	0.000347190878601237	0.000224253348476248	0	0.000604826863989991	0.000401806632202007	0.000256584144371643	0.000222493114456144	0.000398297951631563	0	0.000330385452934163	0.000253099116144874	0.000698184719728705	0	0.00058260968355555	0.000547257011046383	0.00026079221197956	0.000538658714238083	0.000555496204230031	0.000527779219396942	0.00116233758874811	0.000464387887159654	0.000497929037179095	0.000405021763591328	0.00135773532245199	0.000149392867386939	0.000491952990761123	0.000482587118584312	0	0	0.000607961457945617	0.000845163643489902	0	0.000306046036835979	0.000739242511733653	0	0.000180805652860188	0	0.00124793241863585	0	0	0	0	0	0	5.60338557875112e-05	7.26162148086392e-05	0
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_velezensis	0.030946446990967	0.0415892093765903	0.00998341560959183	0.0175962329465541	0.0386807906780569	0.0539195862897197	0.0439365550133764	0.0581405050330628	0.00910536121523621	0.00792627516885765	0.0206733968975277	0.0198810709865926	0.150799961633007	0.0026465725003621	0.0116482811621471	0.00144662866083849	0.00390366939940136	0.000835516231789452	0.0054110403367676	0.0084105433695011	0.0132531288484135	0.00425209063182853	0.010953193669868	0.00100259760727443	0.00606354478326228	0.00403858154892037	0.0111266263271051	0.00105728625714446	0.00420571365316663	0.002779489556104	0.0028252489631119	0.00645477476214109	0.00388847342961022	0.0147191760076258	0.00713869002422796	0.00798958251317859	0.00615237742548408	0.0034933127109752	0.00553238128516359	0.0025210046371546	0.00204831336153268	0.00659232214820833	0.00524286788928801	0.000870398312919384	0.00436831566079443	0.00654121444909372	0.00126064470456954	0.00447940108459933	0.0058410570293321	0.000240272360346535	0.00360659697021113	0.00248630933921625	0.0129091675749997	0.0122481644721782	0	0	0.00236889629623859	0.00435196710995651	0.00157810315207961	0.00115363820738994	0.000450220531813563	0.00167267922947161
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_weihaiensis	0.00171158592794077	0.00222655798169994	0.00350164577351355	0.00352735545241983	0.00109128260356133	0	0.0028055268879693	0.0021561296610133	0.00181327321845175	0.000649990674439352	0.00112143426566778	0.000915869562303702	0.0452088889645462	8.30514382958819e-05	0.00630577555615888	0.000578651464335396	0.000581397570123607	0.000229093160329366	0.000615627343704098	0.00083100917114506	0.000490856624015316	0.000642757886206638	0.000372321998264287	0.000123126021945982	0.000825963632335407	0.00024209480674727	0.000809007691114214	0	0.000327717946999997	0.00106571102151138	0.000504198276493816	0.000958629915169469	0.000322026785060888	0.00117284270977098	0.000794264018977873	0.00154092344375703	0.00146846868591801	0.000784729666958198	0.000593033819002021	0	0.000196781196304449	0.000591852126565665	0.00101381423273525	0.000168750693321105	0.00189143564694192	0.0011532962218456	0.000489043204358875	0.00189192095498605	0.00118695276531882	0.000217020196442031	0.00101822130821264	0.00352787135969874	0.00131726199744895	0.000863850390984857	0.000931523693305139	0.000112525810607808	0	0.000749621128987724	0.00210132451800974	0.000533969684563342	0.000501051882179611	0.00121855817169651
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_wiedmannii	0.00109509052261613	0.000715392275708646	0.000422184242196669	0.00174340556843739	0.000533692952106634	0	0.0013025660551286	0.000862451864405318	0.00129658783900045	0.000379161226756288	0.000755749179036981	0.000413258217137036	0.0118341878064326	0	0.00314884042534763	0.000549718891118626	0.000573091890550412	0	0.000410418229136065	0.000547918134820919	0.00042392162983141	0.000148328742970763	0.000233783580305482	0.00015830488535912	0.000272082137710487	0.000429168066506525	0.00203914267349336	0.000147709109454005	0.000182065526111109	0.000388840507848746	0.000234712990781604	0.000383451966067788	0.000144912053277399	0	0.000145292198593513	0.00229027662531011	0.00255716098754688	0.000405021763591328	0.000663261508094365	0.000242763409503777	0.000169947396808388	0.000837698394523711	0.000782085265252908	0	0.000607961457945617	0.000633872732617427	0.00020648490850708	0.00294917090041944	0.000791301843545882	0.00013951298342702	0.00166531522371226	0.00124315466960813	0.000332781978302892	0.000771294991950766	0.00062101579553676	0	0	0.000874557983819011	0.000329123117278635	0.000415309754660377	0	0.000181648423110039
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__bacillus|s__bacillus_xiamenensis	0.000186570977927193	0	0	0	0	0	0	0	0	0	0	0	0.000466492880336556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377759716343135	0	0	0	0	0	0	0	0	0	0.00047285891173548	0	0	0	0	0	0	0	0.000159458031270136	0	0	0	0	0	0	0	0	0
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__caldalkalibacillus	0.0011599847758082	0.00135040339684329	0.000745031015641181	0.000729797679810999	0.00126652506544709	0	0.00235463863811709	0.00213738070743927	0.00155980491909828	0.0012999813488787	0.00158463537540012	0.000960546126318517	0.0157216284759039	0.000431867479138586	0.00703429904788455	0.000665449183985705	0.00121262921768638	0	0.00078843501912981	0.000867537046799788	0.00122714156003829	0.00144620524396494	0.00169709561999535	0	0.00104945967402616	0.000473185304096937	0.000509785668373341	0.000194354091386849	0.000682745722916661	0.000820885516569574	0.000730218193542767	0.00157032709913475	0.00099023236406223	0.00158333765819083	0.00097830080386299	0.00117152398806185	0.00120684495451882	0.000329080182917954	0.000639852278396917	0.000233426355292093	0.000161002796976367	0.000746644221205916	0.00153520440957052	0.000328619771204257	0.000540410184840549	0.00147023258815431	0	0.00043124668826888	0.00130148329530573	0	0.000199837826845471	0.000705574271939748	0.00129646312380502	0.000740443192272735	0	0	0	0.00233215462351736	0.00105488178614947	8.24027290992812e-05	0.00145958591765365	0.000257335266072555
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__caldalkalibacillus|s__caldalkalibacillus_thermarum	0.0011599847758082	0.00135040339684329	0.000745031015641181	0.000729797679810999	0.00126652506544709	0	0.00235463863811709	0.00213738070743927	0.00155980491909828	0.0012999813488787	0.00158463537540012	0.000960546126318517	0.0157216284759039	0.000431867479138586	0.00703429904788455	0.000665449183985705	0.00121262921768638	0	0.00078843501912981	0.000867537046799788	0.00122714156003829	0.00144620524396494	0.00169709561999535	0	0.00104945967402616	0.000473185304096937	0.000509785668373341	0.000194354091386849	0.000682745722916661	0.000820885516569574	0.000730218193542767	0.00157032709913475	0.00099023236406223	0.00158333765819083	0.00097830080386299	0.00117152398806185	0.00120684495451882	0.000329080182917954	0.000639852278396917	0.000233426355292093	0.000161002796976367	0.000746644221205916	0.00153520440957052	0.000328619771204257	0.000540410184840549	0.00147023258815431	0	0.00043124668826888	0.00130148329530573	0	0.000199837826845471	0.000705574271939748	0.00129646312380502	0.000740443192272735	0	0	0	0.00233215462351736	0.00105488178614947	8.24027290992812e-05	0.00145958591765365	0.000257335266072555
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__caldibacillus	0.00198738650400706	0.00201756697980753	0.00429634552353081	0.00251374756379344	0.00125059393254838	0	0.00245483602697314	0.00314982420043681	0.00282714641586563	0.00218469087797671	0.00177966742160321	0.00101639183133704	0.138032788065901	0.000337742515736587	0.197810317414447	0.000925842342936633	0.00137874280915027	0.000215617092074697	0.00225730026024836	0.00107757233181447	0.00119367406294634	0.000704561529111123	0.000701350740916447	0.000307815054864955	0.000942570262782759	0.00150759038747164	0.00279273887891482	0.000660803910715285	0.000919430906861103	0.00172818003488331	0.00127788183869984	0.00147902901197575	0.00113514441733963	0.001495374454958	0.00411661229348288	0.0016886832260351	0.000886144896674661	0.00268326918379255	0.00138894762871526	0.000457515656372502	0.000304116394288694	0.000810382142528372	0.00159313665144111	0.000195395539634964	0.0026570167421327	0.00133817576885901	0.000510778457885936	0.000792937459075037	0.00127024769621839	0.00089908367097413	0.00201741044244	0.00262070443863335	0.00217694877473142	0.00379477136039777	0.00126591681397878	0.000257201852817847	0	0.000812089556403368	0.00184815288933387	0.000969056094207546	0.00214217833685486	0.000340590793331323
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__caldibacillus|s__caldibacillus_thermoamylovorans	0.00198738650400706	0.00201756697980753	0.00429634552353081	0.00251374756379344	0.00125059393254838	0	0.00245483602697314	0.00314982420043681	0.00282714641586563	0.00218469087797671	0.00177966742160321	0.00101639183133704	0.138032788065901	0.000337742515736587	0.197810317414447	0.000925842342936633	0.00137874280915027	0.000215617092074697	0.00225730026024836	0.00107757233181447	0.00119367406294634	0.000704561529111123	0.000701350740916447	0.000307815054864955	0.000942570262782759	0.00150759038747164	0.00279273887891482	0.000660803910715285	0.000919430906861103	0.00172818003488331	0.00127788183869984	0.00147902901197575	0.00113514441733963	0.001495374454958	0.00411661229348288	0.0016886832260351	0.000886144896674661	0.00268326918379255	0.00138894762871526	0.000457515656372502	0.000304116394288694	0.000810382142528372	0.00159313665144111	0.000195395539634964	0.0026570167421327	0.00133817576885901	0.000510778457885936	0.000792937459075037	0.00127024769621839	0.00089908367097413	0.00201741044244	0.00262070443863335	0.00217694877473142	0.00379477136039777	0.00126591681397878	0.000257201852817847	0	0.000812089556403368	0.00184815288933387	0.000969056094207546	0.00214217833685486	0.000340590793331323
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus	0.00867960636443899	0.0110122181766387	0.0164403510784821	0.0138256116008639	0.0058148635080275	0	0.0119234892738695	0.0116431001694718	0.0151106101537646	0.0077276669072234	0.00687487962865898	0.00499260602865555	0.229301710899467	0.000869271720830231	0.0466093140595158	0.010560389224121	0.00566447346891857	0	0.00579985760647545	0.00501345093361141	0.00371489217720683	0.00580336206873109	0.00409554198090715	0.000571656530463488	0.00437274864177569	0.0044897582342221	0.00868852095662389	0.000746319710925499	0.00321345653586108	0.00547257011046383	0.0028426351105772	0.00434578894876826	0.00301900110994582	0.00562964500690071	0.00635411215182299	0.00573096869835664	0.0113342152022292	0.00534122450736064	0.00499396900212228	0.00199812960130032	0.00147585897228337	0.00348737483807153	0.00463457934964686	0.00166974370233515	0.0102677935119704	0.00701661899855679	0.00169534977511077	0.012033173721051	0.00739242511733653	0.00179816734194826	0.0105438243878468	0.0143802756376292	0.00672496914487095	0.009070429105341	0.00488452808412567	0.000699267537348522	0	0.0039563337363241	0.00885256794936635	0.00241604801719092	0.00275941616272829	0.00265660818798432
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus|s__cytobacillus_ciccensis	0.0022226281718283	0.0015835087451079	0.00288078659381257	0.00267592482597366	0.00107535147066262	0	0.00180355299940884	0.00276547065216923	0.00301237325000855	0.00162497668609838	0.00153587736384935	0.000971715267322221	0.0584752917544683	0.000199323451910117	0.011057367663303	0.000433988598251547	0.000697677084148328	0	0.000993644133697842	0.00110496823855552	0.000568947450563208	0.00134113905102731	0.000753302647650999	0.000131920737799267	0.001078611331638	0.00112243955855553	0.00182857902786089	7.77416365547394e-05	0.000637229341388883	0.00162736953284845	0.000565049792622379	0.000712125079840177	0.000627952230868731	0.00140741125172518	0.000707088699821765	0.000770461721878516	0.00105493440080317	0.00118975143054953	0.00101439995355609	0.000494863873219237	0.000483008390929102	0.000710222551878798	0.00141933992582935	0.000248685232262681	0.00180136728280183	0.00249147199070461	0.000260823042324733	0.00404815439633045	0.00266543778878613	0.000379785343773555	0.00196983000747679	0.0019151301666936	0.0014212563656686	0.00323943896619321	0.00108677764218933	0.000168788715911712	0	0.00206145810471624	0.000658246234557269	0.000514193029579514	0.000435697288851835	0.000620632112292633
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus|s__cytobacillus_gottheilii	0.00137900288033143	0.00175230916971331	0.00340230830476139	0.00267592482597366	0.00125855949899773	0	0.00255503341582918	0.00271859826823415	0.00241769762460234	0.000668045970951556	0.00121895028876932	0.000804178152266666	0.0355925883611172	0.000160566114038705	0.00803804252537326	0.000578651464335396	0.000805650918599855	0	0.00141486284254801	0.00124194777226075	0.0011490507334904	0.00121753176521834	0.000813913205507976	0	0.000660770905868326	0.0013645343653028	0.00120797038810205	0.000163257436764953	0.00106508332774999	0.00129613502616249	0.000495505202761164	0.000867331828010472	0.000732610936013519	0.000879632032328236	0.00179193711598667	0.00138260939131624	0.00254872151234045	0.00088598510785603	0.00135773532245199	0.000616245577971125	0.000313060994120715	0.000619168378561003	0.000666220781511736	0.000319738155766304	0.00195898692004699	0.000933201523020101	0.000282558295851794	0.00214232225785185	0.00108283410169436	0.000534799769803577	0.00444401262556358	0.00275509953805044	0.00156684848117612	0.00141918278518941	0.00064490101844202	0.000120563368508366	0	0.00102031764778885	0.000675124343135661	0.000431790300480233	0.000275941616272829	0.000386002899108833
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus|s__cytobacillus_kochii	0.00150879138671556	0.00189699524794652	0.00439568299228297	0.00267592482597366	0.000892143442327507	0	0.00235463863811709	0.00195926564848599	0.00190101224515103	0.000974986011659027	0.00102391824256623	0.000681317601225925	0.0614788511769861	9.96617259550583e-05	0.0116644705730744	0.00755140160957691	0.0020681142137254	0	0.00117725228883766	0.00087666901571347	0.000412765797467425	0.00110010484369982	0.000355004696019436	0.00023745732803868	0.000728791440295948	0.000693271492049001	0.0024602699647583	0.000303192382563484	0.000464267091583329	0.0005040525101743	0.000556356718889728	0.00061169718396528	0.000547445534603509	0.00126080591300381	0.00122045446818551	0.000865450153342991	0.00401719019825846	0.000607532645386992	0.00077250458001579	0.000168066975810307	0.000196781196304449	0.000464376283920753	0.000724153023382322	0.000426317541021739	0.00222919201246726	0.00111808107003352	0.000619454725521241	0.00176672030355315	0.00115571716623149	0.000418538950281061	0.00110386609114641	0.00483822357901541	0.00113700509253488	0.00203621877875002	0.00134951509414719	0.000144676042210039	0	0.000229050900524027	0.00257391155820471	0.000642741286974393	0.000464743774775291	0.000491964479256356
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus|s__cytobacillus_oceanisediminis	0.00209283966544417	0.00449330654068689	0.00320363336725708	0.00271646914151872	0.00159311328987055	0	0.00240473733254511	0.00251235977891984	0.00239820006311361	0.00223885676751332	0.00219411051978478	0.00128445121542592	0.0324744517399202	0.000254691077440705	0.00767378077951042	0.000983707489370173	0.000664454365855551	0	0.00112324989026713	0.00114149611421025	0.000903622421482742	0.00154509107261211	0.00175770617785233	0.000193483748772258	0.00101059079721038	0.000869340442410652	0.000797925393975663	9.32899638656873e-05	0.000700952275527772	0.00154096053110429	0.000738911267275419	0.00094950010645357	0.000579648213109598	0.00114352164202671	0.00172413408997636	0.0010870898267601	0.00213518722722561	0.00194916723728327	0.00095197534102956	0.000308122788985563	0.000304116394288694	0.00100159590649574	0.00104278035367054	0.000444080771897645	0.00184640146487187	0.00132937198090599	0.000184749654980019	0.00212841107435931	0.00121818836440616	8.52579343165123e-05	0.000494836523617358	0.00285589586261327	0.00149058594448171	0.00052448059452652	0.00064490101844202	0.000120563368508366	0	0.000624684274156437	0.00128273625195776	0.000507600811251572	0.000842348091780215	0.00056008263792262
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__cytobacillus|s__cytobacillus_sp._cy-g	0.00146012069682151	0.00127002224226928	0.00250827108599198	0.00304082366587916	0.000971799106821034	0	0.00270532949911325	0.00166865686808855	0.00536182940940034	0.00218469087797671	0.000853265202138526	0.0012174363694037	0.0412559756101154	0.000149492588932587	0.00816755781279116	0.000954774916153403	0.00141196552744305	0	0.0010800479714107	0.000620973886130375	0.000647038277111099	0.000587134607592602	0.000398297951631563	0	0.000874549728355137	0.000418163757108921	0.00237161158764989	8.55158002102134e-05	0.000327717946999997	0.000475249509592911	0.000469425981563208	0.00118687513306696	0.00051524285609742	0.000908953100072511	0.000900811631279783	0.00161480333489607	0.00156130291318869	0.000658160365835908	0.000873944575371399	0.0004014933311024	0.000161002796976367	0.00068290629988346	0.000724153023382322	0.00021315877051087	0.00238681164971242	0.00113568864593956	0.000336896429669447	0.0019058321384786	0.00125983582985594	0.000364283901170553	0.00251224696605735	0.00198232771640215	0.00108847438736571	0.00178940438132578	0.00113454808799985	0.000136638484309481	0	0	0.00363723239864337	0.000309834261413297	0.000718900526605528	0.000582788690811375
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__evansella	0.00147634426011953	0.00227478667444435	0.00213575557817139	0.00316245661251433	0.000924005708124918	0	0.0028055268879693	0.00205301041635614	0.00296362934628673	0.00102915190119564	0.00102391824256623	0.000982884408325925	0.0330146013908362	0.000210396977016234	0.00548011559886979	0.00118623550188756	0.00081395659817305	0.000134760682546686	0.000496822066848921	0.000757953419835604	0.000568947450563208	0.000346100400265113	0.000424273904998838	0.000219867896332111	0.000612184809848596	0.000913357680001065	0.00103065363388523	0.000101064127521161	0.000455163815277774	0.00120972602441832	0.00060851516128564	0.000748644314703776	0.000346178793940454	0.00126080591300381	0.000426190449207639	0.000876004423505711	0.000903023847087512	0.000607532645386992	0.000374547675159171	0	0.000143113597312327	0.000582746709233886	0.000868983628058786	0.000115461000693388	0.000923200732435937	0.00138219470862411	0	0.000806848642567582	0.00114530529986904	0.000387536065075056	0.00157015435378585	0.00211672281581924	0.00105380959795916	0.00126492378679926	0.00138534292850508	0	0.00019078359432794	0	0.00320684062989439	0.00106464325996271	0.000486528639217883	0.00112016527584524
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__evansella|s__evansella_cellulosilytica	0.00147634426011953	0.00227478667444435	0.00213575557817139	0.00316245661251433	0.000924005708124918	0	0.0028055268879693	0.00205301041635614	0.00296362934628673	0.00102915190119564	0.00102391824256623	0.000982884408325925	0.0330146013908362	0.000210396977016234	0.00548011559886979	0.00118623550188756	0.00081395659817305	0.000134760682546686	0.000496822066848921	0.000757953419835604	0.000568947450563208	0.000346100400265113	0.000424273904998838	0.000219867896332111	0.000612184809848596	0.000913357680001065	0.00103065363388523	0.000101064127521161	0.000455163815277774	0.00120972602441832	0.00060851516128564	0.000748644314703776	0.000346178793940454	0.00126080591300381	0.000426190449207639	0.000876004423505711	0.000903023847087512	0.000607532645386992	0.000374547675159171	0	0.000143113597312327	0.000582746709233886	0.000868983628058786	0.000115461000693388	0.000923200732435937	0.00138219470862411	0	0.000806848642567582	0.00114530529986904	0.000387536065075056	0.00157015435378585	0.00211672281581924	0.00105380959795916	0.00126492378679926	0.00138534292850508	0	0.00019078359432794	0	0.00320684062989439	0.00106464325996271	0.000486528639217883	0.00112016527584524
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__fictibacillus	0.00280667645055691	0.00359303760945803	0.00509104527354807	0.00656817911829899	0.00180021801755372	0	0.00260513211025721	0.00321544553794591	0.00348031472573804	0.000631935377927147	0.00158463537540012	0.00145198833048148	0.0376877142798217	0.000332205753183528	0.0073580872664293	0.000636516610768935	0.000996681548783326	0	0.00182528107168408	0.00220080450819736	0.00108211573930649	0.00143384451538404	0.000883182414487378	0.000211073180478827	0.00126323849651298	0.00147457745927883	0.00339118292439657	0.000287644055252536	0.00121073574863888	0.00338435256831316	0.00126918876496719	0.000912980871589971	0.000805066962652219	0.00143673231946945	0.00185005399542407	0.00261745900035441	0.00297913474786815	0.000835357387407114	0.00109243071921425	0.000448178602160818	0.000295171794456674	0.00111996633180887	0.00115864483741171	0.000479607233649457	0.00198150401108201	0.00188401062194624	0.000293425922615325	0.000779026275582493	0.00164507488526644	0.0013951298342702	0.00495788132316622	0.003191883611156	0.00230174201659501	0.00360966056232958	0.000764327132968319	0	0.000365668555795219	0.00156171068539109	0.000329123117278635	0.000603187977006738	0.000646284311796889	0.000824986588291427
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__fictibacillus|s__fictibacillus_arsenicus	0.00129788506384134	0.00200952886435013	0.00283111785943649	0.00413552018559566	0.00108331703711197	0	0.00175345430498081	0.00197801460206002	0.00223247079045941	0.000415271819780697	0.000804507190587753	0.000893531280296295	0.0198382235427335	0.000177176401697881	0.00323788218544744	0	0.00039867261951333	0	0.00115565132940945	0.000885800984627152	0.000535479953471254	0.000988858286471751	0.000675374787549171	0.000211073180478827	0.000660770905868326	0.00051720254168735	0.00125229957665625	0.000186579927731375	0.00048247364419444	0.00203061154098789	0.000930158889393763	0.00063908661011298	0.000483040177591331	0.00096759523556106	0.00138511895992483	0.00109764409692282	0.00164569766525294	0.00037970790336687	0.00051500305334386	0.000121381704751888	0	0.000637379213224562	0.000695186902447029	0.000159869077883152	0.000923200732435937	0.000933201523020101	0.000293425922615325	0.00055644733970178	0.00077047811082099	0.000162765147331524	0.000875480003323018	0.0014111485438795	0.00160151327058267	0.00145003458486744	0.00025079484050523	0	0.000365668555795219	0.00068715270157208	0.000143463922916328	0.00023731985980593	0.000348557831081468	0.000522239216441362
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__fictibacillus|s__fictibacillus_phosphorivorans	0.00150879138671556	0.0015754706296505	0.00225992741411158	0.00243265893270333	0.000708935413992394	0	0.000801579110848371	0.00123743093588589	0.00124784393527862	0.000198608261634246	0.000755749179036981	0.000547287909181481	0.0178413066514683	0.000149492588932587	0.00411211037551824	0.000636516610768935	0.000589703249696801	0	0.000658829262560526	0.00130587155465652	0.000546635785835239	0.00043880586462184	0.000207807626938207	0	0.00060246759064465	0.000946370608193875	0.00213888334774032	0.000101064127521161	0.000719158828138883	0.00133933952703457	0.000339029875573428	0.000273894261476991	0.000313976115434365	0.000439816016164118	0.000455248888926342	0.00150926063326887	0.0013334370826152	0.000430335623815786	0.000577427665870389	0.00032679689740893	0.000295171794456674	0.000473481701252532	0.000434491814029393	0.000310856540328352	0.00105830327864607	0.000942005310973121	0	0.000222578935880712	0.000864184908083003	0.00123236468693868	0.0040824013198432	0.00178073506727651	0.000693295788131026	0.00212877417778411	0.00051353229246309	0	0	0.000853735174680463	0.000185659194362307	0.000365868117200808	0.000297726480715421	0.000295178687553813
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__geobacillus	0.00408833795110023	0.00643049236592042	0.00260760855474413	0.00441933039441105	0.00442088937939077	0.00602510528616187	0	0.00809017346719336	0.00879340023141656	0.00579575018041755	0.00465639010309882	0.00390919935129629	0.203890125049555	0.00473946874541833	0.0775310889305388	0.00202528012517388	0.00471762599757441	0.000363853842876052	0.0044929995610685	0.00631019051935425	0.00552213702017231	0.00345482363836068	0.00661520945753291	0.000281430907305102	0.0062578891673412	0.00236592652048469	0.00658288450029922	0.00301637549832389	0.0024942977077222	0.00384520057761537	0.00629378538244004	0.0109649002677955	0.00572402610445728	0.0100278051685419	0.00938587602914097	0.00580484858949567	0.0031648032024095	0.000835357387407114	0.00547775974920288	0.00267973455875323	0.00187836596472429	0.00874120063850828	0	0.00141217685463451	0	0.00695499248288566	0	0.00662172334245119	0.00672606567014	0.000922335834878633	0.00266450435793962	0.00493901990357824	0.00867313030951913	0.00314688356715912	0.00111066286509459	0.000361690105525098	0	0.0142219786416282	0.00242200858099918	0.000550450230383198	0.00339117723156345	0.00276256976813184
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__geobacillus|s__[bacillus]_caldolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000607102909771394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__geobacillus|s__geobacillus_genomosp._3	0.000397477300801412	0.000482286927444031	0	0.00154068399071211	0.000414209455366342	0	0	0.00034685564111953	0.000701912213594226	0.00117359427329327	0.000438822103956956	0.000379750794125925	0.0124070737998284	0.000625654168495644	0.00140847875066963	0	0.000191030630183471	0	0.000432019188564279	0.000383542694374643	0.000390454132739456	0.000265755664489283	0.00103903813469103	0	0.000738508659499894	0.000187073259759254	0.000509785668373341	0	0	0.000576060011627771	0.000460732907830556	0.000566048140385782	0.00058769888273612	0.00123148484525953	0.00143354969278933	0.000622701939600445	0.000278502681812036	0	0.00051500305334386	0	0.000161002796976367	0.000646484630556342	0	0.000230922001386775	0	0.00046660076151005	0	0.000459069055253969	0.000510181451759845	0	0	0	0.00081808902999461	0	0	0	0	0.00183240720419221	0.000717319614581639	0	0.000181540537021598	0.000196785791702542
k__bacteria|p__firmicutes|c__bacilli|o__bacillales|f__bacillaceae|g__geobacillus|s__geobacillus_kaustophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.00175957840828701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117970758570466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
