centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
	s__gca-2718035_sp002718035								s__gca-2718035_sp002718035
	s__gca-2718035_sp902520385								s__gca-2718035_sp902520385
	s__gca-2718035_sp902533035								s__gca-2718035_sp902533035
	s__gca-2718415_sp002718415								s__gca-2718415_sp002718415
	s__gca-2718455_sp002718455								s__gca-2718455_sp002718455
	s__gca-2718595_sp002718595								s__gca-2718595_sp002718595
	s__gca-2718595_sp012959595								s__gca-2718595_sp012959595
	s__gca-2718715_sp002718715								s__gca-2718715_sp002718715
	s__gca-2718715_sp018662325								s__gca-2718715_sp018662325
	s__gca-2718815_sp002726515								s__gca-2718815_sp002726515
	s__gca-2718845_sp002718845								s__gca-2718845_sp002718845
	s__gca-2718895_sp002718895								s__gca-2718895_sp002718895
	s__gca-2719315_sp002719315								s__gca-2719315_sp002719315
	s__gca-2719315_sp902560065								s__gca-2719315_sp902560065
	s__gca-2719675_sp002719675								s__gca-2719675_sp002719675
	s__gca-2719675_sp009392295								s__gca-2719675_sp009392295
	s__gca-2719775_sp002719775								s__gca-2719775_sp002719775
	s__gca-2720125_sp002720125								s__gca-2720125_sp002720125
	s__gca-2720195_sp002720195								s__gca-2720195_sp002720195
	s__gca-2720195_sp902628335								s__gca-2720195_sp902628335
	s__gca-2720195_sp902632305								s__gca-2720195_sp902632305
	s__gca-2720855_sp002720855								s__gca-2720855_sp002720855
	s__gca-2720865_sp002720865								s__gca-2720865_sp002720865
	s__gca-2720865_sp018646195								s__gca-2720865_sp018646195
	s__gca-2720935_sp002720935								s__gca-2720935_sp002720935
	s__gca-2720975_sp002720975								s__gca-2720975_sp002720975
	s__gca-2720975_sp012959525								s__gca-2720975_sp012959525
	s__gca-2721105_sp002721105								s__gca-2721105_sp002721105
	s__gca-2721365_sp002721365								s__gca-2721365_sp002721365
	s__gca-2721545_sp002721545								s__gca-2721545_sp002721545
	s__gca-2721545_sp003230615								s__gca-2721545_sp003230615
	s__gca-2721545_sp004356775								s__gca-2721545_sp004356775
	s__gca-2721545_sp004525885								s__gca-2721545_sp004525885
	s__gca-2721545_sp014237605								s__gca-2721545_sp014237605
	s__gca-2721545_sp905612245								s__gca-2721545_sp905612245
	s__gca-2721615_sp002708085								s__gca-2721615_sp002708085
	s__gca-2721615_sp002721615								s__gca-2721615_sp002721615
	s__gca-2721815_sp002721815								s__gca-2721815_sp002721815
	s__gca-2722105_sp002722105								s__gca-2722105_sp002722105
	s__gca-2722105_sp015658495								s__gca-2722105_sp015658495
	s__gca-2722105_sp018649625								s__gca-2722105_sp018649625
	s__gca-2722105_sp018674095								s__gca-2722105_sp018674095
	s__gca-2722105_sp018692355								s__gca-2722105_sp018692355
	s__gca-2722175_sp002722175								s__gca-2722175_sp002722175
	s__gca-2722315_sp002722315								s__gca-2722315_sp002722315
	s__gca-2722315_sp012272825								s__gca-2722315_sp012272825
	s__gca-2722315_sp018334995								s__gca-2722315_sp018334995
	s__gca-2722455_sp002722455								s__gca-2722455_sp002722455
	s__gca-2722775_sp002722775								s__gca-2722775_sp002722775
	s__gca-2722955_sp002722955								s__gca-2722955_sp002722955
	s__gca-2723085_sp002723085								s__gca-2723085_sp002723085
	s__gca-2723275_sp002723275								s__gca-2723275_sp002723275
	s__gca-2724185_sp002724185								s__gca-2724185_sp002724185
	s__gca-2724215_sp002724215								s__gca-2724215_sp002724215
	s__gca-2724215_sp007571365								s__gca-2724215_sp007571365
	s__gca-2724215_sp009840005								s__gca-2724215_sp009840005
	s__gca-2724215_sp009841115								s__gca-2724215_sp009841115
	s__gca-2724215_sp009845645								s__gca-2724215_sp009845645
	s__gca-2724215_sp015660315								s__gca-2724215_sp015660315
	s__gca-2724215_sp018672475								s__gca-2724215_sp018672475
	s__gca-2724505_sp002724505								s__gca-2724505_sp002724505
	s__gca-2724675_sp002724675								s__gca-2724675_sp002724675
	s__gca-2725445_sp002725445								s__gca-2725445_sp002725445
	s__gca-2725625_sp002725625								s__gca-2725625_sp002725625
	s__gca-2725915_sp002725915								s__gca-2725915_sp002725915
	s__gca-2725955_sp002725955								s__gca-2725955_sp002725955
	s__gca-2726205_sp002726205								s__gca-2726205_sp002726205
	s__gca-2726245_sp002726245								s__gca-2726245_sp002726245
	s__gca-2726245_sp014381825								s__gca-2726245_sp014381825
	s__gca-2726415_sp002726415								s__gca-2726415_sp002726415
	s__gca-2726415_sp014239255								s__gca-2726415_sp014239255
	s__gca-2726415_sp014239575								s__gca-2726415_sp014239575
	s__gca-2726415_sp018698075								s__gca-2726415_sp018698075
	s__gca-2726865_sp002726865								s__gca-2726865_sp002726865
	s__gca-2726865_sp014381835								s__gca-2726865_sp014381835
	s__gca-2728135_sp002714015								s__gca-2728135_sp002714015
	s__gca-2728135_sp002728135								s__gca-2728135_sp002728135
	s__gca-2728255_sp002728255								s__gca-2728255_sp002728255
	s__gca-2728255_sp902562525								s__gca-2728255_sp902562525
	s__gca-2728355_sp002728355								s__gca-2728355_sp002728355
	s__gca-2729495_sp002729495								s__gca-2729495_sp002729495
	s__gca-2729495_sp013001905								s__gca-2729495_sp013001905
	s__gca-2729515_sp002729515								s__gca-2729515_sp002729515
	s__gca-2729595_sp002729595								s__gca-2729595_sp002729595
	s__gca-2730555_sp002730555								s__gca-2730555_sp002730555
	s__gca-2730555_sp014239685								s__gca-2730555_sp014239685
	s__gca-2730555_sp018650185								s__gca-2730555_sp018650185
	s__gca-2730795_sp002730795								s__gca-2730795_sp002730795
	s__gca-2730855_sp002730855								s__gca-2730855_sp002730855
	s__gca-2730855_sp902514295								s__gca-2730855_sp902514295
	s__gca-2730855_sp902532015								s__gca-2730855_sp902532015
	s__gca-2730855_sp902532675								s__gca-2730855_sp902532675
	s__gca-2730855_sp902554355								s__gca-2730855_sp902554355
	s__gca-2730975_sp002730975								s__gca-2730975_sp002730975
	s__gca-2730975_sp014382645								s__gca-2730975_sp014382645
	s__gca-2730975_sp018695085								s__gca-2730975_sp018695085
	s__gca-2730975_sp905612515								s__gca-2730975_sp905612515
	s__gca-2731375_sp002731375								s__gca-2731375_sp002731375
	s__gca-2731375_sp016776605								s__gca-2731375_sp016776605
	s__gca-2731375_sp018660265								s__gca-2731375_sp018660265
	s__gca-2731375_sp018667855								s__gca-2731375_sp018667855
	s__gca-2731375_sp018701215								s__gca-2731375_sp018701215
	s__gca-2732015_sp002171495								s__gca-2732015_sp002171495
	s__gca-2732015_sp002732015								s__gca-2732015_sp002732015
	s__gca-2732015_sp902557845								s__gca-2732015_sp902557845
	s__gca-2732755_sp002732755								s__gca-2732755_sp002732755
	s__gca-2732755_sp003712165								s__gca-2732755_sp003712165
	s__gca-2732755_sp009827205								s__gca-2732755_sp009827205
	s__gca-2732755_sp011053195								s__gca-2732755_sp011053195
	s__gca-2732805_sp002732805								s__gca-2732805_sp002732805
	s__gca-2733415_sp002733415								s__gca-2733415_sp002733415
	s__gca-2733415_sp013214625								s__gca-2733415_sp013214625
	s__gca-2733545_sp002733545								s__gca-2733545_sp002733545
	s__gca-2733575_sp002733575								s__gca-2733575_sp002733575
	s__gca-2733885_sp002733885								s__gca-2733885_sp002733885
	s__gca-2733885_sp012963655								s__gca-2733885_sp012963655
	s__gca-2733885_sp014859655								s__gca-2733885_sp014859655
	s__gca-2737125_sp002737125								s__gca-2737125_sp002737125
	s__gca-2737125_sp005798555								s__gca-2737125_sp005798555
	s__gca-2737125_sp009694585								s__gca-2737125_sp009694585
	s__gca-2737125_sp009700485								s__gca-2737125_sp009700485
	s__gca-2737125_sp009702725								s__gca-2737125_sp009702725
	s__gca-2737125_sp014190275								s__gca-2737125_sp014190275
	s__gca-2737125_sp903960135								s__gca-2737125_sp903960135
	s__gca-2737595_sp002737595								s__gca-2737595_sp002737595
	s__gca-2737595_sp009702245								s__gca-2737595_sp009702245
	s__gca-2737595_sp009917815								s__gca-2737595_sp009917815
	s__gca-2737595_sp903844855								s__gca-2737595_sp903844855
	s__gca-2737595_sp903863015								s__gca-2737595_sp903863015
	s__gca-2737665_sp002737665								s__gca-2737665_sp002737665
	s__gca-2737665_sp013298545								s__gca-2737665_sp013298545
	s__gca-2737665_sp016194975								s__gca-2737665_sp016194975
	s__gca-2737665_sp903873905								s__gca-2737665_sp903873905
	s__gca-2737725_sp002737725								s__gca-2737725_sp002737725
	s__gca-2737725_sp009693785								s__gca-2737725_sp009693785
	s__gca-2737725_sp016793005								s__gca-2737725_sp016793005
	s__gca-2737725_sp016793085								s__gca-2737725_sp016793085
	s__gca-2742885_sp002742885								s__gca-2742885_sp002742885
	s__gca-2742935_sp002742935								s__gca-2742935_sp002742935
	s__gca-2746115_sp002746115								s__gca-2746115_sp002746115
	s__gca-2746155_sp002746155								s__gca-2746155_sp002746155
	s__gca-2746185_sp002746185								s__gca-2746185_sp002746185
	s__gca-2746235_sp002746235								s__gca-2746235_sp002746235
	s__gca-2746255_sp002746255								s__gca-2746255_sp002746255
	s__gca-2746335_sp002746335								s__gca-2746335_sp002746335
	s__gca-2746365_sp002401185								s__gca-2746365_sp002401185
	s__gca-2746365_sp002746365								s__gca-2746365_sp002746365
	s__gca-2746365_sp011051475								s__gca-2746365_sp011051475
	s__gca-2746365_sp011321985								s__gca-2746365_sp011321985
	s__gca-2746365_sp013041745								s__gca-2746365_sp013041745
	s__gca-2746365_sp013138755								s__gca-2746365_sp013138755
	s__gca-2746365_sp015222915								s__gca-2746365_sp015222915
	s__gca-2746365_sp015222965								s__gca-2746365_sp015222965
	s__gca-2746365_sp015488295								s__gca-2746365_sp015488295
	s__gca-2746365_sp016764035								s__gca-2746365_sp016764035
	s__gca-2746425_sp002746425								s__gca-2746425_sp002746425
	s__gca-2746425_sp016865015								s__gca-2746425_sp016865015
	s__gca-2746535_sp002746535								s__gca-2746535_sp002746535
	s__gca-2746565_sp002746565								s__gca-2746565_sp002746565
	s__gca-2746605_sp002746605								s__gca-2746605_sp002746605
	s__gca-2746605_sp016708125								s__gca-2746605_sp016708125
	s__gca-2746605_sp016713565								s__gca-2746605_sp016713565
	s__gca-2746605_sp016716225								s__gca-2746605_sp016716225
	s__gca-2746795_sp002746795								s__gca-2746795_sp002746795
	s__gca-2746885_sp002746885								s__gca-2746885_sp002746885
	s__gca-2746885_sp016699935								s__gca-2746885_sp016699935
	s__gca-2746885_sp016699955								s__gca-2746885_sp016699955
	s__gca-2746885_sp016700375								s__gca-2746885_sp016700375
	s__gca-2746885_sp016789655								s__gca-2746885_sp016789655
	s__gca-2746885_sp018061705								s__gca-2746885_sp018061705
	s__gca-2747035_sp002747035								s__gca-2747035_sp002747035
	s__gca-2747105_sp002747105								s__gca-2747105_sp002747105
	s__gca-2747255_sp002747255								s__gca-2747255_sp002747255
	s__gca-2747325_sp002747325								s__gca-2747325_sp002747325
	s__gca-2747355_sp002747355								s__gca-2747355_sp002747355
	s__gca-2747515_sp002747515								s__gca-2747515_sp002747515
	s__gca-2747695_sp002747695								s__gca-2747695_sp002747695
	s__gca-2747695_sp011391075								s__gca-2747695_sp011391075
	s__gca-2747695_sp015662775								s__gca-2747695_sp015662775
	s__gca-2747955_sp002747955								s__gca-2747955_sp002747955
	s__gca-2748055_sp002748055								s__gca-2748055_sp002748055
	s__gca-2748055_sp003648635								s__gca-2748055_sp003648635
	s__gca-2748055_sp004525825								s__gca-2748055_sp004525825
	s__gca-2748055_sp011048475								s__gca-2748055_sp011048475
	s__gca-2748055_sp011056635								s__gca-2748055_sp011056635
	s__gca-2748155_sp002748155								s__gca-2748155_sp002748155
	s__gca-2748155_sp016704565								s__gca-2748155_sp016704565
	s__gca-2748155_sp016707175								s__gca-2748155_sp016707175
	s__gca-2748155_sp016710385								s__gca-2748155_sp016710385
	s__gca-2748155_sp016710645								s__gca-2748155_sp016710645
	s__gca-2748155_sp016711095								s__gca-2748155_sp016711095
	s__gca-2748155_sp016715285								s__gca-2748155_sp016715285
	s__gca-2748265_sp002748265								s__gca-2748265_sp002748265
	s__gca-2748355_sp002748355								s__gca-2748355_sp002748355
	s__gca-2748425_sp002748425								s__gca-2748425_sp002748425
	s__gca-2748505_sp002748505								s__gca-2748505_sp002748505
	s__gca-2748575_sp002748575								s__gca-2748575_sp002748575
	s__gca-2748835_sp002748835								s__gca-2748835_sp002748835
	s__gca-2749205_sp002749205								s__gca-2749205_sp002749205
	s__gca-2749205_sp017453745								s__gca-2749205_sp017453745
	s__gca-2753255_sp002753255								s__gca-2753255_sp002753255
	s__gca-2753275_sp002753275								s__gca-2753275_sp002753275
	s__gca-2753465_sp002753465								s__gca-2753465_sp002753465
	s__gca-2753465_sp903836515								s__gca-2753465_sp903836515
	s__gca-2753465_sp903860135								s__gca-2753465_sp903860135
	s__gca-2753465_sp903861305								s__gca-2753465_sp903861305
	s__gca-2753465_sp903901225								s__gca-2753465_sp903901225
	s__gca-2753465_sp903959815								s__gca-2753465_sp903959815
	s__gca-2753565_sp002753565								s__gca-2753565_sp002753565
	s__gca-2753565_sp015231305								s__gca-2753565_sp015231305
	s__gca-2753565_sp015232365								s__gca-2753565_sp015232365
	s__gca-2753565_sp015232405								s__gca-2753565_sp015232405
	s__gca-2753565_sp015232795								s__gca-2753565_sp015232795
	s__gca-2753565_sp015232865								s__gca-2753565_sp015232865
	s__gca-2753745_sp002753745								s__gca-2753745_sp002753745
	s__gca-2753745_sp015232565								s__gca-2753745_sp015232565
	s__gca-2753745_sp903908245								s__gca-2753745_sp903908245
	s__gca-2770975_sp002783405								s__gca-2770975_sp002783405
	s__gca-2770975_sp018780035								s__gca-2770975_sp018780035
	s__gca-2774365_sp002774365								s__gca-2774365_sp002774365
	s__gca-2785325_sp002785325								s__gca-2785325_sp002785325
	s__gca-2786165_sp002786165								s__gca-2786165_sp002786165
	s__gca-2786165_sp018061965								s__gca-2786165_sp018061965
	s__gca-2786165_sp903877115								s__gca-2786165_sp903877115
	s__gca-2786165_sp903885895								s__gca-2786165_sp903885895
	s__gca-2786225_sp002786225								s__gca-2786225_sp002786225
	s__gca-2786225_sp009991425								s__gca-2786225_sp009991425
	s__gca-2792135_sp002792135								s__gca-2792135_sp002792135
	s__gca-2794515_sp002794515								s__gca-2794515_sp002794515
	s__gca-2794595_sp002794595								s__gca-2794595_sp002794595
	s__gca-2861585_sp002861585								s__gca-2861585_sp002861585
	s__gca-2861595_sp002861595								s__gca-2861595_sp002861595
	s__gca-2862085_sp002862085								s__gca-2862085_sp002862085
	s__gca-2862085_sp007751475								s__gca-2862085_sp007751475
	s__gca-2862085_sp016779205								s__gca-2862085_sp016779205
	s__gca-2862085_sp905480285								s__gca-2862085_sp905480285
	s__gca-2862225_sp002862225								s__gca-2862225_sp002862225
	s__gca-2862545_sp002862545								s__gca-2862545_sp002862545
	s__gca-2862585_sp002862585								s__gca-2862585_sp002862585
	s__gca-2862585_sp016779935								s__gca-2862585_sp016779935
	s__gca-2862715_sp002862715								s__gca-2862715_sp002862715
	s__gca-2863045_sp002863045								s__gca-2863045_sp002863045
	s__gca-2863065_sp002863065								s__gca-2863065_sp002863065
	s__gca-2863085_sp002863085								s__gca-2863085_sp002863085
	s__gca-900066495_sp014323405								s__gca-900066495_sp014323405
	s__gca-900066495_sp900066495								s__gca-900066495_sp900066495
	s__gca-900066495_sp900545985								s__gca-900066495_sp900545985
	s__gca-900066495_sp902362365								s__gca-900066495_sp902362365
	s__gca-900066755_sp900066755								s__gca-900066755_sp900066755
	s__gca-900066755_sp902363085								s__gca-900066755_sp902363085
	s__gca-900066905_sp900066905								s__gca-900066905_sp900066905
	s__gca-900199385_sp015056205								s__gca-900199385_sp015056205
	s__gca-900199385_sp017404985								s__gca-900199385_sp017404985
	s__gca-900199385_sp017427165								s__gca-900199385_sp017427165
	s__gca-900199385_sp017428385								s__gca-900199385_sp017428385
	s__gca-900199385_sp017429695								s__gca-900199385_sp017429695
	s__gca-900199385_sp017431005								s__gca-900199385_sp017431005
	s__gca-900199385_sp017433405								s__gca-900199385_sp017433405
	s__gca-900199385_sp017447185								s__gca-900199385_sp017447185
	s__gca-900199385_sp017512985								s__gca-900199385_sp017512985
	s__gca-900199385_sp017526525								s__gca-900199385_sp017526525
	s__gca-900199385_sp017541105								s__gca-900199385_sp017541105
	s__gca-900199385_sp017569285								s__gca-900199385_sp017569285
	s__gca-900199385_sp017615475								s__gca-900199385_sp017615475
	s__gca-900199385_sp017652125								s__gca-900199385_sp017652125
	s__gca-900199385_sp900176495								s__gca-900199385_sp900176495
	s__gca-900199385_sp900199385								s__gca-900199385_sp900199385
	s__gca-900199385_sp900315315								s__gca-900199385_sp900315315
	s__gca-900199385_sp900315675								s__gca-900199385_sp900315675
	s__gca-900199385_sp900318145								s__gca-900199385_sp900318145
	s__gca-900199385_sp900320755								s__gca-900199385_sp900320755
	s__gca-900199385_sp900322155								s__gca-900199385_sp900322155
	s__gca-900199385_sp902764875								s__gca-900199385_sp902764875
	s__gca-900199385_sp902795555								s__gca-900199385_sp902795555
	s__gca-965745_sp000965745								s__gca-965745_sp000965745
	s__gca001735715_sp001735715								s__gca001735715_sp001735715
	s__gcf-000287335_sp000287335								s__gcf-000287335_sp000287335
	s__gcf-000287355_sp000287355								s__gcf-000287355_sp000287355
	s__gcf-000702305_sp000702305								s__gcf-000702305_sp000702305
	s__gcf-000787395_sp000787395								s__gcf-000787395_sp000787395
	s__gcf-000787395_sp002021095								s__gcf-000787395_sp002021095
	s__gcf-001939115_sp001939115								s__gcf-001939115_sp001939115
	s__gcf-002002485_sp002002485								s__gcf-002002485_sp002002485
	s__gcf-002020805_sp002020805								s__gcf-002020805_sp002020805
	s__gcf-002259525_sp002259525								s__gcf-002259525_sp002259525
	s__gcf-002776555_sp002776555								s__gcf-002776555_sp002776555
	s__gcf-1484045_sp001484045								s__gcf-1484045_sp001484045
	s__gcf-900161835_sp900161835								s__gcf-900161835_sp900161835
	s__geitlerinema_sp000332355								s__geitlerinema_sp000332355
	s__geitlerinema_sp001657325								s__geitlerinema_sp001657325
						s__geitlerinema_sp_bbd_p2b-1			s__geitlerinema_sp_bbd_p2b-1
					s__geitlerinema_sp_p_1104				s__geitlerinema_sp_p_1104
			s__geitlerinema_sp_pcc_7105		s__geitlerinema_sp_pcc_7105	s__geitlerinema_sp_pcc_7105			s__geitlerinema_sp_pcc_7105
						s__geitlerinema_sp_pcc_8501			s__geitlerinema_sp_pcc_8501
	s__gelidibacter_salicanalis_a								s__gelidibacter_salicanalis_a
	s__gelidibacter_sp014062315								s__gelidibacter_sp014062315
	s__gelidibacter_sp017581925								s__gelidibacter_sp017581925
							s__gemella species incertae sedis		s__gemella species incertae sedis
	s__gemella_haemolysans_a								s__gemella_haemolysans_a
						s__gemella_haemolysans_atcc_10379			s__gemella_haemolysans_atcc_10379
	s__gemella_haemolysans_b								s__gemella_haemolysans_b
	s__gemella_haemolysans_c								s__gemella_haemolysans_c
						s__gemella_sanguinis_m325			s__gemella_sanguinis_m325
								s__gemella_sgb64173	s__gemella_sgb64173
								s__gemella_sgb64174	s__gemella_sgb64174
								s__gemella_sgb64175	s__gemella_sgb64175
					s__gemella_sgb7284			s__gemella_sgb7284	s__gemella_sgb7284
								s__gemella_sgb7288	s__gemella_sgb7288
								s__gemella_sgb7289	s__gemella_sgb7289
								s__gemella_sgb7290	s__gemella_sgb7290
								s__gemella_sgb7291	s__gemella_sgb7291
								s__gemella_sgb7294	s__gemella_sgb7294
								s__gemella_sgb7297	s__gemella_sgb7297
								s__gemella_sgb7304	s__gemella_sgb7304
								s__gemella_sgb7305	s__gemella_sgb7305
								s__gemella_sgb7306	s__gemella_sgb7306
								s__gemella_sgb7307	s__gemella_sgb7307
	s__gemella_sp002871655								s__gemella_sp002871655
	s__gemella_sp004570485								s__gemella_sp004570485
	s__gemella_sp013415425								s__gemella_sp013415425
	s__gemella_sp018866345								s__gemella_sp018866345
	s__gemella_sp900555985								s__gemella_sp900555985
	s__gemella_sp900766305								s__gemella_sp900766305
					s__gemella_sp_gh3_1				s__gemella_sp_gh3_1
					s__gemella_sp_gl1_1				s__gemella_sp_gl1_1
						s__gemella_sp_m60449/99/1			s__gemella_sp_m60449/99/1
	s__geminisphaera_sp000242935								s__geminisphaera_sp000242935
						s__geminocystis_herdmanii_pcc_6308			s__geminocystis_herdmanii_pcc_6308
	s__geminocystis_sp001548095								s__geminocystis_sp001548095
	s__geminocystis_sp001548115								s__geminocystis_sp001548115
	s__geminocystis_sp009993045								s__geminocystis_sp009993045
	s__geminocystis_sp016743215								s__geminocystis_sp016743215
				s__geminocystis_sp_nies_3708	s__geminocystis_sp_nies_3708				s__geminocystis_sp_nies_3708
				s__geminocystis_sp_nies_3709	s__geminocystis_sp_nies_3709				s__geminocystis_sp_nies_3709
	s__gemmata_massiliana_a								s__gemmata_massiliana_a
						s__gemmata_obscuriglobus_uqm_2246			s__gemmata_obscuriglobus_uqm_2246
	s__gemmata_sp005772955								s__gemmata_sp005772955
	s__gemmata_sp005773755								s__gemmata_sp005773755
	s__gemmata_sp013822345								s__gemmata_sp013822345
	s__gemmata_sp013823135								s__gemmata_sp013823135
	s__gemmata_sp016872595								s__gemmata_sp016872595
	s__gemmata_sp017306025								s__gemmata_sp017306025
	s__gemmata_sp017939745								s__gemmata_sp017939745
	s__gemmata_sp901538445								s__gemmata_sp901538445
	s__gemmata_tundricola								s__gemmata_tundricola
							s__gemmatimonadetes species incertae sedis		s__gemmatimonadetes species incertae sedis
				s__gemmatimonadetes_bacterium_scn_70_22					s__gemmatimonadetes_bacterium_scn_70_22
						s__gemmatimonas_aurantiaca_t-27			s__gemmatimonas_aurantiaca_t-27
	s__gemmatimonas_sp002331565								s__gemmatimonas_sp002331565
	s__gemmatimonas_sp002483225								s__gemmatimonas_sp002483225
	s__gemmatimonas_sp002737115								s__gemmatimonas_sp002737115
	s__gemmatimonas_sp013004105								s__gemmatimonas_sp013004105
	s__gemmatimonas_sp016720905								s__gemmatimonas_sp016720905
	s__gemmatimonas_sp016741895								s__gemmatimonas_sp016741895
	s__gemmatimonas_sp016742275								s__gemmatimonas_sp016742275
	s__gemmatimonas_sp017991005								s__gemmatimonas_sp017991005
	s__gemmatimonas_sp018969225								s__gemmatimonas_sp018969225
	s__gemmatimonas_sp903894655								s__gemmatimonas_sp903894655
	s__gemmatimonas_sp903900795								s__gemmatimonas_sp903900795
	s__gemmatirosa_kalamazoonesis			s__gemmatirosa_kalamazoonesis	s__gemmatirosa_kalamazoonesis				s__gemmatirosa_kalamazoonesis
	s__gemmiger_a_avium								s__gemmiger_a_avium
	s__gemmiger_formicilis_a								s__gemmiger_formicilis_a
					s__gemmiger_sgb15292			s__gemmiger_sgb15292	s__gemmiger_sgb15292
								s__gemmiger_sgb15293	s__gemmiger_sgb15293
								s__gemmiger_sgb15294	s__gemmiger_sgb15294
					s__gemmiger_sgb15295			s__gemmiger_sgb15295	s__gemmiger_sgb15295
								s__gemmiger_sgb15296	s__gemmiger_sgb15296
								s__gemmiger_sgb15297	s__gemmiger_sgb15297
					s__gemmiger_sgb15299			s__gemmiger_sgb15299	s__gemmiger_sgb15299
								s__gemmiger_sgb15301	s__gemmiger_sgb15301
								s__gemmiger_sgb58414	s__gemmiger_sgb58414
	s__gemmiger_sp002306375								s__gemmiger_sp002306375
	s__gemmiger_sp004555405								s__gemmiger_sp004555405
	s__gemmiger_sp004561545								s__gemmiger_sp004561545
	s__gemmiger_sp014982805								s__gemmiger_sp014982805
	s__gemmiger_sp900539695								s__gemmiger_sp900539695
	s__gemmiger_sp900540595								s__gemmiger_sp900540595
	s__gemmiger_sp900540775								s__gemmiger_sp900540775
	s__gemmiger_sp900545545								s__gemmiger_sp900545545
	s__gemmiger_sp900554145								s__gemmiger_sp900554145
	s__gemmiger_sp900556255								s__gemmiger_sp900556255
	s__gemmiger_sp900772715								s__gemmiger_sp900772715
	s__gemmiger_sp904374465								s__gemmiger_sp904374465
	s__gemmiger_sp904390925								s__gemmiger_sp904390925
	s__gemmiger_sp905214345								s__gemmiger_sp905214345
	s__gemmiger_variabilis								s__gemmiger_variabilis
	s__gemmiger_variabilis_a								s__gemmiger_variabilis_a
	s__gemmiger_variabilis_b								s__gemmiger_variabilis_b
	s__gemmiger_variabilis_c								s__gemmiger_variabilis_c
							s__gemmobacter species incertae sedis		s__gemmobacter species incertae sedis
	s__gemmobacter_b_sp000500915								s__gemmobacter_b_sp000500915
	s__gemmobacter_b_sp002256185								s__gemmobacter_b_sp002256185
	s__gemmobacter_b_sp002855575								s__gemmobacter_b_sp002855575
	s__gemmobacter_b_sp003060865								s__gemmobacter_b_sp003060865
	s__gemmobacter_b_sp009908265								s__gemmobacter_b_sp009908265
	s__gemmobacter_b_sp009908315								s__gemmobacter_b_sp009908315
	s__gemmobacter_b_sp011059185								s__gemmobacter_b_sp011059185
	s__gemmobacter_b_sp013824045								s__gemmobacter_b_sp013824045
	s__gemmobacter_b_sp014654775								s__gemmobacter_b_sp014654775
	s__gemmobacter_b_straminiformis								s__gemmobacter_b_straminiformis
	s__gemmobacter_c_tilapiae								s__gemmobacter_c_tilapiae
	s__gemmobacter_d_aestuarii								s__gemmobacter_d_aestuarii
	s__gemmobacter_sp003509785								s__gemmobacter_sp003509785
	s__gemmobacter_sp016792925								s__gemmobacter_sp016792925
	s__gemmobacter_sp018798885								s__gemmobacter_sp018798885
					s__gemmobacter_sp_hb_1				s__gemmobacter_sp_hb_1
			s__gentian_kobu_sho_associated_virus	s__gentian_kobu_sho_associated_virus					s__gentian_kobu_sho_associated_virus
	s__geoalkalibacter_a_subterraneus								s__geoalkalibacter_a_subterraneus
	s__geoanaerobacter_sp000813145								s__geoanaerobacter_sp000813145
	s__geoanaerobacter_sp009684525								s__geoanaerobacter_sp009684525
	s__geoanaerobacter_sp016223015								s__geoanaerobacter_sp016223015
						s__geobacillus_kaustophilus_hta426			s__geobacillus_kaustophilus_hta426
			s__geobacillus_phage_gbsv1						s__geobacillus_phage_gbsv1
	s__geobacillus_sp000445995								s__geobacillus_sp000445995
	s__geobacillus_sp002077765								s__geobacillus_sp002077765
	s__geobacillus_sp002809955								s__geobacillus_sp002809955
						s__geobacillus_sp_c161ab			s__geobacillus_sp_c161ab
			s__geobacillus_sp_c56_t3						s__geobacillus_sp_c56_t3
						s__geobacillus_sp_f84b			s__geobacillus_sp_f84b
			s__geobacillus_sp_y4_1mc1						s__geobacillus_sp_y4_1mc1
						s__geobacillus_thermodenitrificans_ng80-2			s__geobacillus_thermodenitrificans_ng80-2
						s__geobacillus_thermoglucosidasius_c56-ys93			s__geobacillus_thermoglucosidasius_c56-ys93
	s__geobacillus_thermoleovorans_a								s__geobacillus_thermoleovorans_a
						s__geobacillus_thermoleovorans_ccb_us3_uf5			s__geobacillus_thermoleovorans_ccb_us3_uf5
						s__geobacillus_thermoleovorans_subsp_stromboliensis			s__geobacillus_thermoleovorans_subsp_stromboliensis
	s__geobacillus_thermophilus								s__geobacillus_thermophilus
							s__geobacter species incertae sedis		s__geobacter species incertae sedis
						s__geobacter_bemidjiensis_bem			s__geobacter_bemidjiensis_bem
						s__geobacter_chapelleii			s__geobacter_chapelleii
						s__geobacter_lovleyi_sz			s__geobacter_lovleyi_sz
	s__geobacter_metallireducens_a								s__geobacter_metallireducens_a
						s__geobacter_metallireducens_gs-15			s__geobacter_metallireducens_gs-15
								s__geobacter_sgb60998	s__geobacter_sgb60998
	s__geobacter_sp003712145								s__geobacter_sp003712145
	s__geobacter_sp017338855								s__geobacter_sp017338855
	s__geobacter_sp905339345								s__geobacter_sp905339345
						s__geobacter_sp_frc-32			s__geobacter_sp_frc-32
				s__geobacter_sp_or_1	s__geobacter_sp_or_1				s__geobacter_sp_or_1
						s__geobacter_sulfurreducens_kn400			s__geobacter_sulfurreducens_kn400
