;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89
ID40;0.995464;0.993484;0.977335;0.996170;0.992794;0.993610;0.994699;0.991331;0.992089;0.992286;0.991209;0.991466;0.994101;0.993624;0.993759;0.989510;0.993605;0.981577;0.996537;0.992892;0.993893;0.984650;0.992384;0.995486;0.994796;0.997233;0.992453;0.990338;0.995451;0.989196;0.993143;0.993730;0.995057;0.987687;0.995800;0.991184;0.993514;0.995200;0.981516;0.986413;0.000000;0.984310;0.992837;0.996183;0.993524;0.987456;0.987838;0.988543;0.991676;0.984209;0.986691;0.998303;0.996438;0.987518;0.990832;0.983187;0.990974;0.993216;0.994125;0.994222;0.990659;0.996329;0.993338;0.992571;0.993669;0.992815;0.989966;0.993823;0.994152;0.993282;0.992505;0.991906;0.988936;0.990138;0.998845;0.991646;0.994301;0.999668;0.994445;0.996738;0.996464;0.991107;0.995722;0.994728;0.992013;0.991434;0.990853;0.992997;0.995067;0.989672
ID41;0.992519;0.990523;0.982330;0.993197;0.987897;0.990006;0.990424;0.987475;0.988263;0.989091;0.992719;0.991635;0.992593;0.992372;0.989985;0.984215;0.987763;0.984633;0.992393;0.989866;0.991882;0.984569;0.992137;0.992914;0.993041;0.994636;0.987475;0.983769;0.993053;0.982910;0.987750;0.989755;0.989083;0.986673;0.991497;0.981264;0.990234;0.991153;0.919220;0.923413;0.984310;0.000000;0.970068;0.996682;0.968706;0.990202;0.961627;0.936290;0.989608;0.944565;0.991691;0.999439;0.996256;0.924989;0.963790;0.966222;0.978734;0.990798;0.974280;0.976675;0.985691;0.997899;0.989706;0.980516;0.968123;0.963609;0.966041;0.976442;0.993188;0.978790;0.992853;0.981295;0.964138;0.976347;0.999545;0.980305;0.981301;0.999864;0.977083;0.998046;0.996691;0.979032;0.996321;0.996372;0.972458;0.945039;0.968772;0.978138;0.982571;0.980351
ID42;0.990425;0.990755;0.984748;0.990623;0.984760;0.990006;0.989869;0.988824;0.985364;0.989680;0.993271;0.992518;0.992642;0.993137;0.987363;0.979845;0.981582;0.985315;0.988715;0.987049;0.991897;0.983825;0.989809;0.992522;0.990239;0.993852;0.983851;0.980296;0.992253;0.980542;0.984027;0.988175;0.982565;0.986682;0.989219;0.977680;0.989543;0.989414;0.952498;0.968773;0.992837;0.970068;0.000000;0.996720;0.967384;0.992764;0.987510;0.974647;0.983355;0.965213;0.992074;0.999637;0.998148;0.969023;0.986413;0.969978;0.982233;0.989639;0.980293;0.978754;0.984626;0.998175;0.986567;0.985773;0.978065;0.977035;0.973588;0.976017;0.993939;0.979396;0.993442;0.987041;0.974897;0.984717;0.999544;0.976359;0.990077;0.999900;0.983028;0.998442;0.997936;0.983897;0.997176;0.997520;0.982131;0.977111;0.981540;0.979752;0.991732;0.987323
ID43;0.995562;0.997164;0.992493;0.997158;0.992266;0.996922;0.996110;0.995523;0.994751;0.995687;0.994923;0.995861;0.996161;0.995983;0.996070;0.993249;0.996835;0.991952;0.997379;0.993211;0.997285;0.994028;0.994959;0.997564;0.996574;0.998032;0.995089;0.993408;0.997514;0.993838;0.995873;0.996618;0.996974;0.992660;0.996929;0.992770;0.995152;0.996517;0.996286;0.996502;0.996183;0.996682;0.996720;0.000000;0.986360;0.996881;0.995793;0.996318;0.993325;0.992128;0.990953;0.999591;0.999198;0.996724;0.996681;0.991716;0.997205;0.997024;0.997843;0.997719;0.995676;0.997614;0.996938;0.997245;0.998016;0.997299;0.996020;0.996980;0.995761;0.996131;0.997202;0.996948;0.996299;0.996648;0.999282;0.995564;0.996785;0.999859;0.997437;0.997967;0.997850;0.995573;0.997899;0.998221;0.997384;0.997559;0.996280;0.997135;0.997289;0.995586
ID44;0.982858;0.988300;0.980277;0.985216;0.969101;0.987302;0.985776;0.987033;0.981314;0.987865;0.992175;0.991353;0.991190;0.991932;0.984052;0.973209;0.974373;0.982723;0.981331;0.975189;0.989771;0.978191;0.984616;0.989978;0.984883;0.991349;0.978998;0.972104;0.990499;0.973362;0.978866;0.985053;0.973044;0.981979;0.985591;0.965318;0.986457;0.985885;0.965254;0.939211;0.993524;0.968706;0.967384;0.986360;0.000000;0.992813;0.984362;0.945830;0.970812;0.933930;0.987126;0.999702;0.998446;0.957320;0.984570;0.965511;0.982440;0.988102;0.979817;0.975830;0.983148;0.998180;0.983528;0.986943;0.970666;0.968628;0.970470;0.968229;0.992775;0.971330;0.993584;0.987360;0.973106;0.986640;0.999475;0.965310;0.987557;0.999893;0.976297;0.998454;0.998146;0.979649;0.997105;0.997661;0.966206;0.958685;0.978669;0.974479;0.988446;0.984894
ID45;0.994229;0.992287;0.971722;0.995150;0.989737;0.991744;0.994148;0.992458;0.991506;0.993240;0.993864;0.993598;0.994646;0.994566;0.993302;0.988628;0.991893;0.986035;0.995197;0.990908;0.992644;0.976607;0.992704;0.993794;0.994089;0.996036;0.991467;0.988744;0.995752;0.987658;0.992299;0.993510;0.993120;0.988538;0.995014;0.988229;0.993242;0.994500;0.987776;0.985633;0.987456;0.990202;0.992764;0.996881;0.992813;0.000000;0.991405;0.985604;0.990582;0.987019;0.991377;0.999286;0.998761;0.987615;0.992390;0.988392;0.993104;0.992383;0.994251;0.993614;0.992710;0.997789;0.992036;0.993736;0.994162;0.992885;0.992281;0.993712;0.994972;0.993686;0.993626;0.992825;0.989998;0.992744;0.999445;0.991711;0.994822;0.999870;0.994118;0.998055;0.997933;0.992929;0.996465;0.994325;0.988069;0.988852;0.992640;0.991873;0.995959;0.992808
ID46;0.994887;0.993925;0.983687;0.995751;0.992002;0.993185;0.993352;0.990806;0.991486;0.990932;0.991408;0.992059;0.993378;0.992639;0.993198;0.988992;0.994073;0.985319;0.995990;0.992747;0.994022;0.987725;0.993228;0.995008;0.995222;0.996905;0.991561;0.988947;0.995075;0.989071;0.992446;0.993568;0.994940;0.988781;0.994611;0.988070;0.992223;0.994065;0.962446;0.963175;0.987838;0.961627;0.987510;0.995793;0.984362;0.991405;0.000000;0.963208;0.992142;0.957950;0.990762;0.999083;0.993480;0.963191;0.967252;0.969624;0.986451;0.994615;0.987839;0.989861;0.988377;0.997014;0.994481;0.987637;0.985210;0.983711;0.980161;0.989608;0.993594;0.988156;0.994935;0.986492;0.980201;0.980824;0.999164;0.988195;0.984308;0.999734;0.988210;0.997173;0.995312;0.983296;0.996200;0.995832;0.982035;0.960582;0.978756;0.989396;0.983910;0.979798
ID47;0.986164;0.984848;0.966627;0.986010;0.975806;0.984678;0.986014;0.984652;0.982145;0.986295;0.990914;0.989747;0.990822;0.991142;0.984518;0.973711;0.975363;0.977597;0.984421;0.980080;0.986597;0.969152;0.984536;0.987406;0.986206;0.990759;0.980166;0.972769;0.990437;0.970242;0.979957;0.984750;0.978036;0.980150;0.987334;0.968648;0.986740;0.987263;0.938648;0.852883;0.988543;0.936290;0.974647;0.996318;0.945830;0.985604;0.963208;0.000000;0.979153;0.928778;0.989245;0.999446;0.997352;0.887872;0.967485;0.962529;0.979403;0.987305;0.977267;0.975292;0.983664;0.998236;0.984641;0.983998;0.968665;0.967726;0.971646;0.975067;0.993435;0.975414;0.992376;0.981506;0.961666;0.980652;0.999476;0.972947;0.984802;0.999865;0.976160;0.998223;0.997797;0.979756;0.996256;0.994470;0.959957;0.933419;0.974952;0.974941;0.987604;0.980834
ID48;0.981085;0.988557;0.972822;0.985322;0.961852;0.987431;0.985441;0.986031;0.980476;0.987266;0.990276;0.989489;0.990396;0.991200;0.984006;0.970875;0.977762;0.976089;0.982620;0.968899;0.989402;0.972632;0.980416;0.990415;0.982429;0.992340;0.979076;0.971903;0.991011;0.972380;0.980277;0.985622;0.979132;0.978513;0.987257;0.968057;0.986097;0.986858;0.984099;0.982256;0.991676;0.989608;0.983355;0.993325;0.970812;0.990582;0.992142;0.979153;0.000000;0.946127;0.980485;0.999585;0.998966;0.985557;0.992859;0.973092;0.988635;0.988281;0.990631;0.987733;0.984591;0.997897;0.984789;0.991659;0.989072;0.988011;0.985921;0.983511;0.992801;0.983773;0.993101;0.990466;0.983357;0.991319;0.999322;0.977871;0.993529;0.999862;0.988430;0.998195;0.998390;0.986416;0.996554;0.996695;0.983226;0.986992;0.987125;0.983093;0.993485;0.987944
ID49;0.982631;0.986700;0.971222;0.983648;0.970039;0.985225;0.982732;0.982329;0.978354;0.983429;0.987374;0.986986;0.987998;0.988507;0.982290;0.969938;0.980032;0.972526;0.983747;0.973886;0.987342;0.972347;0.978045;0.989024;0.983350;0.992079;0.977152;0.970289;0.988937;0.971348;0.978664;0.983813;0.980998;0.975607;0.985323;0.966503;0.983169;0.984770;0.936117;0.929755;0.984209;0.944565;0.965213;0.992128;0.933930;0.987019;0.957950;0.928778;0.946127;0.000000;0.978374;0.999265;0.996143;0.932426;0.963360;0.928577;0.971631;0.986953;0.970834;0.970826;0.976082;0.996905;0.983854;0.976920;0.959837;0.955706;0.956576;0.968097;0.989815;0.968147;0.990439;0.977560;0.956628;0.972850;0.999053;0.958111;0.977508;0.999770;0.969728;0.997226;0.996296;0.969662;0.995109;0.995254;0.968439;0.943393;0.965525;0.971067;0.982729;0.971082
ID50;0.985665;0.992251;0.974465;0.990345;0.967670;0.991502;0.987962;0.988155;0.985947;0.988663;0.986253;0.988628;0.989752;0.989675;0.989929;0.980779;0.991824;0.973989;0.990852;0.972396;0.991966;0.980026;0.981064;0.993402;0.987545;0.995360;0.986900;0.982350;0.993445;0.983350;0.989369;0.991095;0.992355;0.978184;0.992430;0.981037;0.987893;0.991252;0.989222;0.990478;0.986691;0.991691;0.992074;0.990953;0.987126;0.991377;0.990762;0.989245;0.980485;0.978374;0.000000;0.999129;0.997712;0.991723;0.992305;0.970856;0.992185;0.992808;0.995040;0.994515;0.988382;0.995339;0.992362;0.993100;0.994515;0.993006;0.988490;0.992463;0.990308;0.990557;0.993174;0.992893;0.989566;0.991406;0.998302;0.988452;0.992577;0.999642;0.993627;0.996393;0.996118;0.987568;0.995261;0.995511;0.992962;0.994118;0.989332;0.992812;0.992366;0.987101
ID51;0.999808;0.999728;0.998866;0.999839;0.999696;0.999737;0.999765;0.999619;0.999674;0.999616;0.999427;0.999531;0.999700;0.999624;0.999752;0.999581;0.999775;0.999091;0.999869;0.999700;0.999730;0.999359;0.999633;0.999800;0.999790;0.999885;0.999699;0.999625;0.999806;0.999590;0.999741;0.999751;0.999844;0.999484;0.999836;0.999673;0.999699;0.999806;0.999302;0.999351;0.998303;0.999439;0.999637;0.999591;0.999702;0.999286;0.999083;0.999446;0.999585;0.999265;0.999129;0.000000;0.997786;0.999443;0.999515;0.999109;0.999627;0.999751;0.999767;0.999780;0.999585;0.999594;0.999761;0.999678;0.999728;0.999711;0.999560;0.999763;0.999720;0.999737;0.999676;0.999613;0.999561;0.999484;0.998969;0.999660;0.999744;0.999683;0.999800;0.999596;0.999624;0.999645;0.999588;0.999391;0.999693;0.999633;0.999568;0.999727;0.999732;0.999388
ID52;0.999345;0.999223;0.997880;0.999487;0.999086;0.999161;0.999102;0.998644;0.998848;0.998578;0.998038;0.998645;0.998837;0.998552;0.999149;0.998642;0.999411;0.997553;0.999575;0.999079;0.999163;0.998513;0.998886;0.999362;0.999367;0.999596;0.998950;0.998684;0.999288;0.998791;0.999125;0.999231;0.999524;0.998362;0.999325;0.998701;0.998861;0.999221;0.995701;0.996698;0.996438;0.996256;0.998148;0.999198;0.998446;0.998761;0.993480;0.997352;0.998966;0.996143;0.997712;0.997786;0.000000;0.996551;0.996069;0.995531;0.998092;0.999434;0.998773;0.998997;0.998295;0.999088;0.999392;0.998458;0.998563;0.998476;0.997518;0.998910;0.998960;0.998788;0.999271;0.998194;0.997915;0.997253;0.998945;0.998591;0.998053;0.999432;0.998862;0.999130;0.998327;0.998130;0.999148;0.999005;0.998895;0.998103;0.997438;0.998969;0.998063;0.996690
ID53;0.990371;0.987343;0.977087;0.990366;0.984430;0.986699;0.987857;0.984327;0.984910;0.986746;0.991882;0.990557;0.991027;0.990965;0.987092;0.980221;0.982741;0.982024;0.988966;0.986874;0.989139;0.979294;0.989239;0.990086;0.990438;0.992620;0.983635;0.979397;0.990813;0.978908;0.983553;0.987073;0.984648;0.984301;0.988629;0.975998;0.987867;0.988388;0.926791;0.892163;0.987518;0.924989;0.969023;0.996724;0.957320;0.987615;0.963191;0.887872;0.985557;0.932426;0.991723;0.999443;0.996551;0.000000;0.960277;0.956298;0.978780;0.990298;0.973889;0.974467;0.984772;0.998340;0.988069;0.982599;0.963777;0.961718;0.964358;0.972416;0.993610;0.971411;0.993283;0.981721;0.962562;0.978417;0.999528;0.976348;0.981883;0.999867;0.974528;0.998299;0.997434;0.977996;0.996482;0.995871;0.958271;0.932429;0.967556;0.975663;0.983078;0.979539
ID54;0.994789;0.994165;0.987296;0.995480;0.991440;0.993472;0.993537;0.991163;0.992042;0.992110;0.993442;0.993352;0.994024;0.993740;0.993541;0.989828;0.993710;0.987746;0.995592;0.992592;0.994476;0.989548;0.993861;0.995362;0.995271;0.996769;0.991986;0.989702;0.995248;0.989354;0.992578;0.993728;0.994348;0.989400;0.994741;0.988342;0.992942;0.994275;0.965090;0.970135;0.990832;0.963790;0.986413;0.996681;0.984570;0.992390;0.967252;0.967485;0.992859;0.963360;0.992305;0.999515;0.996069;0.960277;0.000000;0.976879;0.988486;0.994515;0.987567;0.988840;0.990338;0.997471;0.994156;0.987624;0.984667;0.982294;0.979523;0.988653;0.993791;0.986902;0.994876;0.987910;0.981225;0.983616;0.999514;0.988773;0.984274;0.999844;0.987568;0.997893;0.996166;0.985868;0.996697;0.996777;0.987044;0.974928;0.979708;0.988679;0.988725;0.982328
ID55;0.984287;0.988612;0.970935;0.988149;0.970165;0.987603;0.985555;0.983553;0.979997;0.984231;0.985216;0.985921;0.987760;0.987499;0.984185;0.970671;0.985026;0.969323;0.988416;0.973937;0.988982;0.975025;0.981142;0.990528;0.986378;0.993041;0.979547;0.971959;0.990007;0.973222;0.981836;0.985469;0.986581;0.974359;0.987793;0.971139;0.983431;0.986880;0.957567;0.962247;0.983187;0.966222;0.969978;0.991716;0.965511;0.988392;0.969624;0.962529;0.973092;0.928577;0.970856;0.999109;0.995531;0.956298;0.976879;0.000000;0.976147;0.988301;0.981954;0.982490;0.979824;0.996078;0.986864;0.983005;0.977872;0.976867;0.969081;0.980190;0.989088;0.979162;0.990632;0.980566;0.968189;0.977167;0.998766;0.971775;0.983822;0.999705;0.981988;0.996638;0.995752;0.976431;0.994665;0.995256;0.984128;0.974623;0.977492;0.981557;0.987643;0.975643
ID56;0.991581;0.990721;0.982919;0.992353;0.987027;0.990416;0.990727;0.989112;0.985614;0.988632;0.991290;0.990867;0.992424;0.991943;0.987255;0.979564;0.984865;0.982868;0.991655;0.988747;0.991629;0.983019;0.991046;0.992166;0.991939;0.993467;0.983825;0.978410;0.991916;0.974350;0.983726;0.987466;0.985573;0.984166;0.989813;0.978222;0.988346;0.989713;0.968931;0.972267;0.990974;0.978734;0.982233;0.997205;0.982440;0.993104;0.986451;0.979403;0.988635;0.971631;0.992185;0.999627;0.998092;0.978780;0.988486;0.976147;0.000000;0.982800;0.861787;0.906868;0.980176;0.997855;0.983980;0.956525;0.925900;0.959563;0.962978;0.967311;0.994091;0.983266;0.989352;0.947911;0.908200;0.949892;0.999476;0.975702;0.989444;0.999817;0.975538;0.997218;0.995412;0.977104;0.995558;0.997616;0.987790;0.982319;0.975710;0.966621;0.992650;0.985932
ID57;0.991498;0.991835;0.979377;0.992370;0.984208;0.991658;0.992075;0.990758;0.986484;0.990312;0.992525;0.991425;0.993238;0.993154;0.988099;0.978465;0.981117;0.980371;0.991786;0.987327;0.992896;0.979838;0.991983;0.993228;0.991679;0.994240;0.984770;0.976889;0.993093;0.963402;0.984357;0.987652;0.983213;0.983691;0.991282;0.976111;0.990189;0.991129;0.987040;0.985945;0.993216;0.990798;0.989639;0.997024;0.988102;0.992383;0.994615;0.987305;0.988281;0.986953;0.992808;0.999751;0.999434;0.990298;0.994515;0.988301;0.982800;0.000000;0.982008;0.978763;0.988660;0.997879;0.977630;0.987721;0.986937;0.986632;0.988324;0.987030;0.994020;0.989405;0.988911;0.986525;0.977664;0.988495;0.999548;0.986607;0.994239;0.999904;0.989507;0.998167;0.998094;0.989240;0.994501;0.997365;0.986759;0.989541;0.987468;0.977595;0.995235;0.992444
ID58;0.993054;0.991940;0.987650;0.993000;0.989120;0.991631;0.992144;0.991209;0.988874;0.991408;0.994660;0.993791;0.994358;0.994309;0.989951;0.984489;0.984490;0.988296;0.991502;0.991055;0.993020;0.986742;0.993390;0.993366;0.993472;0.994228;0.987276;0.983445;0.993526;0.979402;0.986678;0.989765;0.985282;0.989141;0.991358;0.981665;0.991517;0.991535;0.966686;0.967222;0.994125;0.974280;0.980293;0.997843;0.979817;0.994251;0.987839;0.977267;0.990631;0.970834;0.995040;0.999767;0.998773;0.973889;0.987567;0.981954;0.861787;0.982008;0.000000;0.873502;0.983472;0.998483;0.983272;0.950372;0.896403;0.935688;0.947438;0.958546;0.995076;0.978876;0.990404;0.952919;0.901436;0.952997;0.999660;0.976318;0.988683;0.999896;0.975174;0.998179;0.996991;0.981823;0.996255;0.998033;0.984599;0.974415;0.972028;0.957697;0.992872;0.987979
ID59;0.991357;0.990628;0.983938;0.991343;0.985197;0.990292;0.990934;0.990219;0.986348;0.990200;0.994001;0.992815;0.993689;0.993670;0.987681;0.979363;0.977233;0.985247;0.988901;0.988298;0.991988;0.982647;0.992406;0.992166;0.991627;0.993017;0.983969;0.977571;0.992421;0.970055;0.982895;0.987176;0.978204;0.986466;0.989631;0.975363;0.990267;0.990015;0.969030;0.966848;0.994222;0.976675;0.978754;0.997719;0.975830;0.993614;0.989861;0.975292;0.987733;0.970826;0.994515;0.999780;0.998997;0.974467;0.988840;0.982490;0.906868;0.978763;0.873502;0.000000;0.981252;0.998349;0.977161;0.945856;0.876519;0.933703;0.949222;0.954250;0.994568;0.975084;0.989750;0.959081;0.918667;0.955151;0.999644;0.970033;0.989978;0.999906;0.974970;0.998335;0.997513;0.982416;0.995797;0.997932;0.980518;0.973696;0.963987;0.950849;0.993046;0.988839
ID60;0.990514;0.990254;0.980439;0.990968;0.986263;0.988956;0.987719;0.984892;0.977359;0.983367;0.986428;0.987336;0.987107;0.987975;0.982029;0.972328;0.983877;0.977394;0.990876;0.987154;0.990822;0.981609;0.987844;0.991693;0.989250;0.993796;0.977009;0.970592;0.988462;0.976526;0.979447;0.985141;0.985079;0.980631;0.987117;0.975838;0.984766;0.986532;0.978738;0.981417;0.990659;0.985691;0.984626;0.995676;0.983148;0.992710;0.988377;0.983664;0.984591;0.976082;0.988382;0.999585;0.998295;0.984772;0.990338;0.979824;0.980176;0.988660;0.983472;0.981252;0.000000;0.994092;0.986307;0.980721;0.980571;0.979887;0.966655;0.974353;0.991251;0.975121;0.991883;0.985066;0.975746;0.977442;0.998951;0.965997;0.990222;0.999821;0.987714;0.997536;0.997226;0.979946;0.996174;0.997325;0.987523;0.988813;0.969744;0.982183;0.990749;0.983778
ID61;0.998534;0.998510;0.995932;0.998795;0.997663;0.998352;0.998071;0.997200;0.996427;0.996841;0.995783;0.997045;0.997208;0.997026;0.997384;0.995756;0.998204;0.994690;0.998992;0.997830;0.998536;0.996974;0.997829;0.998702;0.998568;0.999036;0.996605;0.995244;0.998258;0.996130;0.997316;0.997870;0.998396;0.995410;0.998223;0.996407;0.997070;0.997973;0.997545;0.997982;0.996329;0.997899;0.998175;0.997614;0.998180;0.997789;0.997014;0.998236;0.997897;0.996905;0.995339;0.999594;0.999088;0.998340;0.997471;0.996078;0.997855;0.997879;0.998483;0.998349;0.994092;0.000000;0.997884;0.997820;0.998685;0.998254;0.996680;0.997753;0.996524;0.997442;0.997682;0.997583;0.997336;0.997034;0.999010;0.997050;0.997769;0.999828;0.998501;0.997891;0.996990;0.996940;0.998387;0.998765;0.998684;0.998790;0.997457;0.998215;0.998207;0.997166
ID62;0.989134;0.990004;0.977926;0.989772;0.979709;0.989676;0.990318;0.988800;0.983048;0.987495;0.992671;0.991517;0.991859;0.991592;0.986042;0.975010;0.974984;0.980703;0.988401;0.984047;0.991066;0.976848;0.990144;0.991094;0.989241;0.992589;0.981340;0.972975;0.991167;0.961478;0.981280;0.986121;0.976270;0.982501;0.988875;0.970549;0.988888;0.989052;0.985443;0.983142;0.993338;0.989706;0.986567;0.996938;0.983528;0.992036;0.994481;0.984641;0.984789;0.983854;0.992362;0.999761;0.999392;0.988069;0.994156;0.986864;0.983980;0.977630;0.983272;0.977161;0.986307;0.997884;0.000000;0.982009;0.980024;0.978095;0.984100;0.979561;0.992888;0.983678;0.987148;0.984285;0.974183;0.987025;0.999483;0.980731;0.993813;0.999907;0.987148;0.998300;0.998295;0.988084;0.993290;0.997446;0.982781;0.986955;0.981363;0.959777;0.994544;0.991298
ID63;0.993819;0.993470;0.986941;0.994364;0.990166;0.993075;0.993106;0.991394;0.989929;0.990978;0.993811;0.993395;0.993872;0.993623;0.991700;0.986655;0.990041;0.986930;0.994171;0.991455;0.993886;0.987431;0.993108;0.994537;0.994059;0.995827;0.989482;0.986292;0.994167;0.982973;0.989888;0.991914;0.990784;0.988485;0.993281;0.985357;0.992207;0.993000;0.978461;0.981373;0.992571;0.980516;0.985773;0.997245;0.986943;0.993736;0.987637;0.983998;0.991659;0.976920;0.993100;0.999678;0.998458;0.982599;0.987624;0.983005;0.956525;0.987721;0.950372;0.945856;0.980721;0.997820;0.982009;0.000000;0.906962;0.937414;0.943971;0.967754;0.993629;0.982511;0.989917;0.964028;0.939461;0.944891;0.999476;0.978188;0.988656;0.999851;0.983709;0.997698;0.996490;0.983423;0.994610;0.997601;0.989667;0.984836;0.962834;0.957924;0.992868;0.987234
ID64;0.991978;0.991106;0.985257;0.992108;0.987260;0.990641;0.990782;0.990349;0.988262;0.990380;0.994269;0.993221;0.994029;0.993910;0.989652;0.983682;0.983602;0.987099;0.989909;0.989278;0.991966;0.984381;0.992346;0.992432;0.992091;0.993885;0.986550;0.982524;0.992998;0.979202;0.986077;0.989082;0.984332;0.987847;0.990825;0.980126;0.991211;0.990986;0.958853;0.957496;0.993669;0.968123;0.978065;0.998016;0.970666;0.994162;0.985210;0.968665;0.989072;0.959837;0.994515;0.999728;0.998563;0.963777;0.984667;0.977872;0.925900;0.986937;0.896403;0.876519;0.980571;0.998685;0.980024;0.906962;0.000000;0.857988;0.916251;0.933275;0.994840;0.964827;0.990550;0.947820;0.884784;0.937325;0.999586;0.962625;0.985753;0.999880;0.969762;0.998400;0.997433;0.979210;0.995022;0.998013;0.979424;0.961687;0.944472;0.926458;0.990107;0.984456
ID65;0.991173;0.990910;0.983856;0.991543;0.984905;0.990199;0.990310;0.989449;0.987080;0.989577;0.994033;0.992984;0.993138;0.993137;0.989249;0.982573;0.983422;0.986003;0.989830;0.987617;0.991727;0.983109;0.991566;0.992303;0.991443;0.993932;0.985816;0.981677;0.992797;0.978407;0.986066;0.989083;0.983965;0.986562;0.990453;0.977895;0.990638;0.990482;0.960184;0.959360;0.992815;0.963609;0.977035;0.997299;0.968628;0.992885;0.983711;0.967726;0.988011;0.955706;0.993006;0.999711;0.998476;0.961718;0.982294;0.976867;0.959563;0.986632;0.935688;0.933703;0.979887;0.998254;0.978095;0.937414;0.857988;0.000000;0.921918;0.925700;0.992732;0.950056;0.989605;0.962084;0.914478;0.949378;0.999535;0.958985;0.983375;0.999877;0.971305;0.998251;0.997426;0.978647;0.994259;0.997501;0.978327;0.960295;0.947911;0.939888;0.989325;0.983149
ID66;0.990013;0.989110;0.981001;0.990678;0.984462;0.987779;0.986741;0.984680;0.980061;0.985089;0.988335;0.988098;0.988373;0.989327;0.983781;0.973216;0.983599;0.978163;0.989770;0.986384;0.989909;0.981792;0.988620;0.991054;0.990094;0.993260;0.978110;0.972537;0.990066;0.975939;0.981112;0.985310;0.984965;0.980826;0.987150;0.973992;0.985455;0.986727;0.959305;0.963606;0.989966;0.966041;0.973588;0.996020;0.970470;0.992281;0.980161;0.971646;0.985921;0.956576;0.988490;0.999560;0.997518;0.964358;0.979523;0.969081;0.962978;0.988324;0.947438;0.949222;0.966655;0.996680;0.984100;0.943971;0.916251;0.921918;0.000000;0.909447;0.988687;0.925099;0.991592;0.974588;0.941732;0.962497;0.999012;0.949783;0.979657;0.999786;0.974349;0.997389;0.995708;0.968989;0.995409;0.997123;0.981789;0.972377;0.941033;0.953330;0.987066;0.975989
ID67;0.990019;0.990011;0.984209;0.989545;0.984470;0.989069;0.988340;0.988035;0.980715;0.987798;0.992017;0.991413;0.991178;0.992451;0.983420;0.973190;0.974369;0.983609;0.986727;0.986945;0.991320;0.982278;0.990104;0.991692;0.989430;0.993042;0.977492;0.972769;0.990971;0.974417;0.978914;0.985483;0.974540;0.984491;0.985987;0.971309;0.987632;0.986580;0.970824;0.968407;0.993823;0.976442;0.976017;0.996980;0.968229;0.993712;0.989608;0.975067;0.983511;0.968097;0.992463;0.999763;0.998910;0.972416;0.988653;0.980190;0.967311;0.987030;0.958546;0.954250;0.974353;0.997753;0.979561;0.967754;0.933275;0.925700;0.909447;0.000000;0.990733;0.939413;0.992079;0.978592;0.957142;0.976096;0.999418;0.951627;0.987861;0.999880;0.974373;0.998236;0.997567;0.978398;0.996632;0.997946;0.978274;0.974089;0.963224;0.956384;0.991427;0.985223
ID68;0.994308;0.994797;0.988176;0.995143;0.989482;0.994279;0.993341;0.991619;0.987769;0.991345;0.991299;0.992988;0.991596;0.992696;0.991471;0.984699;0.992977;0.985840;0.995903;0.991495;0.995113;0.990124;0.993102;0.995465;0.994888;0.996347;0.987667;0.984597;0.995167;0.987222;0.991231;0.993299;0.993655;0.987479;0.993694;0.985259;0.991292;0.993111;0.992365;0.993288;0.994152;0.993188;0.993939;0.995761;0.992775;0.994972;0.993594;0.993435;0.992801;0.989815;0.990308;0.999720;0.998960;0.993610;0.993791;0.989088;0.994091;0.994020;0.995076;0.994568;0.991251;0.996524;0.992888;0.993629;0.994840;0.992732;0.988687;0.990733;0.000000;0.982445;0.994732;0.993960;0.992041;0.992668;0.999160;0.989931;0.993967;0.999851;0.994534;0.997703;0.997166;0.991300;0.996648;0.997682;0.994778;0.995066;0.991411;0.992893;0.994773;0.992146
ID69;0.989957;0.990063;0.983756;0.989973;0.984118;0.988941;0.987558;0.987074;0.979736;0.987019;0.991029;0.990851;0.989711;0.991428;0.983774;0.973759;0.980458;0.982445;0.988465;0.986498;0.991060;0.983014;0.988926;0.991670;0.989375;0.993303;0.977563;0.973473;0.991035;0.977953;0.981230;0.986812;0.980847;0.983697;0.986352;0.972439;0.986764;0.986454;0.974014;0.973423;0.993282;0.978790;0.979396;0.996131;0.971330;0.993686;0.988156;0.975414;0.983773;0.968147;0.990557;0.999737;0.998788;0.971411;0.986902;0.979162;0.983266;0.989405;0.978876;0.975084;0.975121;0.997442;0.983678;0.982511;0.964827;0.950056;0.925099;0.939413;0.982445;0.000000;0.993225;0.986921;0.973292;0.983173;0.999276;0.951750;0.987028;0.999868;0.980264;0.998164;0.997609;0.978882;0.996932;0.997846;0.981123;0.979491;0.967684;0.971272;0.990246;0.983387
