;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89
ID59;0.982863;0.981430;0.968383;0.982835;0.970826;0.980770;0.982031;0.980628;0.973064;0.980589;0.988074;0.985733;0.987457;0.987420;0.975663;0.959561;0.955479;0.970922;0.978046;0.976867;0.984103;0.965886;0.984926;0.984453;0.983392;0.986131;0.968444;0.956126;0.984956;0.941851;0.966365;0.974677;0.957337;0.973293;0.979475;0.951911;0.980721;0.980227;0.939921;0.935824;0.988510;0.954413;0.958392;0.995449;0.952801;0.987309;0.979926;0.951776;0.975764;0.943307;0.989090;0.999560;0.997996;0.950205;0.977926;0.965583;0.829605;0.958409;0.775414;0.000000;0.963195;0.996704;0.955341;0.897273;0.780182;0.875649;0.903351;0.912503;0.989195;0.951379;0.979708;0.921379;0.849569;0.914152;0.999289;0.941810;0.980154;0.999812;0.951163;0.996676;0.995039;0.965440;0.991629;0.995873;0.961781;0.948740;0.930478;0.906303;0.986188;0.977924
ID60;0.981205;0.980696;0.961628;0.982098;0.972898;0.978153;0.975736;0.970234;0.955720;0.967278;0.973219;0.974988;0.974542;0.976236;0.964693;0.946145;0.968265;0.955788;0.981918;0.974635;0.981810;0.963883;0.975979;0.983522;0.978728;0.987668;0.955052;0.942864;0.977187;0.954129;0.959722;0.970718;0.970597;0.961998;0.974562;0.952816;0.969989;0.973421;0.958361;0.963512;0.981490;0.971785;0.969717;0.991389;0.966854;0.985526;0.977022;0.967853;0.969650;0.953282;0.977030;0.999170;0.996595;0.970001;0.980860;0.960447;0.961122;0.977575;0.967482;0.963195;0.000000;0.988253;0.972984;0.962171;0.961882;0.960568;0.935462;0.949990;0.982653;0.951450;0.983897;0.970572;0.952641;0.955880;0.997905;0.934230;0.980633;0.999642;0.975727;0.995083;0.994467;0.960680;0.992378;0.994664;0.975353;0.977874;0.941265;0.964990;0.981667;0.968074
ID61;0.997073;0.997024;0.991897;0.997593;0.995337;0.996709;0.996149;0.994415;0.992879;0.993703;0.991601;0.994107;0.994431;0.994069;0.994782;0.991549;0.996415;0.989435;0.997986;0.995670;0.997076;0.993967;0.995668;0.997407;0.997140;0.998075;0.993233;0.990534;0.996523;0.992290;0.994645;0.995749;0.996796;0.990862;0.996451;0.992840;0.994157;0.995954;0.995102;0.995972;0.992684;0.995808;0.996356;0.995240;0.996367;0.995587;0.994046;0.996478;0.995804;0.993829;0.990721;0.999189;0.998177;0.996685;0.994954;0.992187;0.995720;0.995766;0.996970;0.996704;0.988253;0.000000;0.995777;0.995650;0.997373;0.996515;0.993382;0.995515;0.993073;0.994896;0.995375;0.995178;0.994685;0.994086;0.998023;0.994117;0.995548;0.999656;0.997007;0.995790;0.993998;0.993898;0.996779;0.997533;0.997372;0.997583;0.994927;0.996436;0.996420;0.994347
ID62;0.978501;0.980205;0.956806;0.979752;0.960225;0.979563;0.980822;0.977848;0.966662;0.975299;0.985449;0.983177;0.983850;0.983324;0.972468;0.951238;0.951190;0.962137;0.977068;0.968596;0.982290;0.954743;0.980481;0.982345;0.978712;0.985288;0.963363;0.947372;0.982489;0.925814;0.963247;0.972622;0.953640;0.965604;0.977994;0.942783;0.978021;0.978341;0.971304;0.966843;0.986765;0.979622;0.973490;0.993895;0.967590;0.984197;0.989022;0.969746;0.970034;0.968222;0.984839;0.999523;0.998784;0.976419;0.988380;0.974068;0.968465;0.956238;0.967094;0.955341;0.972984;0.995777;0.000000;0.964653;0.960830;0.957129;0.968699;0.959941;0.985876;0.967880;0.974622;0.969057;0.949665;0.974383;0.998967;0.962190;0.987701;0.999813;0.974621;0.996605;0.996596;0.976449;0.986669;0.994905;0.966144;0.974247;0.963408;0.922665;0.989146;0.982747
ID63;0.987713;0.987024;0.974220;0.988791;0.980523;0.986246;0.986307;0.982934;0.980059;0.982117;0.987698;0.986876;0.987819;0.987327;0.983537;0.973661;0.980278;0.974197;0.988409;0.983055;0.987847;0.975174;0.986311;0.989133;0.988187;0.991690;0.979182;0.972955;0.988402;0.966516;0.979978;0.983957;0.981736;0.977232;0.986652;0.971137;0.984535;0.986096;0.957831;0.963427;0.985251;0.961777;0.971945;0.994506;0.974222;0.987550;0.975576;0.968500;0.983456;0.954881;0.986294;0.999357;0.996921;0.965794;0.975551;0.966577;0.916673;0.975741;0.905438;0.897273;0.962171;0.995650;0.964653;0.000000;0.829762;0.882200;0.893888;0.937522;0.987339;0.965623;0.980035;0.930554;0.885834;0.895539;0.998952;0.957307;0.977567;0.999702;0.967941;0.995407;0.993004;0.967386;0.989278;0.995213;0.979545;0.970124;0.928332;0.919246;0.985836;0.974790
ID64;0.984085;0.982369;0.970943;0.984339;0.974841;0.981456;0.981732;0.980883;0.976797;0.980944;0.988603;0.986534;0.988128;0.987893;0.979515;0.967887;0.967733;0.974527;0.980019;0.978783;0.984061;0.969243;0.984808;0.984978;0.984307;0.987845;0.973457;0.965648;0.986094;0.959251;0.972536;0.978400;0.969147;0.975986;0.981817;0.961026;0.982574;0.982134;0.920959;0.918458;0.987418;0.938216;0.957072;0.996039;0.943004;0.988391;0.970850;0.939234;0.978381;0.922776;0.989089;0.999456;0.997130;0.930086;0.969798;0.956703;0.862024;0.974210;0.812257;0.780182;0.961882;0.997373;0.960830;0.829762;0.000000;0.751294;0.845446;0.874898;0.989733;0.932044;0.981277;0.900816;0.793374;0.882044;0.999172;0.927943;0.971906;0.999760;0.941299;0.996805;0.994879;0.959266;0.990094;0.996035;0.959677;0.926201;0.894787;0.862992;0.980409;0.969389
ID65;0.982500;0.981985;0.968225;0.983228;0.970259;0.980589;0.980807;0.979118;0.974491;0.979369;0.988137;0.986065;0.986369;0.986368;0.978728;0.965743;0.967385;0.972393;0.979866;0.975537;0.983590;0.966779;0.983273;0.984723;0.983032;0.987937;0.972029;0.964014;0.985696;0.957726;0.972514;0.978401;0.968436;0.973480;0.981086;0.956747;0.981450;0.981143;0.923418;0.921895;0.985733;0.929773;0.955101;0.994613;0.939164;0.985871;0.967944;0.937471;0.976306;0.915170;0.986109;0.999421;0.996958;0.926258;0.965204;0.954779;0.922269;0.973617;0.879148;0.875649;0.960568;0.996515;0.957129;0.882200;0.751294;0.000000;0.855146;0.861678;0.985568;0.904864;0.979423;0.926939;0.842432;0.903635;0.999070;0.921202;0.967294;0.999754;0.944211;0.996508;0.994865;0.958187;0.988583;0.995015;0.957573;0.923623;0.900980;0.886592;0.978875;0.966856
ID66;0.980223;0.978455;0.962711;0.981528;0.969399;0.975853;0.973829;0.969822;0.960902;0.970616;0.976939;0.976475;0.977013;0.978880;0.968080;0.947829;0.967728;0.957260;0.979748;0.973134;0.980020;0.964236;0.977496;0.982267;0.980382;0.986610;0.957158;0.946542;0.980327;0.953008;0.962924;0.971045;0.970376;0.962373;0.974626;0.949302;0.971327;0.973802;0.921792;0.929768;0.980131;0.934312;0.948536;0.992072;0.942633;0.984680;0.961094;0.944855;0.972232;0.916766;0.977242;0.999119;0.995048;0.931169;0.959868;0.940017;0.928599;0.976918;0.900126;0.903351;0.935462;0.993382;0.968699;0.893888;0.845446;0.855146;0.000000;0.833932;0.977626;0.860637;0.983324;0.950435;0.889881;0.927705;0.998026;0.904369;0.960126;0.999572;0.949981;0.994793;0.991453;0.939843;0.990860;0.994262;0.964229;0.946238;0.888634;0.910821;0.974462;0.953105
ID67;0.980236;0.980219;0.968909;0.979307;0.969415;0.978375;0.976948;0.976352;0.962160;0.975890;0.984160;0.982973;0.982511;0.985016;0.967381;0.947781;0.950018;0.967746;0.973802;0.974226;0.982790;0.965173;0.980401;0.983521;0.979080;0.986179;0.955975;0.946983;0.982104;0.950110;0.958699;0.971381;0.950344;0.969455;0.972361;0.944218;0.975566;0.973516;0.943303;0.938748;0.987722;0.953969;0.953156;0.993978;0.938415;0.987503;0.979429;0.951347;0.967557;0.938166;0.985039;0.999526;0.997822;0.946312;0.977561;0.961150;0.936692;0.974392;0.920393;0.912503;0.949990;0.995515;0.959941;0.937522;0.874898;0.861678;0.833932;0.000000;0.981636;0.885748;0.984283;0.958081;0.917807;0.953309;0.998836;0.907717;0.976013;0.999760;0.950026;0.996478;0.995146;0.957710;0.993286;0.995900;0.957472;0.949487;0.929056;0.916413;0.983000;0.970876
ID68;0.988680;0.989648;0.976629;0.990334;0.979183;0.988622;0.986770;0.983378;0.975834;0.982839;0.982748;0.986074;0.983332;0.985497;0.983085;0.969859;0.986053;0.972076;0.991840;0.983132;0.990273;0.980442;0.986299;0.990971;0.989828;0.992720;0.975634;0.969661;0.990380;0.974766;0.982615;0.986688;0.987390;0.975267;0.987467;0.970947;0.982735;0.986316;0.984846;0.986666;0.988373;0.986469;0.987952;0.991558;0.985654;0.989995;0.987269;0.986956;0.985705;0.979835;0.980802;0.999440;0.997922;0.987301;0.987658;0.978411;0.988252;0.988110;0.990199;0.989195;0.982653;0.993073;0.985876;0.987339;0.989733;0.985568;0.977626;0.981636;0.000000;0.965496;0.989520;0.987992;0.984209;0.985443;0.998322;0.980062;0.988007;0.999703;0.989127;0.995416;0.994347;0.982750;0.993318;0.995376;0.989610;0.990180;0.982969;0.985887;0.989601;0.984414
ID69;0.980113;0.980321;0.968031;0.980145;0.968733;0.978124;0.975421;0.974478;0.960276;0.974370;0.982218;0.981868;0.979632;0.983001;0.968066;0.948859;0.961664;0.965496;0.977193;0.973356;0.982279;0.966595;0.978095;0.983477;0.978973;0.986694;0.956111;0.948317;0.982229;0.956856;0.963152;0.973968;0.962413;0.967917;0.973072;0.946357;0.973873;0.973270;0.949344;0.948223;0.986653;0.958461;0.959624;0.992292;0.944258;0.987452;0.976589;0.952009;0.968065;0.938260;0.981291;0.999474;0.997580;0.944412;0.974143;0.959175;0.967083;0.979032;0.958627;0.951379;0.951450;0.994896;0.967880;0.965623;0.932044;0.904864;0.860637;0.885748;0.965496;0.000000;0.986542;0.974180;0.947973;0.966903;0.998554;0.907941;0.974388;0.999736;0.961293;0.996334;0.995229;0.958637;0.993883;0.995702;0.962945;0.959806;0.937391;0.944149;0.980681;0.967318
ID70;0.990186;0.989957;0.973765;0.991326;0.983774;0.989676;0.990019;0.986820;0.983596;0.985561;0.988573;0.988096;0.989618;0.988894;0.986861;0.978651;0.984699;0.975516;0.991795;0.985697;0.990611;0.976864;0.988081;0.991649;0.990331;0.993531;0.983755;0.978385;0.990706;0.969637;0.984769;0.987301;0.986535;0.979697;0.990515;0.978154;0.987697;0.989755;0.982286;0.982352;0.985121;0.985808;0.986969;0.994420;0.987250;0.987333;0.989921;0.984868;0.986297;0.981059;0.986440;0.999352;0.998542;0.986656;0.989805;0.981438;0.978928;0.978065;0.980990;0.979708;0.983897;0.995375;0.974622;0.980035;0.981277;0.979423;0.983324;0.984283;0.989520;0.986542;0.000000;0.971002;0.966476;0.975877;0.998741;0.981913;0.990187;0.999772;0.987659;0.996028;0.995572;0.985697;0.989401;0.994813;0.986682;0.987258;0.982479;0.974469;0.992495;0.987395
ID71;0.986682;0.986188;0.968555;0.988342;0.978633;0.985532;0.985746;0.982182;0.977996;0.980418;0.985667;0.984963;0.986551;0.985325;0.981674;0.970627;0.979282;0.970592;0.988254;0.981240;0.986867;0.970909;0.984887;0.988249;0.987022;0.990878;0.977108;0.969579;0.986966;0.961161;0.977884;0.982400;0.981255;0.974049;0.985743;0.968591;0.982578;0.985042;0.955361;0.957726;0.983941;0.963277;0.974413;0.993914;0.975035;0.985753;0.973343;0.963684;0.981111;0.956104;0.985887;0.999226;0.996395;0.964099;0.976109;0.961874;0.900979;0.973408;0.910072;0.921379;0.970572;0.995178;0.969057;0.930554;0.900816;0.926939;0.950435;0.958081;0.987992;0.974180;0.971002;0.000000;0.843159;0.901702;0.998715;0.961249;0.981002;0.999669;0.971217;0.995016;0.992735;0.971291;0.988788;0.994410;0.979803;0.969690;0.957894;0.945150;0.986455;0.975751
ID72;0.976782;0.975739;0.947683;0.979277;0.961364;0.974498;0.975125;0.970796;0.962409;0.969179;0.979060;0.976537;0.980469;0.978786;0.967454;0.945770;0.956688;0.952529;0.976605;0.967267;0.977959;0.949234;0.976631;0.979775;0.976977;0.983916;0.958397;0.942345;0.978202;0.922421;0.957857;0.967496;0.960160;0.957254;0.974073;0.939184;0.971105;0.973833;0.912961;0.913033;0.978113;0.930758;0.951023;0.992625;0.947620;0.980194;0.961170;0.926163;0.967260;0.916863;0.979347;0.999123;0.995838;0.927826;0.963142;0.938339;0.831838;0.956303;0.820558;0.849569;0.952641;0.994685;0.949665;0.885834;0.793374;0.842432;0.889881;0.917807;0.984209;0.947973;0.966476;0.843159;0.000000;0.835185;0.998496;0.926775;0.969290;0.999630;0.946847;0.994676;0.992515;0.950693;0.986731;0.993081;0.959672;0.938057;0.917327;0.891377;0.976068;0.961211
ID73;0.987796;0.986299;0.970446;0.989276;0.981617;0.985192;0.985044;0.980534;0.978810;0.979105;0.984014;0.983827;0.985838;0.984457;0.982669;0.972554;0.982551;0.969834;0.989366;0.983200;0.986907;0.973725;0.984938;0.988648;0.988166;0.991925;0.978337;0.972171;0.986968;0.966583;0.979656;0.983408;0.984565;0.974591;0.986285;0.971806;0.982363;0.985370;0.949772;0.955658;0.980469;0.953787;0.969895;0.993319;0.973631;0.985593;0.962370;0.962038;0.982787;0.947136;0.982959;0.998969;0.994521;0.957746;0.967760;0.955354;0.904566;0.977251;0.910215;0.914152;0.955880;0.994086;0.974383;0.895539;0.882044;0.903635;0.927705;0.953309;0.985443;0.966903;0.975877;0.901702;0.835185;0.000000;0.998216;0.948496;0.974198;0.999566;0.971314;0.994318;0.991201;0.965001;0.989272;0.993999;0.980110;0.967730;0.922689;0.944394;0.982487;0.967707
ID74;0.998976;0.999132;0.997343;0.999216;0.998547;0.999039;0.998726;0.998274;0.997951;0.997933;0.997091;0.997965;0.998265;0.998018;0.998571;0.997673;0.999091;0.996487;0.999368;0.998524;0.999112;0.998183;0.998285;0.999244;0.999049;0.999477;0.998066;0.997681;0.998966;0.998025;0.998643;0.998780;0.999259;0.997566;0.999028;0.998125;0.998275;0.998864;0.998722;0.998951;0.997692;0.999090;0.999088;0.998565;0.998951;0.998891;0.998329;0.998953;0.998644;0.998109;0.996611;0.997941;0.997892;0.999057;0.999028;0.997534;0.998954;0.999096;0.999321;0.999289;0.997905;0.998023;0.998967;0.998952;0.999172;0.999070;0.998026;0.998836;0.998322;0.998554;0.998741;0.998715;0.998496;0.998216;0.000000;0.996951;0.999143;0.999410;0.999350;0.998831;0.998837;0.998442;0.998638;0.999085;0.999320;0.999401;0.998345;0.998909;0.998832;0.997998
ID75;0.970941;0.976789;0.958090;0.972484;0.957322;0.974408;0.970764;0.970808;0.952701;0.968739;0.980076;0.978833;0.978887;0.980328;0.963190;0.937781;0.949233;0.958398;0.968261;0.961870;0.979038;0.955474;0.968645;0.980289;0.970801;0.984390;0.949134;0.935587;0.978200;0.945836;0.954601;0.968016;0.952443;0.962329;0.970424;0.936504;0.970722;0.970746;0.945482;0.944850;0.983430;0.961371;0.953811;0.991168;0.932946;0.983559;0.976666;0.947319;0.956700;0.919591;0.977167;0.999320;0.997186;0.953789;0.977795;0.945099;0.952556;0.973567;0.953732;0.941810;0.934230;0.994117;0.962190;0.957307;0.927943;0.921202;0.904369;0.907717;0.980062;0.907941;0.981913;0.961249;0.926775;0.948496;0.996951;0.000000;0.977073;0.999718;0.961582;0.996128;0.995631;0.959602;0.992763;0.994684;0.959931;0.959575;0.936728;0.941184;0.980949;0.967304
ID76;0.987976;0.988903;0.979480;0.989835;0.981500;0.987736;0.986279;0.983858;0.983329;0.984702;0.987299;0.987726;0.988187;0.988096;0.986376;0.978605;0.986777;0.977861;0.989951;0.983398;0.989247;0.980275;0.986185;0.990892;0.989396;0.993199;0.983023;0.978127;0.990517;0.978501;0.984366;0.987278;0.984850;0.975689;0.987894;0.971443;0.984729;0.986905;0.964785;0.967764;0.988667;0.963289;0.980349;0.993591;0.975420;0.989697;0.969101;0.970060;0.987141;0.956006;0.985263;0.999488;0.996113;0.964411;0.969035;0.968159;0.979109;0.988544;0.977620;0.980154;0.980633;0.995548;0.987701;0.977567;0.971906;0.967294;0.960126;0.976013;0.988007;0.974388;0.990187;0.981002;0.969290;0.974198;0.999143;0.977073;0.000000;0.999318;0.932749;0.993946;0.990405;0.943974;0.994310;0.995752;0.980710;0.973074;0.966457;0.978899;0.941675;0.883866
ID77;0.999793;0.999805;0.999418;0.999837;0.999701;0.999790;0.999741;0.999620;0.999622;0.999608;0.999337;0.999557;0.999628;0.999583;0.999711;0.999551;0.999810;0.999243;0.999861;0.999685;0.999790;0.999566;0.999622;0.999829;0.999790;0.999879;0.999649;0.999578;0.999788;0.999584;0.999702;0.999758;0.999705;0.999128;0.999752;0.999521;0.999567;0.999711;0.999644;0.999728;0.999336;0.999729;0.999800;0.999718;0.999787;0.999740;0.999468;0.999729;0.999724;0.999539;0.999284;0.999365;0.998864;0.999734;0.999689;0.999411;0.999635;0.999809;0.999792;0.999812;0.999642;0.999656;0.999813;0.999702;0.999760;0.999754;0.999572;0.999760;0.999703;0.999736;0.999772;0.999669;0.999630;0.999566;0.999410;0.999718;0.999318;0.000000;0.999119;0.999119;0.998786;0.998929;0.999731;0.999754;0.999838;0.999833;0.999604;0.999774;0.999530;0.998611
ID78;0.982682;0.982094;0.973388;0.982722;0.973192;0.980840;0.980694;0.978789;0.973138;0.980248;0.987010;0.985743;0.985586;0.986512;0.976126;0.964190;0.966500;0.974110;0.979368;0.977255;0.984060;0.969964;0.982774;0.985057;0.983146;0.986988;0.969709;0.962651;0.985111;0.961190;0.969199;0.977330;0.954357;0.966262;0.977042;0.950077;0.978183;0.977537;0.949101;0.946099;0.988951;0.955193;0.966623;0.994886;0.953692;0.988304;0.976695;0.953430;0.977124;0.941235;0.987334;0.999600;0.997726;0.950321;0.975441;0.964614;0.952244;0.979231;0.951551;0.951163;0.975727;0.997007;0.974621;0.967941;0.941299;0.944211;0.949981;0.950026;0.989127;0.961293;0.987659;0.971217;0.946847;0.971314;0.999350;0.961582;0.932749;0.999119;0.000000;0.991692;0.984124;0.898888;0.994539;0.996106;0.960887;0.952228;0.961017;0.955998;0.959882;0.929897
ID79;0.997255;0.997302;0.992655;0.997747;0.995894;0.997105;0.996645;0.995053;0.994747;0.994810;0.993011;0.994650;0.995433;0.994963;0.995714;0.993433;0.996842;0.990823;0.998073;0.996016;0.997190;0.994179;0.995815;0.997568;0.997375;0.998137;0.994877;0.993665;0.997019;0.993154;0.995329;0.996231;0.995613;0.989473;0.996728;0.993464;0.994725;0.996276;0.995282;0.996155;0.993498;0.996100;0.996888;0.995942;0.996913;0.996117;0.994361;0.996452;0.996397;0.994467;0.992813;0.999193;0.998263;0.996604;0.995794;0.993299;0.994452;0.996340;0.996364;0.996676;0.995083;0.995790;0.996605;0.995407;0.996805;0.996508;0.994793;0.996478;0.995416;0.996334;0.996028;0.995016;0.994676;0.994318;0.998831;0.996128;0.993946;0.999119;0.991692;0.000000;0.986381;0.988881;0.996944;0.997593;0.997490;0.997578;0.995431;0.996619;0.995961;0.991426
ID80;0.997299;0.997176;0.993443;0.997763;0.996146;0.996911;0.996506;0.994913;0.994922;0.994629;0.992924;0.994943;0.995394;0.994840;0.995851;0.993769;0.997061;0.991453;0.998082;0.996292;0.997115;0.994741;0.995989;0.997562;0.997593;0.998177;0.995050;0.993942;0.997039;0.993818;0.995492;0.996367;0.996391;0.990775;0.996752;0.993721;0.994838;0.996345;0.993008;0.994866;0.992952;0.993405;0.995881;0.995710;0.996300;0.995874;0.990668;0.995604;0.996785;0.992619;0.992265;0.999248;0.996660;0.994881;0.992362;0.991540;0.990866;0.996195;0.994001;0.995039;0.994467;0.993998;0.996596;0.993004;0.994879;0.994865;0.991453;0.995146;0.994347;0.995229;0.995572;0.992735;0.992515;0.991201;0.998837;0.995631;0.990405;0.998786;0.984124;0.986381;0.000000;0.977268;0.996832;0.997559;0.997091;0.996504;0.993884;0.996072;0.994414;0.989159
ID81;0.979186;0.979156;0.961837;0.981230;0.969208;0.976699;0.973820;0.969159;0.961978;0.968982;0.973494;0.975681;0.976063;0.976707;0.968096;0.949952;0.970710;0.956912;0.980797;0.972245;0.980354;0.963828;0.975117;0.982446;0.979676;0.986452;0.959760;0.949367;0.978749;0.952233;0.962019;0.971928;0.967263;0.954078;0.969883;0.936694;0.965477;0.969750;0.950300;0.954788;0.982370;0.958924;0.968305;0.991185;0.960111;0.985957;0.967141;0.960315;0.973196;0.941110;0.975441;0.999289;0.996267;0.956939;0.972129;0.953947;0.955232;0.978709;0.964296;0.965440;0.960680;0.993898;0.976449;0.967386;0.959266;0.958187;0.939843;0.957710;0.982750;0.958637;0.985697;0.971291;0.950693;0.965001;0.998442;0.959602;0.943974;0.998929;0.898888;0.988881;0.977268;0.000000;0.992555;0.994778;0.969081;0.967106;0.952950;0.965806;0.952314;0.921696
ID82;0.994347;0.994692;0.982249;0.995619;0.989826;0.994501;0.994310;0.991959;0.990871;0.991211;0.990494;0.991827;0.993253;0.992184;0.992882;0.987580;0.993029;0.982836;0.996136;0.991027;0.994880;0.985878;0.992965;0.995553;0.994858;0.996666;0.991130;0.987245;0.995204;0.982175;0.991972;0.993116;0.993893;0.986154;0.994993;0.987064;0.992115;0.994357;0.991379;0.992133;0.991480;0.992669;0.994367;0.995808;0.994227;0.992955;0.992429;0.992541;0.993132;0.990266;0.990567;0.999177;0.998297;0.992989;0.993416;0.989387;0.991155;0.989062;0.992537;0.991629;0.992378;0.996779;0.986669;0.989278;0.990094;0.988583;0.990860;0.993286;0.993318;0.993883;0.989401;0.988788;0.986731;0.989272;0.998638;0.992763;0.994310;0.999731;0.994539;0.996944;0.996832;0.992555;0.000000;0.995603;0.993813;0.993680;0.987534;0.986130;0.994714;0.991602
ID83;0.995718;0.994858;0.981055;0.996511;0.992358;0.994620;0.995545;0.993593;0.993528;0.994316;0.993333;0.994191;0.995065;0.994752;0.995085;0.991724;0.994986;0.987218;0.996857;0.993124;0.995117;0.986463;0.993898;0.995914;0.995750;0.997379;0.993950;0.992063;0.996707;0.991422;0.994707;0.995379;0.995942;0.991027;0.996505;0.991915;0.994578;0.996004;0.991608;0.991376;0.989512;0.992770;0.995052;0.996447;0.995332;0.988714;0.991699;0.989000;0.993411;0.990553;0.991062;0.998782;0.998012;0.991777;0.993575;0.990556;0.995243;0.994744;0.996074;0.995873;0.994664;0.997533;0.994905;0.995213;0.996035;0.995015;0.994262;0.995900;0.995376;0.995702;0.994813;0.994410;0.993081;0.993999;0.999085;0.994684;0.995752;0.999754;0.996106;0.997593;0.997559;0.994778;0.995603;0.000000;0.993067;0.992428;0.994130;0.994794;0.996024;0.993309
ID84;0.976713;0.971982;0.942682;0.963787;0.960585;0.968160;0.975202;0.972988;0.967765;0.976049;0.986872;0.984354;0.984776;0.986154;0.971890;0.956131;0.942998;0.965588;0.962988;0.968110;0.976288;0.945004;0.973192;0.976565;0.976123;0.983576;0.963829;0.954472;0.982869;0.951789;0.962323;0.972211;0.948263;0.971426;0.975715;0.946336;0.978727;0.976630;0.945023;0.911786;0.984153;0.946392;0.964888;0.994781;0.934621;0.976418;0.964704;0.922997;0.967005;0.938808;0.986023;0.999387;0.997792;0.919885;0.974420;0.968753;0.975874;0.973863;0.969665;0.961781;0.975353;0.997372;0.966144;0.979545;0.959677;0.957573;0.964229;0.957472;0.989610;0.962945;0.986682;0.979803;0.959672;0.980110;0.999320;0.959931;0.980710;0.999838;0.960887;0.997490;0.997091;0.969081;0.993813;0.993067;0.000000;0.850987;0.953587;0.952819;0.965788;0.976459
ID85;0.983432;0.979329;0.956844;0.983366;0.970490;0.977076;0.981255;0.979083;0.976721;0.982367;0.989256;0.987101;0.987680;0.988281;0.979585;0.967533;0.964836;0.972995;0.979171;0.976741;0.982691;0.959884;0.984566;0.983419;0.984079;0.987256;0.974078;0.966179;0.986759;0.963097;0.973185;0.978505;0.968123;0.977188;0.981808;0.958874;0.982688;0.982004;0.884293;0.849798;0.983013;0.895805;0.955245;0.995129;0.920648;0.977950;0.924153;0.875151;0.974319;0.892851;0.988306;0.999266;0.996214;0.873411;0.951083;0.950502;0.965252;0.979298;0.950107;0.948740;0.977874;0.997583;0.974247;0.970124;0.926201;0.923623;0.946238;0.949487;0.990180;0.959806;0.987258;0.969690;0.938057;0.967730;0.999401;0.959575;0.973074;0.999833;0.952228;0.997578;0.996504;0.967106;0.993680;0.992428;0.850987;0.000000;0.952065;0.950066;0.964725;0.971373
ID86;0.978937;0.977610;0.956199;0.981049;0.967919;0.974642;0.973726;0.966676;0.964056;0.963489;0.976467;0.975382;0.976397;0.975075;0.970844;0.953418;0.968127;0.952916;0.979842;0.971425;0.978740;0.960170;0.976042;0.981278;0.979424;0.987016;0.962423;0.951311;0.977579;0.943756;0.963848;0.971501;0.972187;0.960851;0.976550;0.949818;0.972518;0.975560;0.935794;0.943687;0.981872;0.939435;0.963749;0.992588;0.958229;0.985388;0.958395;0.951129;0.974577;0.933347;0.978890;0.999136;0.994889;0.937151;0.960223;0.955975;0.952572;0.975247;0.945579;0.930478;0.941265;0.994927;0.963408;0.928332;0.894787;0.900980;0.888634;0.929056;0.982969;0.937391;0.982479;0.957894;0.917327;0.922689;0.998345;0.936728;0.966457;0.999604;0.961017;0.995431;0.993884;0.952950;0.987534;0.994130;0.953587;0.952065;0.000000;0.902115;0.961836;0.953094
ID87;0.976139;0.978072;0.955398;0.977531;0.956838;0.977061;0.978202;0.976099;0.965259;0.974940;0.985180;0.982034;0.983769;0.983186;0.969966;0.948005;0.943148;0.961643;0.972099;0.965590;0.980738;0.951612;0.978982;0.981304;0.976151;0.984393;0.960362;0.944089;0.981246;0.921588;0.958933;0.969557;0.945747;0.964331;0.975502;0.936212;0.976567;0.976212;0.946307;0.942145;0.986092;0.957212;0.960308;0.994286;0.950228;0.983877;0.979014;0.951106;0.966748;0.943760;0.985726;0.999454;0.997940;0.952483;0.977611;0.963782;0.935398;0.956173;0.918827;0.906303;0.964990;0.996436;0.922665;0.919246;0.862992;0.886592;0.910821;0.916413;0.985887;0.944149;0.974469;0.945150;0.891377;0.944394;0.998909;0.941184;0.978899;0.999774;0.955998;0.996619;0.996072;0.965806;0.986130;0.994794;0.952819;0.950066;0.902115;0.000000;0.982398;0.971735
ID88;0.985637;0.987226;0.978071;0.985706;0.981189;0.985415;0.980325;0.979073;0.978213;0.979662;0.982416;0.984543;0.982632;0.984734;0.982916;0.974862;0.985254;0.973689;0.987029;0.982376;0.987218;0.979422;0.979151;0.988592;0.987032;0.992105;0.978527;0.974182;0.987407;0.977054;0.980409;0.984395;0.981063;0.968618;0.983805;0.966306;0.979944;0.982547;0.967208;0.971128;0.990183;0.965739;0.983600;0.994592;0.977156;0.991950;0.968330;0.975512;0.987054;0.966045;0.984847;0.999463;0.996134;0.966719;0.977702;0.975588;0.985407;0.990516;0.985845;0.986188;0.981667;0.996420;0.989146;0.985836;0.980409;0.978875;0.974462;0.983000;0.989601;0.980681;0.992495;0.986455;0.976068;0.982487;0.998832;0.980949;0.941675;0.999530;0.959882;0.995961;0.994414;0.952314;0.994714;0.996024;0.965788;0.964725;0.961836;0.982398;0.000000;0.878539
