Taxa	TaxID
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Longilinea|s__Longilinea_arvoryzae|t__SGB17640	2|200795|292625|292629|292628|475961|360412|t__sgb17640
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Ornatilinea|s__Ornatilinea_apprima|t__SGB17641	2|200795|292625|292629|292628|1434028|1134406|t__sgb17641
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Pelolinea|s__Pelolinea_submarina|t__SGB23389	2|200795|292625|292629|292628|1649478|913107|t__sgb23389
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Thermanaerothrix|s__Thermanaerothrix_daxensis|t__SGB17660	2|200795|292625|292629|292628|1077886|869279|t__sgb17660
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae|g__Ardenticatena|s__Ardenticatena_maritima|t__SGB17733	2|200795|1382928|1382929|1382930|1382931|872965|t__sgb17733
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae|g__Candidatus_Promineofilum|s__Candidatus_Promineofilum_breve|t__SGB17721	2|200795|1382928|1382929|1382930|1988031|1806508|t__sgb17721
k__Bacteria|p__Chloroflexi|c__CFGB10789|o__OFGB10789|f__FGB10789|g__GGB45225|s__GGB45225_SGB62746|t__SGB62746	2|200795|c__cfgb10789|o__ofgb10789|f__fgb10789|g__ggb45225|s__ggb45225_sgb62746|t__sgb62746
k__Bacteria|p__Chloroflexi|c__CFGB11023|o__OFGB11023|f__FGB11023|g__GGB51004|s__GGB51004_SGB71215|t__SGB71215	2|200795|c__cfgb11023|o__ofgb11023|f__fgb11023|g__ggb51004|s__ggb51004_sgb71215|t__sgb71215
k__Bacteria|p__Chloroflexi|c__CFGB11815|o__OFGB11815|f__FGB11815|g__GGB34371|s__GGB34371_SGB48704|t__SGB48704	2|200795|c__cfgb11815|o__ofgb11815|f__fgb11815|g__ggb34371|s__ggb34371_sgb48704|t__sgb48704
k__Bacteria|p__Chloroflexi|c__CFGB21462|o__OFGB21462|f__FGB21462|g__GGB45347|s__GGB45347_SGB62879|t__SGB62879	2|200795|c__cfgb21462|o__ofgb21462|f__fgb21462|g__ggb45347|s__ggb45347_sgb62879|t__sgb62879
k__Bacteria|p__Chloroflexi|c__CFGB39849|o__OFGB39849|f__FGB39849|g__GGB41812|s__GGB41812_SGB58908|t__SGB58908	2|200795|c__cfgb39849|o__ofgb39849|f__fgb39849|g__ggb41812|s__ggb41812_sgb58908|t__sgb58908
k__Bacteria|p__Chloroflexi|c__CFGB4016|o__OFGB4016|f__FGB4016|g__GGB12089|s__GGB12089_SGB18855|t__SGB18855	2|200795|c__cfgb4016|o__ofgb4016|f__fgb4016|g__ggb12089|s__ggb12089_sgb18855|t__sgb18855
k__Bacteria|p__Chloroflexi|c__CFGB4020|o__OFGB4020|f__FGB4020|g__GGB12095|s__GGB12095_SGB18864|t__SGB18864	2|200795|c__cfgb4020|o__ofgb4020|f__fgb4020|g__ggb12095|s__ggb12095_sgb18864|t__sgb18864
k__Bacteria|p__Chloroflexi|c__CFGB4025|o__OFGB4025|f__FGB4025|g__GGB12107|s__GGB12107_SGB18882|t__SGB18882	2|200795|c__cfgb4025|o__ofgb4025|f__fgb4025|g__ggb12107|s__ggb12107_sgb18882|t__sgb18882
k__Bacteria|p__Chloroflexi|c__CFGB4044|o__OFGB4044|f__FGB4044|g__GGB12142|s__GGB12142_SGB18925|t__SGB18925	2|200795|c__cfgb4044|o__ofgb4044|f__fgb4044|g__ggb12142|s__ggb12142_sgb18925|t__sgb18925
k__Bacteria|p__Chloroflexi|c__CFGB4044|o__OFGB4044|f__FGB4044|g__GGB12142|s__GGB12142_SGB18926|t__SGB18926	2|200795|c__cfgb4044|o__ofgb4044|f__fgb4044|g__ggb12142|s__ggb12142_sgb18926|t__sgb18926
k__Bacteria|p__Chloroflexi|c__CFGB40793|o__OFGB40793|f__FGB40793|g__GGB63659|s__GGB63659_SGB85985|t__SGB85985	2|200795|c__cfgb40793|o__ofgb40793|f__fgb40793|g__ggb63659|s__ggb63659_sgb85985|t__sgb85985
k__Bacteria|p__Chloroflexi|c__CFGB7421|o__OFGB7421|f__FGB7421|g__GGB23706|s__GGB23706_SGB35408|t__SGB35408	2|200795|c__cfgb7421|o__ofgb7421|f__fgb7421|g__ggb23706|s__ggb23706_sgb35408|t__sgb35408
k__Bacteria|p__Chloroflexi|c__CFGB7423|o__OFGB7423|f__FGB7423|g__GGB23708|s__GGB23708_SGB35410|t__SGB35410	2|200795|c__cfgb7423|o__ofgb7423|f__fgb7423|g__ggb23708|s__ggb23708_sgb35410|t__sgb35410
k__Bacteria|p__Chloroflexi|c__CFGB7424|o__OFGB7424|f__FGB7424|g__GGB23711|s__GGB23711_SGB35413|t__SGB35413	2|200795|c__cfgb7424|o__ofgb7424|f__fgb7424|g__ggb23711|s__ggb23711_sgb35413|t__sgb35413
k__Bacteria|p__Chloroflexi|c__CFGB7424|o__OFGB7424|f__FGB7424|g__GGB23712|s__GGB23712_SGB35414|t__SGB35414	2|200795|c__cfgb7424|o__ofgb7424|f__fgb7424|g__ggb23712|s__ggb23712_sgb35414|t__sgb35414
k__Bacteria|p__Chloroflexi|c__CFGB7427|o__OFGB7427|f__FGB7427|g__GGB23716|s__GGB23716_SGB35420|t__SGB35420	2|200795|c__cfgb7427|o__ofgb7427|f__fgb7427|g__ggb23716|s__ggb23716_sgb35420|t__sgb35420
k__Bacteria|p__Chloroflexi|c__CFGB7832|o__OFGB7832|f__FGB7832|g__GGB24587|s__GGB24587_SGB36440|t__SGB36440	2|200795|c__cfgb7832|o__ofgb7832|f__fgb7832|g__ggb24587|s__ggb24587_sgb36440|t__sgb36440
k__Bacteria|p__Chloroflexi|c__CFGB8997|o__OFGB8997|f__FGB8997|g__GGB26803|s__GGB26803_SGB38990|t__SGB38990	2|200795|c__cfgb8997|o__ofgb8997|f__fgb8997|g__ggb26803|s__ggb26803_sgb38990|t__sgb38990
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea|s__Caldilinea_aerophila|t__SGB17717	2|200795|475962|475963|475964|233191|133453|t__sgb17717
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Litorilinea|s__Litorilinea_aerophila|t__SGB17720	2|200795|475962|475963|475964|1215913|1204385|t__sgb17720
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium_G233|t__SGB17451	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2761530|t__sgb17451
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium_SCGC_AB_629_P13|t__SGB50635	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__chloroflexi_bacterium_scgc_ab_629_p13|t__sgb50635
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB76719	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb76719
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB79452	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb79452
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB83282	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb83282
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB84424	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb84424
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB86303	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb86303
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__Chloroflexi_bacterium|t__SGB90595	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|2026724|t__sgb90595
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__SAR202_cluster_bacterium_AC_409_J13_OGT_754m|t__SGB83404	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__sar202_cluster_bacterium_ac_409_j13_ogt_754m|t__sgb83404
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__SAR202_cluster_bacterium_AC_647_N09_OGT_505m|t__SGB83403	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__sar202_cluster_bacterium_ac_647_n09_ogt_505m|t__sgb83403
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__SAR202_cluster_bacterium_AC_647_P02_OGT_505m|t__SGB82913	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__sar202_cluster_bacterium_ac_647_p02_ogt_505m|t__sgb82913
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__SAR202_cluster_bacterium_AG_410_A08|t__SGB18878	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__sar202_cluster_bacterium_ag_410_a08|t__sgb18878
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__Chloroflexi_unclassified|s__SAR202_cluster_bacterium_AG_426_M11|t__SGB18912	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__chloroflexi_unclassified|s__sar202_cluster_bacterium_ag_426_m11|t__sgb18912
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified|o__Chloroflexi_unclassified|f__Chloroflexi_unclassified|g__GGB12104|s__GGB12104_SGB18877|t__SGB18877	2|200795|c__chloroflexi_unclassified|o__chloroflexi_unclassified|f__chloroflexi_unclassified|g__ggb12104|s__ggb12104_sgb18877|t__sgb18877
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus|s__Chloroflexus_aggregans|t__SGB17339	2|200795|32061|32064|1106|1107|152260|t__sgb17339
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus|s__Chloroflexus_aurantiacus|t__SGB17341	2|200795|32061|32064|1106|1107|1108|t__sgb17341
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus|s__Chloroflexus_islandicus|t__SGB17340	2|200795|32061|32064|1106|1107|1707952|t__sgb17340
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus|s__Chloroflexus_sp_Y_396_1|t__SGB33380	2|200795|32061|32064|1106|1107|s__chloroflexus_sp_y_396_1|t__sgb33380
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexales_unclassified|g__Chloroflexales_unclassified|s__Chloroflexales_bacterium_ZM16_3|t__SGB33385	2|200795|32061|32064|f__chloroflexales_unclassified|g__chloroflexales_unclassified|s__chloroflexales_bacterium_zm16_3|t__sgb33385
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Candidatus_Chloroploca|s__Candidatus_Chloroploca_asiatica|t__SGB17344	2|200795|32061|32064|104174|1579476|1506545|t__sgb17344
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Candidatus_Chloroploca|s__Candidatus_Chloroploca_sp_Khr17|t__SGB33383	2|200795|32061|32064|104174|1579476|2496869|t__sgb33383
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Candidatus_Chloroploca|s__Candidatus_Chloroploca_sp_M_50|t__SGB33382	2|200795|32061|32064|104174|1579476|s__chloroploca_sp_m_50|t__sgb33382
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Candidatus_Viridilinea|s__Candidatus_Viridilinea_mediisalina|t__SGB17343	2|200795|32061|32064|104174|2491136|2024553|t__sgb17343
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Oscillochloris|s__Candidatus_Oscillochloris_fontis|t__SGB33384	2|200795|32061|32064|104174|104175|2496868|t__sgb33384
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Oscillochloridaceae|g__Oscillochloris|s__Oscillochloris_trichoides|t__SGB17342	2|200795|32061|32064|104174|104175|104176|t__sgb17342
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Kouleothrix|s__Kouleothrix_aurantiaca|t__SGB17338	2|200795|32061|32064|1508635|186475|186479|t__sgb17338
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus|s__Roseiflexus_castenholzii|t__SGB17335	2|200795|32061|32064|1508635|120961|120962|t__sgb17335
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus|s__Roseiflexus_sp_RS_1|t__SGB17336	2|200795|32061|32064|1508635|120961|s__roseiflexus_sp_rs_1|t__sgb17336
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexia_unclassified|f__Chloroflexia_unclassified|g__Chloroflexia_unclassified|s__Chloroflexia_bacterium_SDU3_3|t__SGB85986	2|200795|32061|o__chloroflexia_unclassified|f__chloroflexia_unclassified|g__chloroflexia_unclassified|s__chloroflexia_bacterium_sdu3_3|t__sgb85986
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__GGB59290|s__GGB59290_SGB81068|t__SGB81068	2|200795|32061|189772|189773|g__ggb59290|s__ggb59290_sgb81068|t__sgb81068
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__Herpetosiphon|s__Herpetosiphon_aurantiacus|t__SGB17736	2|200795|32061|189772|189773|64|65|t__sgb17736
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__Herpetosiphon|s__Herpetosiphon_geysericola|t__SGB17737	2|200795|32061|189772|189773|64|70996|t__sgb17737
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__Herpetosiphon|s__Herpetosiphon_llansteffanensis|t__SGB27527	2|200795|32061|189772|189773|64|2094568|t__sgb27527
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides|s__Dehalococcoides_mccartyi|t__SGB18982	2|200795|301297|1202465|1202464|61434|61435|t__sgb18982
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides|s__Dehalococcoides_mccartyi|t__SGB18983	2|200795|301297|1202465|1202464|61434|61435|t__sgb18983
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides|s__Dehalococcoides_mccartyi|t__SGB18984	2|200795|301297|1202465|1202464|61434|61435|t__sgb18984
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalococcoidia_unclassified|s__Dehalococcoidia_bacterium_SCGC_AB_539_J10|t__SGB52397	2|200795|301297|o__dehalococcoidia_unclassified|f__dehalococcoidia_unclassified|g__dehalococcoidia_unclassified|s__dehalococcoidia_bacterium_scgc_ab_539_j10|t__sgb52397
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_alkenigignens|t__SGB18985	2|200795|301297|o__dehalococcoidia_unclassified|f__dehalococcoidia_unclassified|670486|1217799|t__sgb18985
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_formicexedens|t__SGB18986	2|200795|301297|o__dehalococcoidia_unclassified|f__dehalococcoidia_unclassified|670486|1839801|t__sgb18986
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_lykanthroporepellens|t__SGB8883	2|200795|301297|o__dehalococcoidia_unclassified|f__dehalococcoidia_unclassified|670486|552810|t__sgb8883
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_sp_GP|t__SGB21343	2|200795|301297|o__dehalococcoidia_unclassified|f__dehalococcoidia_unclassified|670486|1536648|t__sgb21343
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Dictyobacteraceae|g__Dictyobacter|s__Dictyobacter_aurantiacus|t__SGB28674	2|200795|388447|388448|2571193|2024965|1936993|t__sgb28674
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Dictyobacteraceae|g__Dictyobacter|s__Dictyobacter_kobayashii|t__SGB28673	2|200795|388447|388448|2571193|2024965|2014872|t__sgb28673
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Dictyobacteraceae|g__Dictyobacter|s__Dictyobacter_sp_Uno17|t__SGB76712	2|200795|388447|388448|2571193|2024965|2014874|t__sgb76712
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Dictyobacteraceae|g__Tengunoibacter|s__Tengunoibacter_tsumagoiensis|t__SGB28676	2|200795|388447|388448|2571193|2571199|2014871|t__sgb28676
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae|g__Ktedonosporobacter|s__Ktedonosporobacter_rubrisoli|t__SGB28677	2|200795|388447|388448|2692416|2692417|2509675|t__sgb28677
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Thermogemmatisporales|f__Thermogemmatisporaceae|g__Thermogemmatispora|s__Thermogemmatispora_aurantia|t__SGB21349	2|200795|388447|768667|768668|768669|2045279|t__sgb21349
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Thermogemmatisporales|f__Thermogemmatisporaceae|g__Thermogemmatispora|s__Thermogemmatispora_carboxidivorans|t__SGB28672	2|200795|388447|768667|768668|768669|1382306|t__sgb28672
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Thermogemmatisporales|f__Thermogemmatisporaceae|g__Thermogemmatispora|s__Thermogemmatispora_onikobensis|t__SGB28671	2|200795|388447|768667|768668|768669|732234|t__sgb28671
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae|g__Tepidiforma|s__Tepidiforma_bonchosmolovskayae|t__SGB90585	2|200795|2682225|2682226|2682227|2682228|2601677|t__sgb90585
k__Bacteria|p__Chloroflexi|c__Thermoflexia|o__Thermoflexales|f__Thermoflexaceae|g__Thermoflexus|s__Thermoflexus_hugenholtzii|t__SGB17533	2|200795|1495646|1495647|1495648|1495649|1495650|t__sgb17533
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae|g__Nitrolancea|s__Nitrolancea_hollandica|t__SGB17461	2|200795|189775|85001|85002|1206748|1206749|t__sgb17461
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae|g__Sphaerobacter|s__Sphaerobacter_SGB90588|t__SGB90588	2|200795|189775|85001|85002|2056|s__sphaerobacter_sgb90588|t__sgb90588
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae|g__Sphaerobacter|s__Sphaerobacter_thermophilus|t__SGB17459	2|200795|189775|85001|85002|2056|2057|t__sgb17459
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobia_unclassified|f__Thermomicrobia_unclassified|g__Thermorudis|s__Thermorudis_peleae|t__SGB28678	2|200795|189775|o__thermomicrobia_unclassified|f__thermomicrobia_unclassified|1649508|1382356|t__sgb28678
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae|g__GGB10794|s__GGB10794_SGB17457|t__SGB17457	2|200795|189775|189776|189777|g__ggb10794|s__ggb10794_sgb17457|t__sgb17457
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae|g__Thermomicrobium|s__Thermomicrobium_roseum|t__SGB17456	2|200795|189775|189776|189777|499|500|t__sgb17456
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae|g__Chrysiogenes|s__Chrysiogenes_arsenatis|t__SGB30422	2|200938|118001|189769|189770|118004|309797|t__sgb30422
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae|g__Desulfurispira|s__Desulfurispira_natronophila|t__SGB82524	2|200938|118001|189769|189770|1007342|682562|t__sgb82524
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae|g__Desulfurispirillum|s__Desulfurispirillum_indicum|t__SGB8666	2|200938|118001|189769|189770|393029|936456|t__sgb8666
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae|g__Coprothermobacter|s__Coprothermobacter_platensis|t__SGB30326	2|2138240|2138243|2138246|2138247|68335|108819|t__sgb30326
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae|g__Coprothermobacter|s__Coprothermobacter_proteolyticus|t__SGB8555	2|2138240|2138243|2138246|2138247|68335|35786|t__sgb8555
k__Bacteria|p__Cyanobacteria|c__CFGB10661|o__OFGB10661|f__FGB10661|g__GGB32351|s__GGB32351_SGB51086|t__SGB51086	2|1117|c__cfgb10661|o__ofgb10661|f__fgb10661|g__ggb32351|s__ggb32351_sgb51086|t__sgb51086
k__Bacteria|p__Cyanobacteria|c__CFGB12251|o__OFGB12251|f__FGB12251|g__GGB61381|s__GGB61381_SGB83451|t__SGB83451	2|1117|c__cfgb12251|o__ofgb12251|f__fgb12251|g__ggb61381|s__ggb61381_sgb83451|t__sgb83451
k__Bacteria|p__Cyanobacteria|c__CFGB125|o__OFGB125|f__FGB125|g__GGB27331|s__GGB27331_SGB39580|t__SGB39580	2|1117|c__cfgb125|o__ofgb125|f__fgb125|g__ggb27331|s__ggb27331_sgb39580|t__sgb39580
k__Bacteria|p__Cyanobacteria|c__CFGB16349|o__OFGB16349|f__FGB16349|g__GGB58883|s__GGB58883_SGB80574|t__SGB80574	2|1117|c__cfgb16349|o__ofgb16349|f__fgb16349|g__ggb58883|s__ggb58883_sgb80574|t__sgb80574
k__Bacteria|p__Cyanobacteria|c__CFGB19340|o__OFGB19340|f__FGB19340|g__GGB61400|s__GGB61400_SGB83473|t__SGB83473	2|1117|c__cfgb19340|o__ofgb19340|f__fgb19340|g__ggb61400|s__ggb61400_sgb83473|t__sgb83473
k__Bacteria|p__Cyanobacteria|c__CFGB19341|o__OFGB19341|f__FGB19341|g__GGB43756|s__GGB43756_SGB61102|t__SGB61102	2|1117|c__cfgb19341|o__ofgb19341|f__fgb19341|g__ggb43756|s__ggb43756_sgb61102|t__sgb61102
k__Bacteria|p__Cyanobacteria|c__CFGB19708|o__OFGB19708|f__FGB19708|g__GGB58876|s__GGB58876_SGB80565|t__SGB80565	2|1117|c__cfgb19708|o__ofgb19708|f__fgb19708|g__ggb58876|s__ggb58876_sgb80565|t__sgb80565
k__Bacteria|p__Cyanobacteria|c__CFGB2413|o__OFGB2413|f__FGB2413|g__GGB43425|s__GGB43425_SGB60738|t__SGB60738	2|1117|c__cfgb2413|o__ofgb2413|f__fgb2413|g__ggb43425|s__ggb43425_sgb60738|t__sgb60738
k__Bacteria|p__Cyanobacteria|c__CFGB2682|o__OFGB2682|f__FGB2682|g__GGB8657|s__GGB8657_SGB13411|t__SGB13411	2|1117|c__cfgb2682|o__ofgb2682|f__fgb2682|g__ggb8657|s__ggb8657_sgb13411|t__sgb13411
k__Bacteria|p__Cyanobacteria|c__CFGB3741|o__OFGB3741|f__FGB3741|g__GGB11602|s__GGB11602_SGB18332|t__SGB18332	2|1117|c__cfgb3741|o__ofgb3741|f__fgb3741|g__ggb11602|s__ggb11602_sgb18332|t__sgb18332
k__Bacteria|p__Cyanobacteria|c__CFGB3940|o__OFGB3940|f__FGB3940|g__GGB11976|s__GGB11976_SGB18729|t__SGB18729	2|1117|c__cfgb3940|o__ofgb3940|f__fgb3940|g__ggb11976|s__ggb11976_sgb18729|t__sgb18729
k__Bacteria|p__Cyanobacteria|c__CFGB5501|o__OFGB5501|f__FGB5501|g__GGB16351|s__GGB16351_SGB24739|t__SGB24739	2|1117|c__cfgb5501|o__ofgb5501|f__fgb5501|g__ggb16351|s__ggb16351_sgb24739|t__sgb24739
k__Bacteria|p__Cyanobacteria|c__CFGB7775|o__OFGB7775|f__FGB7775|g__GGB24512|s__GGB24512_SGB36362|t__SGB36362	2|1117|c__cfgb7775|o__ofgb7775|f__fgb7775|g__ggb24512|s__ggb24512_sgb36362|t__sgb36362
