Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|g__marseillevirus|s__marseillevirus_marseillevirus	0	2.16040231011819e-06	3.13524136389144e-06	2.24568675436463e-06	0	1.00927547713246e-05	2.49046905276224e-05	0	0	0	0	2.37211889259148e-06	0	0	1.61847637087619e-06	8.27641999480443e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|g__marseillevirus|s__melbournevirus	0	0	0	1.12284337718231e-06	0	0	0	0	0	0	0	0	0	4.38702170495862e-05	0	9.19602221644937e-07
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|g__marseillevirus|s__noumeavirus	1.64072973752098e-05	8.64160924047276e-06	1.25409654555658e-05	1.12284337718231e-05	3.65978975093447e-06	2.35497611330907e-05	4.35832084233391e-05	7.3362797299985e-06	5.36310155027422e-06	1.55562583527385e-05	0	1.66048322481403e-05	2.51675523505852e-06	3.03716887266366e-05	4.04619092719048e-06	1.10352266597392e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|g__marseillevirus|s__tokyovirus_a1	0	8.64160924047276e-06	0	5.61421688591157e-06	1.21992991697816e-06	3.36425159044153e-06	6.22617263190559e-06	7.3362797299985e-06	2.68155077513711e-05	0	2.81056196821181e-06	0	0	1.01238962422122e-05	4.04619092719048e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|s__lausannevirus	0	4.32080462023638e-06	3.13524136389144e-06	1.23512771490054e-05	6.09964958489079e-06	4.37352706757399e-05	1.5565431579764e-05	1.83406993249962e-05	0	0	0	2.37211889259148e-06	7.55026570517556e-06	3.3746320807374e-06	9.71085822525715e-06	2.75880666493481e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__megaviricetes|o__pimascovirales|f__marseilleviridae|s__tunisvirus	1.64072973752098e-05	1.94436207910637e-05	2.8217172275023e-05	2.80710844295578e-05	1.5859088920716e-05	1.68212579522076e-05	1.5565431579764e-05	2.56769790549947e-05	5.36310155027422e-06	2.72234521172923e-05	5.62112393642363e-06	4.74423778518295e-06	0	1.01238962422122e-05	3.23695274175238e-05	3.31056799792177e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes	0.000590662705507552	0.000460165692055174	0.000645859720961637	0.000746690845826238	0.000640463206413533	0.0012313160821016	0.00140088884217876	0.00160664526086967	0.00065966149068373	0.000762256659284185	0.000483416658532432	0.000436469876236832	0.000606538011649104	0.000620932302855681	0.000716175794112715	0.00101616045491766
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__asfuvirales	8.20364868760489e-06	8.64160924047276e-06	3.13524136389144e-06	5.61421688591157e-06	6.09964958489079e-06	1.34570063617661e-05	2.49046905276224e-05	0	5.89941170530165e-05	3.88906458818462e-06	2.81056196821181e-06	4.74423778518295e-06	7.55026570517556e-06	1.34985283229496e-05	8.09238185438096e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__asfuvirales|f__asfarviridae	8.20364868760489e-06	8.64160924047276e-06	3.13524136389144e-06	5.61421688591157e-06	6.09964958489079e-06	1.34570063617661e-05	2.49046905276224e-05	0	5.89941170530165e-05	3.88906458818462e-06	2.81056196821181e-06	4.74423778518295e-06	7.55026570517556e-06	1.34985283229496e-05	8.09238185438096e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__asfuvirales|f__asfarviridae|g__asfivirus	8.20364868760489e-06	8.64160924047276e-06	3.13524136389144e-06	5.61421688591157e-06	6.09964958489079e-06	1.34570063617661e-05	2.49046905276224e-05	0	5.89941170530165e-05	3.88906458818462e-06	2.81056196821181e-06	4.74423778518295e-06	7.55026570517556e-06	1.34985283229496e-05	8.09238185438096e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__asfuvirales|f__asfarviridae|g__asfivirus|s__african_swine_fever_virus	8.20364868760489e-06	8.64160924047276e-06	3.13524136389144e-06	5.61421688591157e-06	6.09964958489079e-06	1.34570063617661e-05	2.49046905276224e-05	0	5.89941170530165e-05	3.88906458818462e-06	2.81056196821181e-06	4.74423778518295e-06	7.55026570517556e-06	1.34985283229496e-05	8.09238185438096e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales	0.000582459056819947	0.000451524082814702	0.000642724479597746	0.000741076628940327	0.000634363556828642	0.00121785907573983	0.00137598415165114	0.00160664526086967	0.000600667373630713	0.000758367594696	0.00048060609656422	0.000431725638451649	0.000598987745943928	0.000607433774532732	0.000708083412258334	0.000999607614928046
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae	0.000582459056819947	0.000451524082814702	0.000642724479597746	0.000741076628940327	0.000634363556828642	0.00121785907573983	0.00137598415165114	0.00160664526086967	0.000600667373630713	0.000758367594696	0.00048060609656422	0.000431725638451649	0.000598987745943928	0.000607433774532732	0.000708083412258334	0.000999607614928046
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__alphaentomopoxvirus	4.92218921256294e-05	2.59248277214183e-05	1.56762068194572e-05	1.34741205261878e-05	2.43985983395632e-06	4.70995222661814e-05	2.80177768435752e-05	2.9345118919994e-05	1.60893046508227e-05	4.66687750582154e-05	5.62112393642363e-06	2.37211889259148e-05	2.51675523505852e-06	2.36224245651618e-05	1.21385727815714e-05	1.28744311030291e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__alphaentomopoxvirus|s__anomala_cuprea_entomopoxvirus	4.92218921256294e-05	2.59248277214183e-05	1.56762068194572e-05	1.34741205261878e-05	2.43985983395632e-06	4.70995222661814e-05	2.80177768435752e-05	2.9345118919994e-05	1.60893046508227e-05	4.66687750582154e-05	5.62112393642363e-06	2.37211889259148e-05	2.51675523505852e-06	2.36224245651618e-05	1.21385727815714e-05	1.28744311030291e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus	3.28145947504196e-05	1.94436207910637e-05	0.000137950620011224	6.84934460081211e-05	7.19758651017113e-05	9.41990445323628e-05	9.33925894785839e-05	4.03495385149917e-05	6.43572186032907e-05	6.61140979991385e-05	3.65373055867536e-05	1.18605944629574e-05	1.00670209402341e-05	6.07433774532732e-05	5.17912438680381e-05	0.000193116466545437
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__canarypox_virus	0	2.16040231011819e-06	9.40572409167433e-06	6.73706026309388e-06	0	6.72850318088306e-06	9.33925894785839e-06	3.66813986499925e-06	1.07262031005484e-05	7.77812917636923e-06	0	2.37211889259148e-06	0	3.3746320807374e-06	1.53755255233238e-05	2.75880666493481e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__flamingopox_virus_fgpvkd09	0	0	6.89753100056118e-05	1.12284337718231e-05	3.41580376753884e-05	6.72850318088306e-06	0	0	0	0	2.81056196821181e-06	0	0	0	8.09238185438096e-07	9.19602221644937e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__fowlpox_virus	0	2.16040231011819e-06	1.25409654555658e-05	1.34741205261878e-05	2.56185282565413e-05	2.69140127235322e-05	6.22617263190559e-06	7.3362797299985e-06	2.14524062010969e-05	3.88906458818462e-06	5.62112393642363e-06	0	7.55026570517556e-06	0	4.04619092719048e-06	9.74778354943633e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__penguinpox_virus	1.64072973752098e-05	0	9.40572409167433e-06	1.34741205261878e-05	1.21992991697816e-06	6.72850318088306e-06	0	0	0	1.94453229409231e-05	2.81056196821181e-06	0	2.51675523505852e-06	4.72448491303236e-05	8.90162003981905e-06	1.37940333246741e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__pigeonpox_virus	0	2.16040231011819e-06	0	2.24568675436463e-06	0	2.01855095426492e-05	6.22617263190559e-06	3.66813986499925e-06	2.14524062010969e-05	0	2.81056196821181e-06	7.11635667777443e-06	0	3.3746320807374e-06	0	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__avipoxvirus|s__turkeypox_virus	0	0	6.27048272778289e-06	1.12284337718231e-06	0	3.36425159044153e-06	1.24523452638112e-05	0	0	0	2.81056196821181e-06	0	0	0	1.61847637087619e-06	5.51761332986962e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus	2.46109460628147e-05	5.18496554428366e-05	6.27048272778289e-05	0.000104424434077955	3.9037757343301e-05	0.000252318869283115	0.000189898265273121	2.9345118919994e-05	4.29048124021938e-05	0.000128339131410092	6.18323633006599e-05	4.50702589592381e-05	1.76172866454096e-05	7.76165378569601e-05	9.46808676962572e-05	0.000258408224282227
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus|s__adoxophyes_honmai_entomopoxvirus	0	2.16040231011819e-06	0	1.23512771490054e-05	0	2.01855095426492e-05	6.22617263190559e-06	7.3362797299985e-06	0	0	1.12422478728473e-05	1.18605944629574e-05	0	3.3746320807374e-06	0	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus|s__amsacta_moorei_entomopoxvirus	8.20364868760489e-06	2.16040231011819e-05	0	5.61421688591157e-06	9.75943933582526e-06	2.69140127235322e-05	9.33925894785839e-06	0	1.60893046508227e-05	0	5.62112393642363e-06	7.11635667777443e-06	0	1.34985283229496e-05	2.58956219340191e-05	4.13820999740222e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus|s__choristoneura_biennis_entomopoxvirus	8.20364868760489e-06	4.32080462023638e-06	3.13524136389144e-06	4.49137350872925e-06	7.31957950186895e-06	2.35497611330907e-05	1.5565431579764e-05	3.66813986499925e-06	0	3.88906458818462e-06	2.81056196821181e-06	2.37211889259148e-06	0	0	9.71085822525715e-06	3.03468733142829e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus|s__choristoneura_rosaceana_entomopoxvirus	0	6.48120693035457e-06	0	3.36853013154694e-06	0	1.00927547713246e-05	1.5565431579764e-05	7.3362797299985e-06	0	0	2.81056196821181e-06	0	7.55026570517556e-06	0	4.04619092719048e-06	1.56332377679639e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__betaentomopoxvirus|s__mythimna_separata_entomopoxvirus	8.20364868760489e-06	1.29624138607091e-05	3.76228963666973e-05	6.17563857450272e-05	1.34192290867597e-05	0.000151391321569869	0.000105844934742395	7.3362797299985e-06	1.60893046508227e-05	0.000116671937645539	2.52950577139063e-05	2.13490700333233e-05	1.00670209402341e-05	4.72448491303236e-05	5.01727674971619e-05	0.000116789482148907
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__capripoxvirus	3.28145947504196e-05	6.48120693035457e-06	5.6434344550046e-05	6.73706026309388e-05	3.41580376753884e-05	0.000134570063617661	0.000308195545279327	0.000106376056084978	3.75417108519196e-05	1.94453229409231e-05	5.62112393642363e-06	3.79539022814636e-05	2.01340418804682e-05	3.3746320807374e-06	3.72249565301524e-05	2.66684644277032e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__capripoxvirus|s__goatpox_virus	0	0	0	0	0	0	0	0	0	7.77812917636923e-06	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__capripoxvirus|s__lumpy_skin_disease_virus	0	0	3.13524136389144e-06	4.49137350872925e-06	7.31957950186895e-06	1.34570063617661e-05	4.66962947392919e-05	0	0	1.16671937645539e-05	0	4.74423778518295e-06	2.51675523505852e-06	0	4.85542911262857e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__capripoxvirus|s__sheeppox_virus	1.64072973752098e-05	2.16040231011819e-06	2.8217172275023e-05	3.36853013154694e-06	1.21992991697816e-06	1.34570063617661e-05	7.16009852669143e-05	1.10044195949977e-05	2.14524062010969e-05	0	0	0	0	3.3746320807374e-06	8.09238185438096e-07	6.43721555151456e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__centapoxvirus	0	2.16040231011819e-06	0.000122274413191766	4.49137350872925e-05	4.39174770112137e-05	2.69140127235322e-05	0.000158767402113593	1.10044195949977e-05	1.07262031005484e-05	3.88906458818462e-06	8.43168590463544e-06	4.74423778518295e-06	2.51675523505852e-06	0	4.04619092719048e-05	3.21860777575728e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__centapoxvirus|s__murmansk_microtuspox_virus	0	0	4.07581377305888e-05	1.90883374120993e-05	1.34192290867597e-05	0	4.04701221073863e-05	7.3362797299985e-06	0	0	0	4.74423778518295e-06	2.51675523505852e-06	0	1.94217164505143e-05	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__centapoxvirus|s__ny_014_poxvirus	0	0	2.50819309111316e-05	1.23512771490054e-05	1.34192290867597e-05	1.34570063617661e-05	9.33925894785839e-06	0	0	0	8.43168590463544e-06	0	0	0	4.04619092719048e-06	7.3568177731595e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__centapoxvirus|s__yokapox_virus	0	2.16040231011819e-06	0	3.36853013154694e-06	2.43985983395632e-06	6.72850318088306e-06	1.24523452638112e-05	3.66813986499925e-06	5.36310155027422e-06	3.88906458818462e-06	0	0	0	0	6.47390548350476e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__cervidpoxvirus	2.46109460628147e-05	0	1.56762068194572e-05	1.7965494034917e-05	8.5395094188471e-06	5.04637738566229e-05	5.60355536871503e-05	3.66813986499925e-06	4.8267913952468e-05	3.88906458818462e-06	5.62112393642363e-06	0	0	0	7.28314366894286e-06	1.74724422112538e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__cervidpoxvirus|s__mule_deerpox_virus	2.46109460628147e-05	0	1.56762068194572e-05	1.7965494034917e-05	8.5395094188471e-06	5.04637738566229e-05	5.60355536871503e-05	3.66813986499925e-06	4.8267913952468e-05	3.88906458818462e-06	5.62112393642363e-06	0	0	0	7.28314366894286e-06	1.74724422112538e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__crocodylidpoxvirus	8.20364868760489e-06	2.16040231011819e-05	1.56762068194572e-05	6.73706026309388e-06	1.82989487546724e-05	2.01855095426492e-05	0	3.66813986499925e-05	0	8.55594209400616e-05	1.68633718092709e-05	2.37211889259148e-06	1.76172866454096e-05	6.41180095340105e-05	8.09238185438096e-06	9.19602221644937e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__crocodylidpoxvirus|s__nile_crocodilepox_virus	8.20364868760489e-06	2.16040231011819e-05	1.56762068194572e-05	6.73706026309388e-06	1.82989487546724e-05	2.01855095426492e-05	0	3.66813986499925e-05	0	8.55594209400616e-05	1.68633718092709e-05	2.37211889259148e-06	1.76172866454096e-05	6.41180095340105e-05	8.09238185438096e-06	9.19602221644937e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__deltaentomopoxvirus	8.20364868760489e-06	0	3.13524136389144e-06	2.02111807892816e-05	8.5395094188471e-06	1.68212579522076e-05	4.35832084233391e-05	7.3362797299985e-06	0	7.77812917636923e-06	5.62112393642363e-06	0	0	3.3746320807374e-06	2.02309546359524e-05	3.86232933090874e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__deltaentomopoxvirus|s__melanoplus_sanguinipes_entomopoxvirus	8.20364868760489e-06	0	3.13524136389144e-06	2.02111807892816e-05	8.5395094188471e-06	1.68212579522076e-05	4.35832084233391e-05	7.3362797299985e-06	0	7.77812917636923e-06	5.62112393642363e-06	0	0	3.3746320807374e-06	2.02309546359524e-05	3.86232933090874e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__leporipoxvirus	2.46109460628147e-05	8.64160924047276e-06	0	4.49137350872925e-06	1.21992991697816e-06	2.35497611330907e-05	1.24523452638112e-05	4.76858182449902e-05	6.43572186032907e-05	7.77812917636923e-06	0	0	1.51005314103511e-05	2.02477924844244e-05	8.09238185438096e-07	5.51761332986962e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__leporipoxvirus|s__myxoma_virus	2.46109460628147e-05	6.48120693035457e-06	0	4.49137350872925e-06	1.21992991697816e-06	2.35497611330907e-05	1.24523452638112e-05	4.76858182449902e-05	6.43572186032907e-05	7.77812917636923e-06	0	0	1.51005314103511e-05	2.02477924844244e-05	8.09238185438096e-07	5.51761332986962e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__leporipoxvirus|s__rabbit_fibroma_virus	0	2.16040231011819e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__macropopoxvirus	0	0	0	0	2.43985983395632e-06	0	3.1130863159528e-06	0	0	0	0	2.37211889259148e-06	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__macropopoxvirus|s__eastern_kangaroopox_virus	0	0	0	0	2.43985983395632e-06	0	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__macropopoxvirus|s__western_kangaroopox_virus	0	0	0	0	0	0	0	0	0	0	0	2.37211889259148e-06	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__molluscipoxvirus	8.20364868760489e-06	1.0802011550591e-05	3.13524136389144e-06	5.61421688591157e-06	1.21992991697816e-05	1.34570063617661e-05	1.5565431579764e-05	2.9345118919994e-05	1.60893046508227e-05	7.77812917636923e-06	0	9.48847557036591e-06	0	1.6873160403687e-05	1.45662873378857e-05	1.19548288813842e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__molluscipoxvirus|s__molluscum_contagiosum_virus	8.20364868760489e-06	1.0802011550591e-05	3.13524136389144e-06	5.61421688591157e-06	1.21992991697816e-05	1.34570063617661e-05	1.5565431579764e-05	2.9345118919994e-05	1.60893046508227e-05	7.77812917636923e-06	0	9.48847557036591e-06	0	1.6873160403687e-05	1.45662873378857e-05	1.19548288813842e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__mustelpoxvirus	0	0	0	0	0	3.36425159044153e-06	0	0	0	0	0	0	0	0	4.85542911262857e-06	6.43721555151456e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__mustelpoxvirus|s__sea_otterpox_virus	0	0	0	0	0	3.36425159044153e-06	0	0	0	0	0	0	0	0	4.85542911262857e-06	6.43721555151456e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus	9.84437842512587e-05	0.000133944943227328	4.38933790944802e-05	0.000105547277455137	5.36769163470389e-05	0.00015475557316031	0.000108958021058348	4.76858182449902e-05	2.68155077513711e-05	0.0001516735189392	0.000182686527933768	0.000137582895770306	5.03351047011704e-06	8.77404340991723e-05	4.69358147554095e-05	0.000149895162128125
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__abatino_macacapox_virus	0	0	1.56762068194572e-05	1.12284337718231e-06	2.07388085886287e-05	0	3.1130863159528e-06	3.66813986499925e-06	0	7.77812917636923e-06	5.62112393642363e-06	2.37211889259148e-06	0	0	3.23695274175238e-06	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__akhmeta_virus	8.20364868760489e-06	1.51228161708273e-05	0	2.24568675436463e-06	2.43985983395632e-06	1.34570063617661e-05	6.22617263190559e-06	0	0	7.77812917636923e-06	5.62112393642363e-06	2.37211889259148e-06	0	6.7492641614748e-06	1.61847637087619e-06	5.51761332986962e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__camelpox_virus	0	0	0	0	0	3.36425159044153e-06	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__cowpox_virus	0	0	0	0	0	0	3.1130863159528e-06	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__ectromelia_virus	0	0	3.13524136389144e-06	4.71594218416572e-05	6.09964958489079e-06	2.01855095426492e-05	9.33925894785839e-06	3.66813986499925e-06	0	0	2.81056196821181e-06	0	0	0	5.66466729806667e-06	2.57488622060582e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__monkeypox_virus	0	0	0	0	1.21992991697816e-06	0	0	0	0	0	0	0	2.51675523505852e-06	0	8.09238185438096e-07	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__raccoonpox_virus	4.10182434380245e-05	7.9934885474373e-05	0	1.12284337718231e-05	2.43985983395632e-06	0	0	0	5.36310155027422e-06	8.55594209400616e-05	0.000140528098410591	9.9628993488842e-05	2.51675523505852e-06	4.04955849688488e-05	1.61847637087619e-06	1.83920444328987e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__skunkpox_virus	2.46109460628147e-05	3.67268392720092e-05	1.56762068194572e-05	2.80710844295578e-05	1.46391590037379e-05	7.40135349897136e-05	3.73570357914336e-05	4.03495385149917e-05	1.07262031005484e-05	2.72234521172923e-05	1.96739337774827e-05	3.32096644962807e-05	0	3.03716887266366e-05	2.02309546359524e-05	9.47190288294285e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__taterapox_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61847637087619e-06	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__vaccinia_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09238185438096e-07	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__variola_virus	0	0	0	3.36853013154694e-06	0	0	1.24523452638112e-05	0	0	0	2.81056196821181e-06	0	0	0	8.09238185438096e-07	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__orthopoxvirus|s__volepox_virus	8.20364868760489e-06	0	9.40572409167433e-06	7.85990364027619e-06	3.65978975093447e-06	1.68212579522076e-05	2.80177768435752e-05	0	1.07262031005484e-05	3.88906458818462e-06	5.62112393642363e-06	0	0	0	7.28314366894286e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__oryzopoxvirus	3.28145947504196e-05	4.10476438922456e-05	3.44876550028059e-05	7.29848195168504e-05	1.21992991697816e-05	9.41990445323628e-05	0.000108958021058348	3.30132587849932e-05	2.14524062010969e-05	4.27797104700308e-05	3.65373055867536e-05	3.08375456036892e-05	2.51675523505852e-05	2.69970566458992e-05	4.04619092719048e-05	7.63269843965298e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__oryzopoxvirus|s__bean_58058_virus	0	1.72832184809455e-05	3.13524136389144e-06	1.34741205261878e-05	0	3.36425159044153e-06	1.24523452638112e-05	7.3362797299985e-06	1.07262031005484e-05	1.55562583527385e-05	2.81056196821181e-06	7.11635667777443e-06	2.26507971155267e-05	1.01238962422122e-05	9.71085822525715e-06	1.28744311030291e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__oryzopoxvirus|s__cotia_virus	3.28145947504196e-05	1.51228161708273e-05	2.50819309111316e-05	4.94051085960218e-05	9.75943933582526e-06	6.72850318088306e-05	6.84878989509615e-05	2.20088391899955e-05	1.07262031005484e-05	1.55562583527385e-05	2.52950577139063e-05	2.37211889259148e-05	2.51675523505852e-06	3.3746320807374e-06	1.61847637087619e-05	4.87389177471816e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus	0.000172276622439703	7.34536785440185e-05	3.13524136389144e-05	6.17563857450272e-05	0.00019884857646744	0.000141298566798544	8.09402442147727e-05	0.00112978707841977	0.000155529944957952	0.000136117260586462	6.46429252688717e-05	9.25126368110676e-05	0.000385063550963954	0.000145109179471708	7.44499130603048e-05	3.86232933090874e-05
