Taxonomy	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4
k__Bacteria|p__Cyanobacteria|c__CFGB14096|o__OFGB14096|f__FGB14096|g__GGB38612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36440095645203	1.00255674185068	0	0.791484942378351	0.6848381610832	0.794384029906845	0.441073720272029	0	0.8724726942695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified	4.56509373760883	4.9491991375383	3.64348111143544	5.88859904417884	3.05827499603253	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	2.50157412659073	2.19679926602334	2.06885706120628	1.92226439116486	1.86226894305092	6.38281273933662	3.34278396413266	5.23283725316581	4.02216186357239	4.13372533620927	5.57072057275839	3.39142209582096	3.88695526841595	3.78156750739421	3.08891650668347	2.81136899938754	2.64177153730521	3.01459465053869	2.77982614797966	2.7147036000888	2.76349582436853	2.71349987785296	3.24383267884529	2.54247209703551	5.63430418472795	0.49239464233005	2.23407118900593	2.90665247931211	2.71926969196314	2.63438419961525	0	0	0	0	0	1.29854277064814	3.05424043745222	2.27193651910154	4.2916312330636	3.22986484618974	0	0	0.575890129791294	1.41008639142612	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.77670054809786	7.81160963565869	1.99618590579721	3.30551453212528	3.75683469542258	3.40685809448738	3.30257675428407	3.63553722155406	2.80592162504244	2.95449872257315	0	1.92627752055243	2.62775885284745	1.62893784221224	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0257154388528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0257154388528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales	4.56509373760883	4.9491991375383	3.64348111143544	5.88859904417884	3.05827499603253	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	2.50157412659073	2.19679926602334	2.06885706120628	1.92226439116486	1.86226894305092	6.38281273933662	3.34278396413266	5.23283725316581	4.02216186357239	4.13372533620927	5.57072057275839	3.39142209582096	3.88695526841595	3.78156750739421	3.08891650668347	2.81136899938754	2.64177153730521	3.01459465053869	2.77982614797966	2.7147036000888	2.76349582436853	2.71349987785296	3.24383267884529	2.54247209703551	5.63430418472795	0.49239464233005	2.23407118900593	2.90665247931211	2.71926969196314	2.63438419961525	0	0	0	0	0	1.29854277064814	2.02852499859941	2.27193651910154	4.2916312330636	3.22986484618974	0	0	0.575890129791294	1.41008639142612	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.77670054809786	7.81160963565869	1.99618590579721	3.30551453212528	3.75683469542258	3.40685809448738	3.30257675428407	3.63553722155406	2.80592162504244	2.95449872257315	0	1.92627752055243	2.62775885284745	1.62893784221224	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae	4.56509373760883	4.9491991375383	3.64348111143544	5.88859904417884	3.05827499603253	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	2.50157412659073	2.19679926602334	2.06885706120628	1.92226439116486	1.86226894305092	6.38281273933662	3.34278396413266	5.23283725316581	4.02216186357239	4.13372533620927	5.57072057275839	3.39142209582096	3.88695526841595	3.78156750739421	3.08891650668347	2.81136899938754	2.64177153730521	3.01459465053869	2.77982614797966	2.7147036000888	2.76349582436853	2.71349987785296	3.24383267884529	2.54247209703551	5.63430418472795	0.49239464233005	2.23407118900593	2.90665247931211	2.71926969196314	2.63438419961525	0	0	0	0	0	1.29854277064814	2.02852499859941	2.27193651910154	4.2916312330636	3.22986484618974	0	0	0.575890129791294	1.41008639142612	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.77670054809786	7.81160963565869	1.99618590579721	3.30551453212528	3.75683469542258	3.40685809448738	3.30257675428407	3.63553722155406	2.80592162504244	2.95449872257315	0	1.92627752055243	2.62775885284745	1.62893784221224	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB35773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548970293061308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB35773|s__GGB35773_SGB52421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548970293061308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB35773|s__GGB35773_SGB52421|t__SGB52421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548970293061308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus	4.56509373760883	4.9491991375383	3.64348111143544	4.65337374393628	3.05827499603253	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	2.50157412659073	2.19679926602334	2.06885706120628	1.92226439116486	1.86226894305092	6.38281273933662	3.34278396413266	5.23283725316581	4.02216186357239	4.13372533620927	5.57072057275839	3.39142209582096	3.88695526841595	3.78156750739421	3.08891650668347	2.81136899938754	2.64177153730521	3.01459465053869	2.77982614797966	2.7147036000888	2.76349582436853	2.71349987785296	3.24383267884529	2.54247209703551	5.63430418472795	0.49239464233005	2.23407118900593	2.90665247931211	2.71926969196314	2.63438419961525	0	0	0	0	0	1.29854277064814	2.02852499859941	2.27193651910154	3.04168453889452	3.22986484618974	0	0	0.575890129791294	1.41008639142612	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.77670054809786	7.81160963565869	1.99618590579721	2.75654423906397	3.75683469542258	3.40685809448738	3.30257675428407	3.63553722155406	2.80592162504244	2.95449872257315	0	1.92627752055243	2.62775885284745	1.62893784221224	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575890129791294	1.41008639142612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47662|t__SGB47662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575890129791294	1.41008639142612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB48363	4.05308439823528	4.28097139907703	3.07567895624957	4.65337374393628	2.50038891624065	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	1.84895728526977	1.587007796625	1.40065017782394	1.32630339211297	1.23589266937764	5.39938147460578	2.33183935394865	4.20593601588004	3.20138264586003	3.22399440400781	5.00054279272919	2.66349668925916	3.21624063604578	2.97862004206463	2.36604478707015	2.31031927251423	2.19159442792883	3.01459465053869	2.24990692616599	2.24400703397947	2.32955531130058	2.27854113530377	2.80860145907863	2.00859977846172	5.21415782286406	0	2.23407118900593	2.90665247931211	2.22507162013775	2.14352263197073	0	0	0	0	0	1.29854277064814	2.02852499859941	2.27193651910154	3.04168453889452	3.22986484618974	0	0	0	0	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.21150480754756	7.81160963565869	1.55688443745274	2.23453279503096	3.32867141464526	2.819510761512	2.82379095996894	3.11687638165379	2.24222866805017	2.3645735936757	0	1.36511549767916	2.14026515116963	1.17296507499397	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB48363|t__SGB48363	4.05308439823528	4.28097139907703	3.07567895624957	4.65337374393628	2.50038891624065	0	0	0	0	0	0	0	0	0	0	2.75271254681441	1.91116195251288	1.87483197910989	3.8586067914616	2.14591092694825	1.84895728526977	1.587007796625	1.40065017782394	1.32630339211297	1.23589266937764	5.39938147460578	2.33183935394865	4.20593601588004	3.20138264586003	3.22399440400781	5.00054279272919	2.66349668925916	3.21624063604578	2.97862004206463	2.36604478707015	2.31031927251423	2.19159442792883	3.01459465053869	2.24990692616599	2.24400703397947	2.32955531130058	2.27854113530377	2.80860145907863	2.00859977846172	5.21415782286406	0	2.23407118900593	2.90665247931211	2.22507162013775	2.14352263197073	0	0	0	0	0	1.29854277064814	2.02852499859941	2.27193651910154	3.04168453889452	3.22986484618974	0	0	0	0	0	11.4783851751589	12.6857321901918	6.04196358537828	3.38238949353532	2.90988433964758	32.4777008877396	16.8531330019426	8.37181286210169	1.84514970744541	2.21150480754756	7.81160963565869	1.55688443745274	2.23453279503096	3.32867141464526	2.819510761512	2.82379095996894	3.11687638165379	2.24222866805017	2.3645735936757	0	1.36511549767916	2.14026515116963	1.17296507499397	1.52268701403073	2.34083373172395	5.21510124173929	5.65328413657121	4.04071388568564	4.88423856573982
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB57325	0.51200933937355	0.668227738461268	0.567802155185868	0	0.557886079791884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652616841320959	0.609791469398343	0.66820688338234	0.595960999051885	0.626376273673279	0.983431264730845	1.01094461018401	1.02690123728577	0.820779217712361	0.90973093220146	0.570177780029204	0.727925406561796	0.670714632370171	0.802947465329577	0.722871719613321	0.501049726873307	0.450177109376381	0	0.529919221813672	0.470696566109329	0.433940513067947	0.43495874254919	0.435231219766657	0.533872318573787	0.420146361863897	0.49239464233005	0	0	0.494198071825398	0.490861567644523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565195740550296	0	0.43930146834447	0.522011444033016	0.42816328077732	0.587347332975375	0.478785794315131	0.518660839900269	0.563692956992265	0.589925128897457	0	0.561162022873272	0.487493701677818	0.455972767218272	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB57325|t__SGB57325	0.51200933937355	0.668227738461268	0.567802155185868	0	0.557886079791884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652616841320959	0.609791469398343	0.66820688338234	0.595960999051885	0.626376273673279	0.983431264730845	1.01094461018401	1.02690123728577	0.820779217712361	0.90973093220146	0.570177780029204	0.727925406561796	0.670714632370171	0.802947465329577	0.722871719613321	0.501049726873307	0.450177109376381	0	0.529919221813672	0.470696566109329	0.433940513067947	0.43495874254919	0.435231219766657	0.533872318573787	0.420146361863897	0.49239464233005	0	0	0.494198071825398	0.490861567644523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565195740550296	0	0.43930146834447	0.522011444033016	0.42816328077732	0.587347332975375	0.478785794315131	0.518660839900269	0.563692956992265	0.589925128897457	0	0.561162022873272	0.487493701677818	0.455972767218272	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0.88206349284077	0.609775677469464	0	0.940945187668172	0	0	0	0	0.499085658001417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0.88206349284077	0.609775677469464	0	0.940945187668172	0	0	0	0	0.499085658001417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0.88206349284077	0.609775677469464	0	0.940945187668172	0	0	0	0	0.499085658001417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0.88206349284077	0.609775677469464	0	0.940945187668172	0	0	0	0	0.499085658001417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0.88206349284077	0.609775677469464	0	0.940945187668172	0	0	0	0	0.499085658001417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_sp_UWH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0	0	0	0.940945187668172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_sp_UWH4|t__SGB3184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57622042165005	0	0	0	0.940945187668172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
