Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__lelliottia|s__lelliottia_sp._wb101	0.000516390373909663	0.000489478789388426	0.000676752789725389	0.000672080147797892	0.000695348174202904	0.000589502145787811	0.000718784965893653	0.000527055516514406	0.000600073350142447	0.000691965587562808	0.00067818898995699	0.000692421675568132
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__metakosakonia	0	0	0	0	2.67441605462655e-05	6.55002384208679e-05	7.98649962104059e-05	0	3.52984323613204e-05	0	3.22947138074757e-05	6.59449214826792e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__metakosakonia|s__metakosakonia_sp._mry16-398	0	0	0	0	2.67441605462655e-05	6.55002384208679e-05	7.98649962104059e-05	0	3.52984323613204e-05	0	3.22947138074757e-05	6.59449214826792e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__phytobacter	0.00060245543622794	0.000734218184082639	0.000827142298553253	0.000522729003842805	0.00123023138512821	0.00091700333789215	0.000958379954524871	0.00101897399859452	0.00134134042973018	0.000659014845297913	0.000936546700416796	0.00089025644001617
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__phytobacter|s__phytobacter_diazotrophicus	2.86883541060924e-05	5.43865321542696e-05	0.000150389508827864	3.73377859887718e-05	0.000160464963277593	0	0.000119797494315609	0.000105411103302881	7.05968647226408e-05	9.88522267946869e-05	0.000290652424267281	0.000164862303706698
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__phytobacter|s__phytobacter_sp._sco41	5.73767082121848e-05	5.43865321542696e-05	0.000112792131620898	7.46755719775436e-05	5.3488321092531e-05	0.000131000476841736	7.98649962104059e-05	0.000210822206605762	0.000105895297083961	3.29507422648956e-05	0.000129178855229903	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__phytobacter|s__phytobacter_ursingii	0.000401636957485294	0.000489478789388426	0.000526363280897525	0.000336040073898946	0.000909301458573028	0.000655002384208679	0.000598987471578044	0.000597329585382994	0.00112954983556225	0.000461310391708539	0.000484420707112136	0.000659449214826792
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__plesiomonas	0.00143441770530462	0.00135966330385674	0.00225584263241796	0.00186688929943859	0.00227325364643257	0.00176850643736343	0.00195669240715495	0.00147575544624034	0.00120014670028489	0.00138393117512562	0.00177620925941116	0.00197834764448038
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__plesiomonas|s__plesiomonas_shigelloides	0.00143441770530462	0.00135966330385674	0.00225584263241796	0.00186688929943859	0.00227325364643257	0.00176850643736343	0.00195669240715495	0.00147575544624034	0.00120014670028489	0.00138393117512562	0.00177620925941116	0.00197834764448038
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__pluralibacter	0.00645487967387079	0.00677112325320656	0.00616596986194243	0.00500326332249542	0.00526859962761431	0.00527276919287986	0.0053908872442024	0.00425158116654954	0.00614192723086975	0.0067549021643036	0.00568386963011572	0.00570423570825175
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__pluralibacter|s__[enterobacter]_lignolyticus	0.00223769162027521	0.00255616701125067	0.00251902427286673	0.00194156487141613	0.00221976532534004	0.00209600762946777	0.00203655740336535	0.00193253689388616	0.00222380123876319	0.00217474898948311	0.00193768282844854	0.00224212733041109
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__pluralibacter|s__pluralibacter_gergoviae	0.00421718805359558	0.00421495624195589	0.00360934821186874	0.00306169845107929	0.00304883430227427	0.00317676156341209	0.00335432984083705	0.00231904427266339	0.00391812599210656	0.00458015317482049	0.00374618680166718	0.00342913591709932
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__pseudocitrobacter	0.000545078728015756	0.0006254451197741	0.000714350166932355	0.000784093505764207	0.000748836495295435	0.000818752980260848	0.00067885246778845	0.000808151791988756	0.000529476485419806	0.000659014845297913	0.000613599562342038	0.000725394136309472
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__pseudocitrobacter|s__pseudocitrobacter_corydidari	0.000545078728015756	0.0006254451197741	0.000714350166932355	0.000784093505764207	0.000748836495295435	0.000818752980260848	0.00067885246778845	0.000808151791988756	0.000529476485419806	0.000659014845297913	0.000613599562342038	0.000725394136309472
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella	0.00731553029705356	0.00655357712458948	0.00751947544139321	0.00645943697605752	0.00687324926039024	0.00651727372287635	0.00606973971199085	0.00523541813070977	0.00596543506906315	0.00589818286541632	0.00707254232383718	0.00662746460900926
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_electrica	0.000774585560864495	0.000571058587619831	0.000563960658104491	0.000784093505764207	0.000561627371471576	0.000720502622629546	0.00067885246778845	0.000527055516514406	0.000458879620697165	0.000395408907178748	0.000613599562342038	0.000527559371861434
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_ornithinolytica	0.000860650623182772	0.000870184514468313	0.00105272656179505	0.000933444649719295	0.000695348174202904	0.00111350405315475	0.000439257479157233	0.000421644413211525	0.000635371782503767	0.000724916329827704	0.00125949383849155	0.000725394136309472
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_planticola	0.00140572935119853	0.00114211717523966	0.00127831082503685	0.00108279579367438	0.00117674306403568	0.00131000476841736	0.000878514958314465	0.000632466619817287	0.000776565511949049	0.00105442375247666	0.00155014626275883	0.00115403612594689
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_sp._hc6	0.000803273914970587	0.000598251853696965	0.000526363280897525	0.000597404575820348	0.000615115692564107	0.000786002861050414	0.000439257479157233	0.00028109627547435	0.000458879620697165	0.000362458164913852	0.000710483703764466	0.000560531832602773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_sp._x13	0	0	0	0	0	0	0	3.51370344342937e-05	3.52984323613204e-05	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_sp._xy-1	0	0	0	3.73377859887718e-05	0	0	3.9932498105203e-05	3.51370344342937e-05	0	3.29507422648956e-05	3.22947138074757e-05	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__raoultella|s__raoultella_terrigena	0.0011188458101376	0.00106053737700826	0.00109032393900202	0.000970782435708066	0.000989533940211824	0.000786002861050414	0.000798649962104059	0.000878425860857344	0.000988356106116971	0.00128507894833093	0.000613599562342038	0.00112106366520555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella	0.0071720885265231	0.00734218184082639	0.0097377206966042	0.008998406423294	0.00941394451228546	0.00812202956418761	0.00898481207367067	0.00762473647224174	0.0067420005810122	0.00645834548391954	0.00959153000082029	0.00929823392905777
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_bongori	0.000946715685501049	0.00111492390916253	0.00105272656179505	0.000970782435708066	0.00149767299059087	0.000851503099471282	0.00147750242989251	0.00105411103302881	0.000705968647226408	0.00102147301021176	0.00148555683514388	0.00145078827261894
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_enterica	0.00559422905068802	0.00552023301365836	0.00789544921346287	0.00743021941176559	0.00719417918694543	0.00661552408050765	0.00706805216462092	0.00583274771609276	0.00564774917781126	0.00494261133973434	0.00746007888952689	0.0071550239808707
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_sp._scfs4	2.86883541060924e-05	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_sp._ssdfz54	0	0	0	0	0	3.27501192104339e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__salmonella|s__salmonella_sp._ssdfz69	0	0	3.7597377206966e-05	0	2.67441605462655e-05	3.27501192104339e-05	0	0	0	3.29507422648956e-05	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__scandinavium	0.00071720885265231	0.0006254451197741	0.000526363280897525	0.000485391217854033	0.000802324816387966	0.000655002384208679	0.000718784965893653	0.000878425860857344	0.000564774917781126	0.000790817814357495	0.000742778417571941	0.000626476754085453
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__scandinavium|s__scandinavium_goeteborgense	0.00071720885265231	0.0006254451197741	0.000526363280897525	0.000485391217854033	0.000802324816387966	0.000655002384208679	0.000718784965893653	0.000878425860857344	0.000564774917781126	0.000790817814357495	0.000742778417571941	0.000626476754085453
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shigella	0.000200818478742647	0.000217546128617078	0.000225584263241796	0.000298702287910174	0.000294185766008921	0.000262000953683471	0.000159729992420812	0.000175685172171469	0.000352984323613204	0.000362458164913852	0.000645894276149514	0.000659449214826792
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shigella|s__shigella_boydii	0	0	7.51947544139321e-05	0	8.02324816387966e-05	0	0	3.51370344342937e-05	7.05968647226408e-05	0	0.000129178855229903	0.000131889842965358
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shigella|s__shigella_dysenteriae	0	2.71932660771348e-05	0	0	0.000106976642185062	9.82503576313018e-05	7.98649962104059e-05	0	7.05968647226408e-05	0.000131802969059583	0.000129178855229903	0.000197834764448038
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shigella|s__shigella_flexneri	5.73767082121848e-05	0.000163159596462809	0.000150389508827864	0.000186688929943859	0.000106976642185062	9.82503576313018e-05	3.9932498105203e-05	7.02740688685875e-05	0.000141193729445282	0.000230655195854269	0.000258357710459806	0.000197834764448038
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shigella|s__shigella_sonnei	8.60650623182772e-05	0	0	7.46755719775436e-05	0	3.27501192104339e-05	0	7.02740688685875e-05	0	0	3.22947138074757e-05	3.29724607413396e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shimwellia	0.000774585560864495	0.00108773064308539	0.00124071344782988	0.00115747136565193	0.000802324816387966	0.00104800381473389	0.00111810994694568	0.00108924806746311	0.00084716237667169	0.00112032523700645	0.000839662558994368	0.00112106366520555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__shimwellia|s__shimwellia_blattae	0.000774585560864495	0.00108773064308539	0.00124071344782988	0.00115747136565193	0.000802324816387966	0.00104800381473389	0.00111810994694568	0.00108924806746311	0.00084716237667169	0.00112032523700645	0.000839662558994368	0.00112106366520555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__symbiopectobacterium	0.000631143790334033	0.000761411450159774	0.000977531807381117	0.000858769077741751	0.000748836495295435	0.000720502622629546	0.00103824495073528	0.0005621925509487	0.000811863944310369	0.000724916329827704	0.000645894276149514	0.000626476754085453
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__symbiopectobacterium|s__symbiopectobacterium_purcellii	0.000631143790334033	0.000761411450159774	0.000977531807381117	0.000858769077741751	0.000748836495295435	0.000720502622629546	0.00103824495073528	0.0005621925509487	0.000811863944310369	0.000724916329827704	0.000645894276149514	0.000626476754085453
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__yokenella	0.000487702019803571	0.000462285523311291	0.00120311607062291	0.000821431291752979	0.000748836495295435	0.000720502622629546	0.000878514958314465	0.000808151791988756	0.000776565511949049	0.000626064103033017	0.00067818898995699	0.000593504293344113
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__yokenella|s__yokenella_regensburgei	0.000487702019803571	0.000462285523311291	0.00120311607062291	0.000821431291752979	0.000748836495295435	0.000720502622629546	0.000878514958314465	0.000808151791988756	0.000776565511949049	0.000626064103033017	0.00067818898995699	0.000593504293344113
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|s__enterobacteriaceae_endosymbiont_of_macroplea_mutica	2.86883541060924e-05	0	3.7597377206966e-05	0.000112013357966315	0.000160464963277593	0.00016375059605217	0.000279527486736421	0.000105411103302881	3.52984323613204e-05	9.88522267946869e-05	0.000129178855229903	0.000230807225189377
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|s__enterobacteriaceae_endosymbiont_of_plateumaris_pusilla	8.60650623182772e-05	0	0.000112792131620898	7.46755719775436e-05	0.000187209123823859	3.27501192104339e-05	3.9932498105203e-05	0.000105411103302881	3.52984323613204e-05	3.29507422648956e-05	0.000129178855229903	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|s__secondary_endosymbiont_of_ctenarytaina_eucalypti	5.73767082121848e-05	0.000135966330385674	0.000112792131620898	0.000149351143955087	0.000133720802731328	0.000229250834473038	0.000159729992420812	0.000140548137737175	7.05968647226408e-05	0.000263605938119165	0.000355241851882233	0.000197834764448038
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|s__secondary_endosymbiont_of_heteropsylla_cubana	5.73767082121848e-05	8.15797982314044e-05	0.000263181640448762	0.000261364501921402	0.000187209123823859	0.000262000953683471	7.98649962104059e-05	0.000351370344342937	7.05968647226408e-05	0.000164753711324478	0.000258357710459806	0.000131889842965358
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|s__secondary_endosymbiont_of_trabutina_mannipara	5.73767082121848e-05	0	0	3.73377859887718e-05	2.67441605462655e-05	0	7.98649962104059e-05	0.000105411103302881	0	9.88522267946869e-05	0.000161473569037379	6.59449214826792e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae	0.0454136645499443	0.0431557132644129	0.0567344422053118	0.0457014500502567	0.0552534356885846	0.0538739461011638	0.056264889830231	0.0451862262825018	0.0471234072023627	0.0417156397073579	0.0550301923279386	0.0512062315313004
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__buchnera	0.00166392453815336	0.00114211717523966	0.00312058230817818	0.00380845417085472	0.00500115802215165	0.00255450929841385	0.00291507236167982	0.00407589599437807	0.00088246080903301	0.00115327597927135	0.00403683922593446	0.00260482439856583
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__buchnera|s__buchnera_aphidicola	0.00166392453815336	0.00114211717523966	0.00312058230817818	0.00380845417085472	0.00500115802215165	0.00255450929841385	0.00291507236167982	0.00407589599437807	0.00088246080903301	0.00115327597927135	0.00403683922593446	0.00260482439856583
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia	0.0126228758066807	0.0121825832025564	0.0175579751556531	0.0130682250960701	0.0156453339195653	0.0160475584131126	0.0174505016719737	0.0131412508784259	0.0132369121354951	0.0120270209266869	0.0156629361966257	0.0151343594802749
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__[pantoea]_beijingensis	0.000344260249273109	0.000326319192925617	0.000676752789725389	0.000373377859887718	0.000508139050379045	0.000655002384208679	0.000598987471578044	0.000421644413211525	0.000211790594167922	0.000428359649443643	0.000387536565689709	0.00082431151853349
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__candidatus_erwinia_haradaeae	0.000315571895167016	0.000271932660771348	0.00101512918458808	0.000896106863730523	0.0014709288300446	0.000851503099471282	0.000998312452630074	0.0011243851018974	0.000388282755974524	0.000164753711324478	0.00138867269372146	0.000791339057792151
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_amylovora	0.0011188458101376	0.000897377780545448	0.00116551869341595	0.000709417933786664	0.00114999890348942	0.00101525369552345	0.00147750242989251	0.000878425860857344	0.00105895297083961	0.00105442375247666	0.0011949044108766	0.000956201361498849
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_billingiae	0.000860650623182772	0.000951764312699718	0.00161668721989954	0.00123214693762947	0.00117674306403568	0.00150650548367996	0.0013177724374717	0.000808151791988756	0.00141193729445282	0.00125212820606603	0.00138867269372146	0.00102214628298153
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_gerundensis	0.00160654782994117	0.00152282290031955	0.00251902427286673	0.00179221372746105	0.00197906788042365	0.00219425798709907	0.00199662490526015	0.00207308503162333	0.00169432475334338	0.0015157341441852	0.00203456696987097	0.00230807225189377
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_persicina	0.000975404039607142	0.000870184514468313	0.00154149246548561	0.00123214693762947	0.000882557298026762	0.00108075393394432	0.00107817744884048	0.000808151791988756	0.00116484826792357	0.00105442375247666	0.000968841414224271	0.00082431151853349
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_pyrifoliae	0.000860650623182772	0.0006254451197741	0.000714350166932355	0.00041071564587649	0.0007755806558417	0.00075325274183998	0.000958379954524871	0.000456781447645819	0.000635371782503767	0.00052721187623833	0.000645894276149514	0.000923228900757509
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_rhapontici	0.000631143790334033	0.00114211717523966	0.00127831082503685	0.000672080147797892	0.00131046386676701	0.00157200572210083	0.00111810994694568	0.000737877723120169	0.000741267079587728	0.000955571525681973	0.00116260969706913	0.00115403612594689
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_sp._e602	0.00183605466278991	0.00214826802009365	0.00161668721989954	0.0014561736535621	0.0016313937933222	0.00153925560289039	0.00235601738820697	0.00137034434293746	0.00183551848278866	0.00204294602042353	0.0010657255556467	0.00220915486966975
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_sp._ejp617	0.000172130124636554	0.000271932660771348	7.51947544139321e-05	0.000186688929943859	0.000187209123823859	0.000196500715262604	0.000159729992420812	0.000105411103302881	0.000211790594167922	6.59014845297913e-05	0.000161473569037379	0.000263779685930717
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_sp._j780	0.000487702019803571	0.000516672055465561	0.000939934430174151	0.000784093505764207	0.000695348174202904	0.000851503099471282	0.00111810994694568	0.000808151791988756	0.000458879620697165	0.000494261133973434	0.000775073131379417	0.000758366597050811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_sp._ql-z3	0.00011475341642437	0.000190352862539944	0.00018798688603483	7.46755719775436e-05	0.000187209123823859	0.000131000476841736	0.000159729992420812	0.000245959241040056	0.000247089026529243	0.000131802969059583	0.000355241851882233	0.000230807225189377
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_tasmaniensis	0.000659832144440125	0.000543865321542696	0.000902337052967185	0.000522729003842805	0.000722092334749169	0.000884253218681716	0.000598987471578044	0.000632466619817287	0.000423581188335845	0.000362458164913852	0.000968841414224271	0.000560531832602773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__erwinia|s__erwinia_tracheiphila	0.000659832144440125	0.000435092257234157	0.00124071344782988	0.00141883586757333	0.00117674306403568	0.00104800381473389	0.00119797494315609	0.00105411103302881	0.00088246080903301	0.000560162618503226	0.00142096740752893	0.00082431151853349
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__mixta	0.00479095513571743	0.00456846870095864	0.00500045116852648	0.00418183203074244	0.00417208904521742	0.00465051692788162	0.00487176476883476	0.00319747013352073	0.00497707896294618	0.00372343387593321	0.00403683922593446	0.0047480343467529
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__mixta|s__mixta_calida	0.00126228758066807	0.0011693104413168	0.00116551869341595	0.000821431291752979	0.00101627810075809	0.00121175441078606	0.0013177724374717	0.000878425860857344	0.00127074356500753	0.000691965587562808	0.000742778417571941	0.00112106366520555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__mixta|s__mixta_gaviniae	0.00166392453815336	0.00152282290031955	0.00124071344782988	0.00134416029559578	0.00123023138512821	0.00108075393394432	0.0013177724374717	0.000878425860857344	0.00165902632098206	0.00121917746380114	0.00122719912468408	0.000923228900757509
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__mixta|s__mixta_intestinalis	0.00071720885265231	0.000516672055465561	0.000639155412518423	0.000522729003842805	0.000909301458573028	0.000851503099471282	0.00067885246778845	0.000491918482080112	0.000811863944310369	0.000494261133973434	0.000484420707112136	0.000923228900757509
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__mixta|s__mixta_theicola	0.00106146910192542	0.00114211717523966	0.00150389508827864	0.00123214693762947	0.000829068976934231	0.00124450452999649	0.00127783993936649	0.000808151791988756	0.00112954983556225	0.00112032523700645	0.00138867269372146	0.00138484335113626
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea	0.0247867379476638	0.0236853347531844	0.0284612145456733	0.0224026715932631	0.0284825309817728	0.0283288531170253	0.029110791118693	0.0226282501756852	0.0261914368120997	0.0229996181008971	0.029194421281958	0.0267406656612264
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__candidatus_pantoea_carbekii	0.00011475341642437	5.43865321542696e-05	0.000225584263241796	0.000261364501921402	0.000320929926555186	3.27501192104339e-05	0.000159729992420812	0.000421644413211525	0.000141193729445282	0	0.000387536565689709	0.000164862303706698
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_agglomerans_group	0.00559422905068802	0.00465004849919005	0.00541402231780311	0.00384579195684349	0.00583022699908588	0.00677927467655982	0.00531102224799199	0.00456781447645819	0.00550655544836598	0.00471195614388008	0.00594222734057553	0.00530856617935568
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_agglomerans_group|s__pantoea_agglomerans	0.00559422905068802	0.00465004849919005	0.00541402231780311	0.00384579195684349	0.00583022699908588	0.00677927467655982	0.00531102224799199	0.00456781447645819	0.00550655544836598	0.00471195614388008	0.00594222734057553	0.00530856617935568
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_alhagi	0.000774585560864495	0.000516672055465561	0.000827142298553253	0.000933444649719295	0.000936045619119293	0.000524001907366943	0.000998312452630074	0.000773014757554462	0.00084716237667169	0.00052721187623833	0.000871957272801844	0.000758366597050811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_ananatis	0.00243851009901785	0.00190352862539944	0.00233103738683189	0.00209091601537122	0.00336976422882946	0.00258725941762428	0.0027154098711538	0.00217849613492621	0.00225909967112451	0.00164753711324478	0.00280964010125039	0.0031653562311686
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_deleyi	0.00103278074781933	0.00135966330385674	0.00105272656179505	0.000858769077741751	0.00120348722458195	0.00114625417236519	0.0013577049355769	0.000983836964160225	0.00148253415917546	0.00112032523700645	0.0011949044108766	0.00102214628298153
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_dispersa	0.00324178401398844	0.00386144378295314	0.00443649051042199	0.00276299616316911	0.00366394999483838	0.00422476537814598	0.00475196727451915	0.00295151089248067	0.00388282755974524	0.00385523684499279	0.00400454451212699	0.00405561267118477
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_eucalypti	0.000172130124636554	5.43865321542696e-05	3.7597377206966e-05	0.000149351143955087	0.000213953284370124	3.27501192104339e-05	0.000199662490526015	7.02740688685875e-05	0.000176492161806602	6.59014845297913e-05	0.000161473569037379	6.59449214826792e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_eucrina	0.000745897206758403	0.000870184514468313	0.00105272656179505	0.000709417933786664	0.00139069634840581	0.000818752980260848	0.000559054973472842	0.000527055516514406	0.000953057673755651	0.000889670041152182	0.000839662558994368	0.00121998104742957
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_rwandensis	0.000487702019803571	0.000516672055465561	0.000902337052967185	0.000821431291752979	0.000588371532017842	0.00108075393394432	0.00103824495073528	0.000667603654251581	0.000352984323613204	0.000362458164913852	0.00067818898995699	0.000692421675568132
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._at-9b	0.000745897206758403	0.000842991248391178	0.00109032393900202	0.00141883586757333	0.00123023138512821	0.000949753457102584	0.00143756993178731	0.00133520730850316	0.00120014670028489	0.00128507894833093	0.00155014626275883	0.00128592596891225
