Taxa	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halanaeroarchaeum|s__halanaeroarchaeum_sulfurireducens	0	0	0	0	0	0	0	0	0	0	9.29471023740835e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66886739290633e-05	2.67829116453171e-05	0	0	0	0.000137545426669581	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halarchaeum	0.000370038847699028	0.000245655661511392	0.000154184886180717	0.000157908850417827	0.000364285042242619	0	0.000342172114284346	0	0	0	0.000214493313170962	0.000185198398170318	0	0	0	0.000232454400001488	0.000184474162548793	0.000356926347973537	0.000262384429305377	0.000343070077989185	0.000226973322757267	0	0	0	0.000143555948246957	0.00051283541573003	0.000185775591659533	0.000200871837339878	0	0	0	0.000357618109340912	0.000365712661651527	0.000140453361602954
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halarchaeum|s__halarchaeum_sp._cba1220	0.000370038847699028	0.000245655661511392	0.000154184886180717	0.000157908850417827	0.000364285042242619	0	0.000342172114284346	0	0	0	0.000214493313170962	0.000185198398170318	0	0	0	0.000232454400001488	0.000184474162548793	0.000356926347973537	0.000262384429305377	0.000343070077989185	0.000226973322757267	0	0	0	0.000143555948246957	0.00051283541573003	0.000185775591659533	0.000200871837339878	0	0	0	0.000357618109340912	0.000365712661651527	0.000140453361602954
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium	0.00112287650336257	0.000998999690146325	0.00053964710163251	0.00137811360364649	0.00212290248755181	0	0.00313657771427317	0.000864142518892785	0	0	0.00164444873431071	0.000770035445023953	0	0	0	0.00167367168001071	0.00131437840816015	0	0.00155887219763783	0.00198044999566484	0.00121497484534772	0.000297963406572287	0	0	0.00136690228982972	0.00208932947149271	0.00114323441021251	0.000725051679541085	0.000542125770016243	0	0	0.00165971481514628	0	0.000795902382416737
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_hubeiense	0	0.000786098116836453	0.000294352964526823	0.000488081901291465	0.000615516105858218	0	0.000769887257139778	0	0	0	0.000428986626341924	0.000292418523426818	0	0	0	0.000406795200002604	0.000315143361020855	0	0	0.000421040550259455	0.000440595273587635	0	0	0	0.000305836585395691	0.000664786650020409	0.000314389462808441	0.000143479883814199	0	0	0	0.000430975670231355	0	0.000156059290669948
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_litoreum	0.000216919324513223	0.000196524529209113	9.11092509249692e-05	0.00020097490053178	0.000288915723157939	0	0.000470486657140975	0.000413285552513941	0	0	0.000257391975805154	0	0	0	0	0.000383549760002455	0.000107609928153463	0	0.000370425076666415	0.00028069370017297	0.000160216463122776	0	0	0	0.000156039074181475	0.000284908564294461	0.000142904301276564	0.00012243616752145	0.000542125770016243	0	0	0.000229242377782636	0	0.000101438538935467
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_noricense	0	0	0	0	0	0	0.000499000999998004	0	0	0	0.000150145319219673	0	0	0	0	0.000197586240001265	0.00019984700942786	0	0	0.000311881889081077	0.000373838413953145	0	0	0	0.00024966251869036	0	0.000142904301276564	0.00015878440475438	0	0	0	0.000238412072893941	0	0.000187271148803938
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._dl1	0.000433838649026447	0	0	0.00047372655125348	0.000766254744027578	0	0.00084117311428235	0	0	0	0.000350339078179238	0.000331407659883727	0	0	0	0.000383549760002455	0.000330516207899922	0	0.000818022044305	0.000701734250432424	0	0	0	0	0.000337044400231986	0.000588811032875219	0.000219119928624065	0.000124349232638972	0	0	0	0.000311769633784385	0	0.000171665219736943
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._gai3-17	0.000242439245044191	0	0.000147176482263412	0	0.000251231063615599	0	0.000327914942855831	0.000450856966378845	0	0	0.000228792867382359	0.000136461977599182	0	0	0	0.000151095360000967	0.00019984700942786	0	0.000354990698471981	0.000233911416810808	0	0.000297963406572287	0	0	0.00018724688901777	0.000284908564294461	0.000176248638241096	9.75663209936552e-05	0	0	0	0.000275090853339163	0	7.80296453349742e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._xzyjt26	0.000216919324513223	0	0	0.000172264200455811	0.00017586174453092	0	0.000171086057142173	0	0	0	0.000200193758959564	0	0	0	0	0.000127849920000818	0.000138355621911595	0	0	0	0.000226973322757267	0	0	0	0.000118589696377921	0.000227926851435569	0.000133377347858127	7.26964744658607e-05	0	0	0	0.000155884816892192	0	8.58326098684717e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halodesulfurarchaeum	0	0	0	0	0	0	0	0	0	0	7.14977710569873e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24156296725901e-05	0.000208932947149271	8.09791040567197e-05	3.63482372329304e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halodesulfurarchaeum|s__halodesulfurarchaeum_formicicum	0	0	0	0	0	0	0	0	0	0	7.14977710569873e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24156296725901e-05	0.000208932947149271	8.09791040567197e-05	3.63482372329304e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus	0	0	8.41008470076638e-05	0	0.000376846595423399	0	0.000342172114284346	0.000244214190121874	0	0	0.000185894204748167	9.74728411422725e-05	0	0	0	0	0.000161414892230194	0	0	0	0.00013351371926898	0	0	0	0.000212213140886806	0	0.000166721684822658	8.60879302885193e-05	0	0	0.000406547474174749	0.000265921158227857	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus|s__halorussus_halophilus	0	0	0	0	0.00016330019135014	0	0.000185343228570687	0	0	0	0.000100096879479782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106106570443403	0	6.66886739290633e-05	3.06090418803624e-05	0	0	0	9.16969511130543e-05	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus|s__halorussus_sp._rc-68	0	0	8.41008470076638e-05	0	0.000213546404073259	0	0.000156828885713658	0.000244214190121874	0	0	8.57973252683848e-05	9.74728411422725e-05	0	0	0	0	0.000161414892230194	0	0	0	0.00013351371926898	0	0	0	0.000106106570443403	0	0.000100033010893595	5.54788884081569e-05	0	0	0.000406547474174749	0.000174224207114803	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__natranaeroarchaeum	0	0	0	0	0	0	0.000142571714285144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48987556071081e-05	0	7.14521506382821e-05	2.29567814102718e-05	0	0	0	0.000155884816892192	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__natranaeroarchaeum|s__natranaeroarchaeum_sulfidigenum	0	0	0	0	0	0	0.000142571714285144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48987556071081e-05	0	7.14521506382821e-05	2.29567814102718e-05	0	0	0	0.000155884816892192	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum	0	0	0	0.000516792601367433	0.000577831446315879	0	0.00022811474285623	0	0	0	0.000293140861333648	0	0	0	0	0.000441663360002827	0.000361261901658054	0	0	0.00028069370017297	0	0	0	0	0.000262145644624878	0	0.000219119928624065	0.000248698465277945	0	0	0	0.000614369572457464	0	0.000249694865071918
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum|s__salarchaeum_japonicum	0	0	0	0.000516792601367433	0.000577831446315879	0	0	0	0	0	0.000164444873431071	0	0	0	0	0.000278945280001785	0.000253651973504591	0	0	0	0	0	0	0	0.00012483125934518	0	0.00011908691773047	0.000149219079166767	0	0	0	0.000385127194674828	0	0.000163862255203446
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum|s__salarchaeum_sp._jor-1	0	0	0	0	0	0	0.00022811474285623	0	0	0	0.000121546210796878	0	0	0	0	0.000162718080001041	0.000107609928153463	0	0	0.00028069370017297	0	0	0	0	0.000131072822312439	0	0.000100033010893595	9.75663209936552e-05	0	0	0	0.00022007268267133	0	8.58326098684717e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales	0.00299859066238868	0.00414339215749214	0.00312574814711817	0.00506743856340844	0.0103758429273243	0.00112104355702636	0.0106643642285288	0.00400135557661225	0.00318054480376529	0	0.00681373758173089	0.00297292165483931	0	0	0.00255202603718139	0.00700850016004485	0.00489625173098256	0.00197682285031497	0.00405924146513613	0.0064559551039783	0.0047397370340488	0.00337240401074998	0	0	0.00596069263373235	0.00792045808738602	0.00562090251687819	0.00344351721154077	0	0.00203618185085078	0.00620662477240117	0.00813351956372791	0.000801084877903345	0.00330845696220291
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae	0.000612478092743219	0.000851606293239491	0.00103023537584388	0.00172264200455811	0.00282634946567549	0.00112104355702636	0.00343597831427197	0.000450856966378845	0.000942383645560087	0	0.00202338692091274	0.000760288160909726	0	0	0.00104524470671791	0.00187125792001198	0.00161414892230194	0.000466749839657702	0.00174408473597104	0.00188688542894052	0.000988001522590454	0.00115122225266566	0	0	0.00188495201611222	0.0022032928972105	0.00194826197407049	0.00119566569845166	0	0	0.000460753804064716	0.00232910255827158	0	0.00102999131842166
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halobellus	0	0.000393049058418226	0.000168201694015328	0.000344528400911622	0.000364285042242619	0.00112104355702636	0.000313657771427317	0	0.000353393867085033	0	0.000357488855284937	0	0	0	0.00032579055793805	0.000278945280001785	0.000284397667262723	0	0.000401293833055283	0.000265099605718916	0.000360487042026247	0.000474032692274093	0	0	0.000305836585395691	0.000284908564294461	0.00031915293951766	0.000112870841933836	0	0	0	0.000201733292448719	0	0.000202877077870933
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halobellus|s__halobellus_limi	0	0.000393049058418226	0.000168201694015328	0.000344528400911622	0.000364285042242619	0.00112104355702636	0.000313657771427317	0	0.000353393867085033	0	0.000357488855284937	0	0	0	0.00032579055793805	0.000278945280001785	0.000284397667262723	0	0.000401293833055283	0.000265099605718916	0.000360487042026247	0.000474032692274093	0	0	0.000305836585395691	0.000284908564294461	0.00031915293951766	0.000112870841933836	0	0	0	0.000201733292448719	0	0.000202877077870933
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax	0	0	0.000266319348857602	0.000315817700835654	0.000577831446315879	0	0.000784144428568292	0.000450856966378845	0	0	0.000414687072130526	0.000204692966398772	0	0	0	0.000499776960003199	0.000399694018855719	0	0.000416728211249717	0.000561387400345939	0	0.000257332032948794	0	0	0.000368252215068281	0.000550823224302625	0.000481111147631099	0.000294612028098488	0	0	0.000460753804064716	0.000495163536010493	0	0.000202877077870933
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_alexandrinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84356698184287e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_gibbonsii	0	0	0.000182218501849938	0.000315817700835654	0.000577831446315879	0	0.00058454402856909	0.000450856966378845	0	0	0.000414687072130526	0.000204692966398772	0	0	0	0.000499776960003199	0.000307456937581322	0	0.000416728211249717	0.000561387400345939	0	0.000257332032948794	0	0	0.000280870333526655	0.000550823224302625	0.000161958208113439	9.94793861111779e-05	0	0	0.000460753804064716	0.000495163536010493	0	0.000202877077870933
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_mediterranei	0	0	7.70924430903585e-05	0	0	0	0.000185343228570687	0	0	0	0	0	0	0	0	0	9.22370812743967e-05	0	0	0	0	0	0	0	8.73818815416261e-05	0	0.000114323441021251	2.67829116453171e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_volcanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020006602178719	8.80009954060419e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halogeometricum	0	0	7.00840391730532e-05	0	0	0	0.000171086057142173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52695341843761e-05	8.41748651709967e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halogeometricum|s__halogeometricum_borinquense	0	0	7.00840391730532e-05	0	0	0	0.000171086057142173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52695341843761e-05	8.41748651709967e-05	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloplanus	0.000382798807964512	0.000196524529209113	0.000371445407617182	0.00087567635231704	0.000979801148100838	0	0.00126888825713778	0	0.000569356785859219	0	0.000622030608195789	0.00038989136456909	0	0	0.000488685836907075	0.000650872320004166	0.00047655825325105	0.000466749839657702	0.00089519393527717	0.000795298817156748	0.000627514480564208	0.000243788241740962	0	0	0.000661605674529455	0.000664786650020409	0.000571617205106256	0.000311829614156192	0	0	0	0.000843611950240099	0	0.00024189190053842
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloplanus|s__haloplanus_aerogenes	0.000140359562920321	0	7.70924430903585e-05	0.000287107000759685	0.000263792616796379	0	0.000270886257141774	0	0	0	0.000100096879479782	0.0001072201252565	0	0	0	0.000151095360000967	0.000138355621911595	0	0.000216081294722075	0.000171535038994593	0	0	0	0	0.000118589696377921	0	0.000114323441021251	6.50442139957701e-05	0	0	0	0.000238412072893941	0	0.000101438538935467
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloplanus|s__haloplanus_rallus	0.000229679284778707	0	0.000175210097932633	0.000358883750949606	0.000439654361327299	0	0.000513258171426518	0	0.000333760874469198	0	0.000271691530016552	0.000146209261713409	0	0	0.000298641344776546	0.000278945280001785	0.00019984700942786	0	0.000370425076666415	0.000374258266897293	0.000373838413953145	0	0	0	0.000343285963199245	0.000360884181439651	0.000242937312170159	0.000143479883814199	0	0	0	0.000330109024006995	0	0.000140453361602954
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloplanus|s__haloplanus_rubicundus	0	0.000196524529209113	0.000112134462676885	0.00020097490053178	0.000263792616796379	0	0.000470486657140975	0	0.000235595911390022	0	0.000250242198699456	0.000126714693484954	0	0	0.000190044492130529	0.000209208960001339	0.000130669198472062	0.000466749839657702	0.000277818807499811	0.000249505511264862	0.000240324694684165	0.000243788241740962	0	0	0.000193488451985029	0.000284908564294461	0.000214356451914846	0.000101392451228701	0	0	0	0.000265921158227857	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus	0.000229679284778707	0.000245655661511392	0.000147176482263412	0.000172264200455811	0.000891870275835378	0	0.000869687457139378	0	0	0	0.000614880831090091	0.000155956545827636	0	0	0.000217193705292033	0.000430040640002752	0.000445812559492917	0	0	0.000249505511264862	0	0.000162525494493975	0	0	0.000530532852217016	0.000683780554306706	0.000466820717503443	0.000390265283974621	0	0	0	0.00076108469423835	0	0.000374542297607876
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._gai1-5	0	0	0.000147176482263412	0.000172264200455811	0.00016330019135014	0	0.000142571714285144	0	0	0	0.000142995542113975	0	0	0	0	0	9.22370812743967e-05	0	0	0	0	0	0	0	9.98650074761441e-05	0	0.000114323441021251	9.37401907586099e-05	0	0	0	0.000155884816892192	0	8.58326098684717e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._mhr1	0	0	0	0	0.000263792616796379	0	0.000299400599998802	0	0	0	0.000157295096325372	0	0	0	0	0	9.99235047139298e-05	0	0	0	0	0	0	0	0.000193488451985029	0.00043685979858484	0.000152431254695002	0.000181741186164652	0	0	0	0.000146715121780887	0	9.36355744019691e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._sedh52	0.000229679284778707	0.000245655661511392	0	0	0.00017586174453092	0	0.000242371914284745	0	0	0	0.000157295096325372	0.000155956545827636	0	0	0.000217193705292033	0.000232454400001488	0.000115296351592996	0	0	0	0	0.000162525494493975	0	0	0.000156039074181475	0	0.000104796487602814	6.88703442308155e-05	0	0	0	0.000247581768005247	0	8.58326098684717e-05
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._sqt7-1	0	0	0	0	0.000263792616796379	0	0.000171086057142173	0	0	0	0.000135845765008276	0	0	0	0	0.000197586240001265	0.000130669198472062	0	0	0.000249505511264862	0	0	0	0	6.86571926398491e-05	0.000246920755721866	9.05060574751573e-05	4.20874325854983e-05	0	0	0	0.000201733292448719	0	0.000101438538935467
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae	0.00237335260937997	0.00327540882015189	0.00208850436735699	0.00334479655885033	0.00753693190846798	0	0.00721412874282829	0.0035504986102334	0.00223816115820521	0	0.00479035066081815	0.00221263349392959	0	0	0.00149320672388273	0.0051256195200328	0.00327441638524108	0.00148261713773623	0.00231515672916509	0.00455347558058373	0.00375173551145835	0.00220763796687649	0	0	0.00407574061762013	0.00569817128588922	0.0036726405428077	0.00224593844797159	0	0.00203618185085078	0.00571876780339147	0.00580441700545634	0.000801084877903345	0.00227066267924775
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halalkaliarchaeum	0.000140359562920321	0	0	0	0	0	0.000171086057142173	0	0	0	0.00011439643369118	0	0	0	0	0.000162718080001041	9.99235047139298e-05	0	0	0	0.00013351371926898	0	0	0	9.98650074761441e-05	0	8.09791040567197e-05	3.25221069978851e-05	0	0	0	0.000119206036446971	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halalkaliarchaeum|s__halalkaliarchaeum_desulfuricum	0.000140359562920321	0	0	0	0	0	0.000171086057142173	0	0	0	0.00011439643369118	0	0	0	0	0.000162718080001041	9.99235047139298e-05	0	0	0	0.00013351371926898	0	0	0	9.98650074761441e-05	0	8.09791040567197e-05	3.25221069978851e-05	0	0	0	0.000119206036446971	0	0
