clade_name	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Unclassified_Legionella	0	0.0203748981255094	0	0	0	0	0	0	0	0	0	0.00564206725344166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00925197761021418	0	0	0	0	0	0.00471876179690449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0.0143940120909702	0.0366607311197235	0.0305343511450382	0	0	0.00751427712654043	0.00374139479197845	0	0	0.00486310363273841	0	0	0.0204716672125778	0.00884955752212389	0	0.00440839358137895	0	0	0	0	0	0	0	0	0	0.00952380952380952	0.0293070965040821	0	0.00633834062242505	0	0	0.0105518624037143	0	0	0	0	0	0.00376945983640544	0	0	0	0.0066185717122245	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Unclassified_Legionella|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0	0	0	0	0.00751427712654043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Crenotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Crenotrichaceae|g__Crenothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Crenotrichaceae|g__Crenothrix|s__Crenothrix_polyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053132946221868	0	0	0	0	0	0	0.0046882325363338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104744946056353	0.0814249363867684	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0.00498902414687687	0	0	0	0	0	0	0	0.021180158427585	0	0	0	0	0	0	0	0.00395679183318166	0	0	0	0	0	0	0	0	0	0	0.0066185717122245	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053132946221868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104744946056353	0.0814249363867684	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0.021180158427585	0	0	0	0	0	0	0	0.00395679183318166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053132946221868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104744946056353	0.0814249363867684	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0.021180158427585	0	0	0	0	0	0	0	0.00395679183318166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Unclassified_Kangiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053132946221868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104744946056353	0.0814249363867684	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0.021180158427585	0	0	0	0	0	0	0	0.00395679183318166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Unclassified_Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066185717122245	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066185717122245	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Unclassified_Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066185717122245	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046882325363338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046882325363338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046882325363338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0.00330120163739601	0	0	0	0	0.00498902414687687	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125712370097218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678541136556404	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0230760355370947	0	0	0	0.00371512427090686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0.00330120163739601	0	0	0	0	0.00498902414687687	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125712370097218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678541136556404	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0230760355370947	0	0	0	0.00371512427090686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas	0	0	0	0	0	0	0	0	0	0	0	0	0.00330120163739601	0	0	0	0	0.00498902414687687	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125712370097218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0230760355370947	0	0	0	0.00371512427090686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas|s__Alkalimonas_delamerensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00330120163739601	0	0	0	0	0.00498902414687687	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125712370097218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0230760355370947	0	0	0	0.00371512427090686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas|s__Alkalimonas_delamerensis|t__Unclassified_Alkalimonas_delamerensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230760355370947	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Gallaecimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678541136556404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Gallaecimonas|s__Unclassified_Gallaecimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678541136556404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.165305815759154	0.0101874490627547	0.0234257871064468	0	0.0581118918062233	0.138038133034251	0	0.0183594036865683	0.0765027322404372	0.0596919893350312	0.0201005025125628	0.0451365380275333	0.0957348474844844	0.0572363041700736	0	0.105126151381658	1.02124602278559	0.15964877270006	0.102303376011408	0.22438676118109	0	0.0629661919984501	0.0613346418056919	0.243605359317905	0.00759042088883829	0.181576080377678	0.0926232219649355	0.00925197761021418	0.00716178471675141	0.0127556443726349	0	0.0281293952180028	0.16815493447756	0	2.38434461951056	0.00523834468308015	0	0.0380688700467209	0.010584810796507	0	0	0	0.00440470422411135	0.00300318337437684	0.00706663840011307	0.0580113702285648	0	0.0241801420583346	0.0151431023168947	0	0.0261862365140882	0.00678541136556404	0	0.00617207752129367	0.00250475904218014	0.0261897635438491	0.0290596303615018	0	0	0.011521622244412	0.0944868950784652	0.0245660006550933	0.0752212389380531	0.00498902414687687	0.00881678716275789	0.0625621020866301	0.11534725594949	0.0689435723377174	0.00751427712654043	0	0.14740203906154	0.012708095056551	0.00295115832964439	0.118343195266272	0.280952380952381	0.0837345614402345	0.0697792438467394	1.00779615896558	0	0.45503106081589	0.158277936055714	0.0626017278076875	0.256732947394916	0	0	0	0.237475969693543	0	0.0582015714424289	0	0.198557151366735	0.185587783021369	0	0.0100331092605598	1.48708583355074	5.71131879543094	0.259602903706553	0.163657750728788	0.00610948191593353	0.895344949288554
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.165305815759154	0.0101874490627547	0.0234257871064468	0	0.0581118918062233	0.138038133034251	0	0.0183594036865683	0.0765027322404372	0.0596919893350312	0.0201005025125628	0.0451365380275333	0.0957348474844844	0.0572363041700736	0	0.105126151381658	1.02124602278559	0.15964877270006	0.102303376011408	0.22438676118109	0	0.0629661919984501	0.0613346418056919	0.243605359317905	0.00759042088883829	0.181576080377678	0.0926232219649355	0.00925197761021418	0.00716178471675141	0.0127556443726349	0	0.0281293952180028	0.16815493447756	0	2.38434461951056	0.00523834468308015	0	0.0380688700467209	0.010584810796507	0	0	0	0.00440470422411135	0.00300318337437684	0.00706663840011307	0.0580113702285648	0	0.0241801420583346	0.0151431023168947	0	0.0261862365140882	0.00678541136556404	0	0.00617207752129367	0.00250475904218014	0.0261897635438491	0.0290596303615018	0	0	0.011521622244412	0.0944868950784652	0.0245660006550933	0.0752212389380531	0.00498902414687687	0.00881678716275789	0.0625621020866301	0.11534725594949	0.0689435723377174	0.00751427712654043	0	0.14740203906154	0.012708095056551	0.00295115832964439	0.118343195266272	0.280952380952381	0.0837345614402345	0.0697792438467394	1.00779615896558	0	0.45503106081589	0.158277936055714	0.0626017278076875	0.256732947394916	0	0	0	0.237475969693543	0	0.0582015714424289	0	0.198557151366735	0.185587783021369	0	0.0100331092605598	1.48708583355074	5.71131879543094	0.259602903706553	0.163657750728788	0.00610948191593353	0.895344949288554
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376945983640544	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Unclassified_Actinobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376945983640544	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00419041233657392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238095238095238	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Unclassified_Aggregatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00419041233657392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238095238095238	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	0.0951760757401192	0	0.0187406296851574	0	0.0422631940408896	0.0431369165732034	0	0.0073437614746273	0.0655737704918033	0.0278562616896812	0.0201005025125628	0.0112841345068833	0.0528192261983362	0.0286181520850368	0	0.0500600720865038	0.497793287488453	0.0598682897625224	0.0434014322472642	0.117293079708297	0	0.03390487261455	0.0490677134445535	0.142103126268778	0	0.0887705281846427	0.0463116109824677	0.00462598880510709	0.00716178471675141	0.00425188145754496	0	0.0140646976090014	0.0753797982140786	0	1.445692256118	0.00523834468308015	0	0.0276864509430697	0	0	0	0	0.00440470422411135	0	0	0.0348068221371389	0	0.0181351065437509	0.0151431023168947	0	0.00523724730281764	0	0	0	0	0.0074827895839569	0.0174357782169011	0	0	0.00384054074813734	0.032865006983814	0.00409433344251556	0.0309734513274336	0	0	0.0331211128693924	0.0424963574550753	0.0265167585914298	0.00375713856327021	0	0.0982680260410269	0	0.00295115832964439	0.0563539025077487	0.114285714285714	0.0418672807201172	0.0634356762243085	0.437345502947328	0	0.217623550824991	0.0685871056241426	0.0313008639038437	0.0805436697709539	0	0	0	0.0904670360737306	0	0.0339509166747502	0	0.0992785756833675	0.063630097035898	0	0.00501655463027992	0.747891120967041	2.75758624668282	0.153838757752031	0.102286094205493	0	0.382657799903407
