run_accession	read_count	fastq_ftp
ERR4996148	2498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996148/ERR4996148.fastq.gz
ERR4996149	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996149/ERR4996149.fastq.gz
ERR4996150	61235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996150/ERR4996150.fastq.gz
ERR4996151	56798	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996151/ERR4996151.fastq.gz
ERR4996152	6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996152/ERR4996152.fastq.gz
ERR4996153	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996153/ERR4996153.fastq.gz
ERR4996154	71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996154/ERR4996154.fastq.gz
ERR4996155	27962	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996155/ERR4996155.fastq.gz
ERR4996156	13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996156/ERR4996156.fastq.gz
ERR4996157	12331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996157/ERR4996157.fastq.gz
ERR4996158	77566	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996158/ERR4996158.fastq.gz
ERR4996159	26593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996159/ERR4996159.fastq.gz
ERR4996160	21975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996160/ERR4996160.fastq.gz
ERR4996161	53765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996161/ERR4996161.fastq.gz
ERR4996162	6757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996162/ERR4996162.fastq.gz
ERR4996163	27917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996163/ERR4996163.fastq.gz
ERR4996164	85137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996164/ERR4996164.fastq.gz
ERR4996165	27872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996165/ERR4996165.fastq.gz
ERR4996166	278	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996166/ERR4996166.fastq.gz
ERR4996167	36601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996167/ERR4996167.fastq.gz
ERR4996168	59551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996168/ERR4996168.fastq.gz
ERR4996169	41333	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996169/ERR4996169.fastq.gz
ERR4996170	427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996170/ERR4996170.fastq.gz
ERR4996171	4365	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996171/ERR4996171.fastq.gz
ERR4996172	1087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996172/ERR4996172.fastq.gz
ERR4996173	9906	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996173/ERR4996173.fastq.gz
ERR4996174	26121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996174/ERR4996174.fastq.gz
ERR4996175	18644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996175/ERR4996175.fastq.gz
ERR4996176	5295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996176/ERR4996176.fastq.gz
ERR4996177	14965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996177/ERR4996177.fastq.gz
ERR4996178	131725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996178/ERR4996178.fastq.gz
ERR4996179	28482	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996179/ERR4996179.fastq.gz
ERR4996180	70926	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996180/ERR4996180.fastq.gz
ERR4996181	13583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996181/ERR4996181.fastq.gz
ERR4996182	1744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996182/ERR4996182.fastq.gz
ERR4996183	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996183/ERR4996183.fastq.gz
ERR4996184	11383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996184/ERR4996184.fastq.gz
ERR4996185	28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996185/ERR4996185.fastq.gz
ERR4996186	192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996186/ERR4996186.fastq.gz
ERR4996187	484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996187/ERR4996187.fastq.gz
ERR4996188	154	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996188/ERR4996188.fastq.gz
ERR4996189	16375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996189/ERR4996189.fastq.gz
ERR4996190	8913	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996190/ERR4996190.fastq.gz
ERR4996191	11296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996191/ERR4996191.fastq.gz
ERR4996192	336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996192/ERR4996192.fastq.gz
ERR4996193	394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996193/ERR4996193.fastq.gz
ERR4996194	17020	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996194/ERR4996194.fastq.gz
ERR4996195	691	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996195/ERR4996195.fastq.gz
ERR4996196	1067	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996196/ERR4996196.fastq.gz
ERR4996197	17867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996197/ERR4996197.fastq.gz
ERR4996198	2342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996198/ERR4996198.fastq.gz
ERR4996199	23	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996199/ERR4996199.fastq.gz
ERR4996200	50	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996200/ERR4996200.fastq.gz
ERR4996201	836	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996201/ERR4996201.fastq.gz
ERR4996202	10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996202/ERR4996202.fastq.gz
ERR4996203	6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996203/ERR4996203.fastq.gz
ERR4996204	18212	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996204/ERR4996204.fastq.gz
ERR4996205	1541	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996205/ERR4996205.fastq.gz
ERR4996206	378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996206/ERR4996206.fastq.gz
ERR4996207	17140	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996207/ERR4996207.fastq.gz
ERR4996208	50	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996208/ERR4996208.fastq.gz
ERR4996209	17	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996209/ERR4996209.fastq.gz
ERR4996210	265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996210/ERR4996210.fastq.gz
ERR4996211	31681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996211/ERR4996211.fastq.gz
ERR4996212	1556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996212/ERR4996212.fastq.gz
ERR4996213	22898	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996213/ERR4996213.fastq.gz
ERR4996214	65505	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996214/ERR4996214.fastq.gz
ERR4996215	21958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996215/ERR4996215.fastq.gz
ERR4996216	25803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996216/ERR4996216.fastq.gz
ERR4996217	5003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996217/ERR4996217.fastq.gz
ERR4996218	739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996218/ERR4996218.fastq.gz
ERR4996219	7104	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996219/ERR4996219.fastq.gz
ERR4996220	31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996220/ERR4996220.fastq.gz
ERR4996221	6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996221/ERR4996221.fastq.gz
ERR4996222	89	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996222/ERR4996222.fastq.gz
ERR4996223	9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996223/ERR4996223.fastq.gz
ERR4996224	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996224/ERR4996224.fastq.gz
ERR4996225	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996225/ERR4996225.fastq.gz
ERR4996226	156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996226/ERR4996226.fastq.gz
ERR4996227	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996227/ERR4996227.fastq.gz
ERR4996228	1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996228/ERR4996228.fastq.gz
ERR4996229	49	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996229/ERR4996229.fastq.gz
ERR4996230	24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996230/ERR4996230.fastq.gz
ERR4996231	350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996231/ERR4996231.fastq.gz
ERR4996232	9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996232/ERR4996232.fastq.gz
ERR4996233	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996233/ERR4996233.fastq.gz
ERR4996234	81984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996234/ERR4996234.fastq.gz
ERR4996235	13568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996235/ERR4996235.fastq.gz
ERR4996236	1222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996236/ERR4996236.fastq.gz
ERR4996237	35174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996237/ERR4996237.fastq.gz
ERR4996238	5901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996238/ERR4996238.fastq.gz
ERR4996239	1749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996239/ERR4996239.fastq.gz
ERR4996240	4980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996240/ERR4996240.fastq.gz
ERR4996241	785	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996241/ERR4996241.fastq.gz
ERR4996242	37180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996242/ERR4996242.fastq.gz
ERR4996243	1062	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996243/ERR4996243.fastq.gz
ERR4996244	47856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996244/ERR4996244.fastq.gz
ERR4996245	632	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996245/ERR4996245.fastq.gz
ERR4996246	10662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996246/ERR4996246.fastq.gz
ERR4996247	7911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996247/ERR4996247.fastq.gz
ERR4996248	66377	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996248/ERR4996248.fastq.gz
ERR4996249	76776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996249/ERR4996249.fastq.gz
ERR4996250	34130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996250/ERR4996250.fastq.gz
ERR4996251	714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996251/ERR4996251.fastq.gz
ERR4996252	70647	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996252/ERR4996252.fastq.gz
ERR4996253	58953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996253/ERR4996253.fastq.gz
ERR4996254	3443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996254/ERR4996254.fastq.gz
ERR4996255	121189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996255/ERR4996255.fastq.gz
ERR4996256	1505	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996256/ERR4996256.fastq.gz
ERR4996257	175394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996257/ERR4996257.fastq.gz
ERR4996258	411	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996258/ERR4996258.fastq.gz
ERR4996259	184568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996259/ERR4996259.fastq.gz
ERR4996260	1373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996260/ERR4996260.fastq.gz
ERR4996261	3108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996261/ERR4996261.fastq.gz
ERR4996262	273	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996262/ERR4996262.fastq.gz
ERR4996263	129552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996263/ERR4996263.fastq.gz
ERR4996264	608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996264/ERR4996264.fastq.gz
ERR4996265	81852	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996265/ERR4996265.fastq.gz
ERR4996266	20947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996266/ERR4996266.fastq.gz
ERR4996267	25212	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996267/ERR4996267.fastq.gz
ERR4996268	511	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996268/ERR4996268.fastq.gz
ERR4996269	13845	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996269/ERR4996269.fastq.gz
ERR4996270	9874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996270/ERR4996270.fastq.gz
ERR4996271	60149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996271/ERR4996271.fastq.gz
ERR4996272	45357	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996272/ERR4996272.fastq.gz
ERR4996273	16	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996273/ERR4996273.fastq.gz
ERR4996274	12517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996274/ERR4996274.fastq.gz
ERR4996275	102371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996275/ERR4996275.fastq.gz
ERR4996276	82513	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996276/ERR4996276.fastq.gz
ERR4996277	188831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996277/ERR4996277.fastq.gz
ERR4996278	22420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996278/ERR4996278.fastq.gz
ERR4996279	6095	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996279/ERR4996279.fastq.gz
ERR4996280	153199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996280/ERR4996280.fastq.gz
ERR4996281	618	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996281/ERR4996281.fastq.gz
ERR4996282	13882	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996282/ERR4996282.fastq.gz
ERR4996283	14793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996283/ERR4996283.fastq.gz
ERR4996284	4471	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996284/ERR4996284.fastq.gz
ERR4996285	268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996285/ERR4996285.fastq.gz
ERR4996286	12375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996286/ERR4996286.fastq.gz
ERR4996287	6165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996287/ERR4996287.fastq.gz
ERR4996288	25167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996288/ERR4996288.fastq.gz
ERR4996289	103016	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996289/ERR4996289.fastq.gz
ERR4996290	8922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996290/ERR4996290.fastq.gz
ERR4996291	49302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996291/ERR4996291.fastq.gz
ERR4996292	150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996292/ERR4996292.fastq.gz
ERR4996293	1135	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996293/ERR4996293.fastq.gz
ERR4996294	477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996294/ERR4996294.fastq.gz
ERR4996295	1317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996295/ERR4996295.fastq.gz
ERR4996296	336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996296/ERR4996296.fastq.gz
ERR4996297	442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996297/ERR4996297.fastq.gz
ERR4996298	758	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996298/ERR4996298.fastq.gz
ERR4996299	395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996299/ERR4996299.fastq.gz
ERR4996300	45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996300/ERR4996300.fastq.gz
ERR4996301	696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996301/ERR4996301.fastq.gz
ERR4996302	178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996302/ERR4996302.fastq.gz
ERR4996303	216	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996303/ERR4996303.fastq.gz
ERR4996304	27321	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996304/ERR4996304.fastq.gz
ERR4996305	27545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996305/ERR4996305.fastq.gz
ERR4996306	9237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996306/ERR4996306.fastq.gz
ERR4996307	34730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996307/ERR4996307.fastq.gz
ERR4996308	16932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996308/ERR4996308.fastq.gz
ERR4996309	604	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996309/ERR4996309.fastq.gz
ERR4996310	1211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996310/ERR4996310.fastq.gz
ERR4996311	23197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996311/ERR4996311.fastq.gz
ERR4996312	852	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996312/ERR4996312.fastq.gz
ERR4996313	4025	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996313/ERR4996313.fastq.gz
ERR4996314	3820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996314/ERR4996314.fastq.gz
ERR4996315	20	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996315/ERR4996315.fastq.gz
ERR4996316	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996316/ERR4996316.fastq.gz
ERR4996317	2685	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996317/ERR4996317.fastq.gz
ERR4996318	13401	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996318/ERR4996318.fastq.gz
ERR4996319	13055	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996319/ERR4996319.fastq.gz
ERR4996320	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996320/ERR4996320.fastq.gz
ERR4996321	8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996321/ERR4996321.fastq.gz
ERR4996322	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996322/ERR4996322.fastq.gz
ERR4996323	101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996323/ERR4996323.fastq.gz
ERR4996324	168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996324/ERR4996324.fastq.gz
ERR4996325	575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996325/ERR4996325.fastq.gz
ERR4996326	2193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996326/ERR4996326.fastq.gz
ERR4996327	35658	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996327/ERR4996327.fastq.gz
ERR4996328	25342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996328/ERR4996328.fastq.gz
ERR4996329	41893	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996329/ERR4996329.fastq.gz
ERR4996330	93049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996330/ERR4996330.fastq.gz
ERR4996331	122202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996331/ERR4996331.fastq.gz
ERR4996332	84795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996332/ERR4996332.fastq.gz
ERR4996333	83417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996333/ERR4996333.fastq.gz
ERR4996334	81	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996334/ERR4996334.fastq.gz
ERR4996335	1133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996335/ERR4996335.fastq.gz
ERR4996336	10525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996336/ERR4996336.fastq.gz
ERR4996337	790	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996337/ERR4996337.fastq.gz
ERR4996338	24494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996338/ERR4996338.fastq.gz
ERR4996339	183	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996339/ERR4996339.fastq.gz
ERR4996340	1296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996340/ERR4996340.fastq.gz
ERR4996341	10644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996341/ERR4996341.fastq.gz
ERR4996342	3805	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996342/ERR4996342.fastq.gz
ERR4996343	11136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996343/ERR4996343.fastq.gz
ERR4996344	3587	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996344/ERR4996344.fastq.gz
ERR4996345	95	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996345/ERR4996345.fastq.gz
ERR4996346	1261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996346/ERR4996346.fastq.gz
ERR4996347	2681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996347/ERR4996347.fastq.gz
ERR4996348	2832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996348/ERR4996348.fastq.gz
ERR4996349	7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996349/ERR4996349.fastq.gz
ERR4996350	12865	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996350/ERR4996350.fastq.gz
ERR4996351	20654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996351/ERR4996351.fastq.gz
ERR4996352	1221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996352/ERR4996352.fastq.gz
ERR4996353	5194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996353/ERR4996353.fastq.gz
ERR4996354	3870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996354/ERR4996354.fastq.gz
ERR4996355	17809	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996355/ERR4996355.fastq.gz
ERR4996356	2572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996356/ERR4996356.fastq.gz
ERR4996357	20963	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996357/ERR4996357.fastq.gz
ERR4996358	631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996358/ERR4996358.fastq.gz
ERR4996359	11136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996359/ERR4996359.fastq.gz
ERR4996360	7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996360/ERR4996360.fastq.gz
ERR4996361	6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4996361/ERR4996361.fastq.gz
ERR4996362	75	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4996362/ERR4996362.fastq.gz
ERR4996363	11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4996363/ERR4996363.fastq.gz
ERR4996364	10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4996364/ERR4996364.fastq.gz
ERR4996365	18	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4996365/ERR4996365.fastq.gz
ERR4996366	1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4996366/ERR4996366.fastq.gz
ERR4996367	105	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4996367/ERR4996367.fastq.gz
ERR4996368	18	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4996368/ERR4996368.fastq.gz
ERR4996369	1127	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4996369/ERR4996369.fastq.gz
ERR4996370	1749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4996370/ERR4996370.fastq.gz
