run_accession	read_count	fastq_ftp
ERR1346851	10568006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346851/ERR1346851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346851/ERR1346851_2.fastq.gz
ERR1346852	1729257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346852/ERR1346852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346852/ERR1346852_2.fastq.gz
ERR1346853	2172741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346853/ERR1346853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346853/ERR1346853_2.fastq.gz
ERR1346854	35107215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346854/ERR1346854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346854/ERR1346854_2.fastq.gz
ERR1346855	11358284	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346855/ERR1346855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346855/ERR1346855_2.fastq.gz
ERR1346856	20895320	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346856/ERR1346856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346856/ERR1346856_2.fastq.gz
ERR1346857	36470846	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346857/ERR1346857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346857/ERR1346857_2.fastq.gz
ERR1346858	41714070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346858/ERR1346858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346858/ERR1346858_2.fastq.gz
ERR1346859	52455807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346859/ERR1346859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346859/ERR1346859_2.fastq.gz
ERR1346860	78718713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346860/ERR1346860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346860/ERR1346860_2.fastq.gz
ERR1346861	29168659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346861/ERR1346861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346861/ERR1346861_2.fastq.gz
ERR1346862	3583179	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346862/ERR1346862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346862/ERR1346862_2.fastq.gz
ERR1346863	63470922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346863/ERR1346863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346863/ERR1346863_2.fastq.gz
ERR1346864	24325581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346864/ERR1346864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346864/ERR1346864_2.fastq.gz
ERR1346865	64444718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346865/ERR1346865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346865/ERR1346865_2.fastq.gz
ERR1346866	48741585	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346866/ERR1346866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346866/ERR1346866_2.fastq.gz
ERR1346867	28391237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346867/ERR1346867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346867/ERR1346867_2.fastq.gz
ERR1346868	73283582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346868/ERR1346868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346868/ERR1346868_2.fastq.gz
ERR1346869	10920307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346869/ERR1346869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346869/ERR1346869_2.fastq.gz
ERR1346870	48013593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346870/ERR1346870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346870/ERR1346870_2.fastq.gz
ERR1346871	18574762	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346871/ERR1346871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346871/ERR1346871_2.fastq.gz
ERR1346872	24268982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346872/ERR1346872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346872/ERR1346872_2.fastq.gz
ERR1346873	44765077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346873/ERR1346873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346873/ERR1346873_2.fastq.gz
ERR1346874	16381683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346874/ERR1346874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346874/ERR1346874_2.fastq.gz
ERR1346875	2181234	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346875/ERR1346875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346875/ERR1346875_2.fastq.gz
ERR1346876	69326759	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346876/ERR1346876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346876/ERR1346876_2.fastq.gz
ERR1346877	15158651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346877/ERR1346877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346877/ERR1346877_2.fastq.gz
ERR1346878	528797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346878/ERR1346878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346878/ERR1346878_2.fastq.gz
ERR1346879	54960089	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346879/ERR1346879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346879/ERR1346879_2.fastq.gz
ERR1346880	3807141	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346880/ERR1346880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346880/ERR1346880_2.fastq.gz
ERR1346881	2898458	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346881/ERR1346881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346881/ERR1346881_2.fastq.gz
ERR1346882	24796822	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346882/ERR1346882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346882/ERR1346882_2.fastq.gz
ERR1346883	6169047	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346883/ERR1346883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1346883/ERR1346883_2.fastq.gz
ERR1346884	5476265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346884/ERR1346884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346884/ERR1346884_2.fastq.gz
ERR1346885	9421680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1346885/ERR1346885.fastq.gz
ERR1346886	9421680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1346886/ERR1346886.fastq.gz
ERR1346887	82242257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346887/ERR1346887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1346887/ERR1346887_2.fastq.gz
ERR1346888	51629475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346888/ERR1346888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1346888/ERR1346888_2.fastq.gz
ERR1346889	23680891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346889/ERR1346889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1346889/ERR1346889_2.fastq.gz
ERR1346890	81112712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346890/ERR1346890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1346890/ERR1346890_2.fastq.gz
ERR1346891	13473323	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346891/ERR1346891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1346891/ERR1346891_2.fastq.gz
ERR1346892	15724361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346892/ERR1346892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1346892/ERR1346892_2.fastq.gz
