run_accession	library_name	read_count	fastq_ftp
SRR5946979	HSMA33NC_MGX	13188423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946979/SRR5946979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946979/SRR5946979_2.fastq.gz
SRR5946980	CSM7KOSH_MGX	13333567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946980/SRR5946980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946980/SRR5946980_2.fastq.gz
SRR5946981	MSM9VZPT_MGX	14702344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946981/SRR5946981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946981/SRR5946981_2.fastq.gz
SRR5946982	HSMA33O1_MGX	2771247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946982/SRR5946982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946982/SRR5946982_2.fastq.gz
SRR5946983	HSMA33IO_MGX	129901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946983/SRR5946983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946983/SRR5946983_2.fastq.gz
SRR5946984	CSM5MCYW_MGX	10510512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946984/SRR5946984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946984/SRR5946984_2.fastq.gz
SRR5946985	MSM6J2K4_MGX	21160122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946985/SRR5946985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946985/SRR5946985_2.fastq.gz
SRR5946986	PSMA264W_MGX	12336990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946986/SRR5946986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946986/SRR5946986_2.fastq.gz
SRR5946987	MSM6J2PW_MGX	8909522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946987/SRR5946987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946987/SRR5946987_2.fastq.gz
SRR5946988	HSM7CYXG_MGX	9792100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946988/SRR5946988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946988/SRR5946988_2.fastq.gz
SRR5946989	CSM79HOX_MGX	16114296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946989/SRR5946989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946989/SRR5946989_2.fastq.gz
SRR5946990	PSM6XBVQ_MGX	19448257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946990/SRR5946990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946990/SRR5946990_2.fastq.gz
SRR5946991	HSM7CYXQ_MGX	8212283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946991/SRR5946991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946991/SRR5946991_2.fastq.gz
SRR5946992	HSM7CZ1G_MGX	9832495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946992/SRR5946992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946992/SRR5946992_2.fastq.gz
SRR5946993	CSM79HP2_MGX	24495164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946993/SRR5946993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946993/SRR5946993_2.fastq.gz
SRR5946994	HSM7J4QB_MGX	3973171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946994/SRR5946994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946994/SRR5946994_2.fastq.gz
SRR5946995	CSM5MCYS_MGX	13145101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946995/SRR5946995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946995/SRR5946995_2.fastq.gz
SRR5946996	HSM5MD7J_MGX	7796143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946996/SRR5946996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946996/SRR5946996_2.fastq.gz
SRR5946997	HSM5MD4O_MGX	13777836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946997/SRR5946997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946997/SRR5946997_2.fastq.gz
SRR5946998	ESM5MEBE_MGX	8735538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946998/SRR5946998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946998/SRR5946998_2.fastq.gz
SRR5946999	CSM5MCXV_MGX	10671026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946999/SRR5946999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5946999/SRR5946999_2.fastq.gz
SRR5947000	MSM6J2HN_MGX	19863594	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947000/SRR5947000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947000/SRR5947000_2.fastq.gz
SRR5947001	CSM5MCVL_MGX	10614670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947001/SRR5947001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947001/SRR5947001_2.fastq.gz
SRR5947002	HSM5MD53_MGX	8953109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947002/SRR5947002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947002/SRR5947002_2.fastq.gz
SRR5947003	HSM5MD7M_MGX	791121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947003/SRR5947003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947003/SRR5947003_2.fastq.gz
SRR5947004	HSM7J4QZ_MGX	10804731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947004/SRR5947004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947004/SRR5947004_2.fastq.gz
SRR5947005	HSM6XRVU_MGX	11940714	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947005/SRR5947005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947005/SRR5947005_2.fastq.gz
SRR5947006	CSM79HM7_MGX	15280592	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947006/SRR5947006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947006/SRR5947006_2.fastq.gz
SRR5947007	MSM5LLF6_MGX	15291873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947007/SRR5947007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947007/SRR5947007_2.fastq.gz
SRR5947008	PSM7J1BJ_MGX	1962220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947008/SRR5947008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947008/SRR5947008_2.fastq.gz
SRR5947009	HSM7J4PE_MGX	6637475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947009/SRR5947009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947009/SRR5947009_2.fastq.gz
SRR5947010	CSM79HQZ_MGX	15421855	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947010/SRR5947010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947010/SRR5947010_2.fastq.gz
SRR5947011	MSM79HF7_MGX	16129242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947011/SRR5947011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947011/SRR5947011_2.fastq.gz
SRR5947012	PSM6XBTX_MGX	6421662	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947012/SRR5947012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947012/SRR5947012_2.fastq.gz
SRR5947013	CSM7KOKJ_MGX	10197501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947013/SRR5947013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947013/SRR5947013_2.fastq.gz
SRR5947014	CSM7KOK7_MGX	4684132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947014/SRR5947014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947014/SRR5947014_2.fastq.gz
SRR5947015	MSM79H6B_MGX	15518647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947015/SRR5947015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947015/SRR5947015_2.fastq.gz
SRR5947016	HSMA33OZ_MGX	17215985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947016/SRR5947016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947016/SRR5947016_2.fastq.gz
SRR5947017	MSMA26DM_MGX	15526625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947017/SRR5947017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947017/SRR5947017_2.fastq.gz
SRR5947018	MSMA267V_MGX	10969509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947018/SRR5947018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947018/SRR5947018_2.fastq.gz
SRR5947019	MSM9VZKI_MGX	13555880	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947019/SRR5947019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947019/SRR5947019_2.fastq.gz
SRR5947020	MSM9VZJB_MGX	9217804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947020/SRR5947020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947020/SRR5947020_2.fastq.gz
SRR5947021	MSM9VZP1_MGX	10786185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947021/SRR5947021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947021/SRR5947021_2.fastq.gz
SRR5947022	MSM9VZHJ_MGX	9431824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947022/SRR5947022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947022/SRR5947022_2.fastq.gz
SRR5947023	MSM9VZIY_MGX	9276303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947023/SRR5947023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947023/SRR5947023_2.fastq.gz
SRR5947024	HSMA33J5_MGX	13917492	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947024/SRR5947024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947024/SRR5947024_2.fastq.gz
SRR5947025	MSM9VZIM_MGX	7428994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947025/SRR5947025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947025/SRR5947025_2.fastq.gz
SRR5947026	CSM7KOS7_MGX	14483768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947026/SRR5947026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947026/SRR5947026_2.fastq.gz
SRR5947027	HSM7J4IU_MGX	8942468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947027/SRR5947027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947027/SRR5947027_2.fastq.gz
SRR5947028	MSM9VZF7_MGX	18104999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947028/SRR5947028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947028/SRR5947028_2.fastq.gz
SRR5947029	MSM79H8F_MGX	12526040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947029/SRR5947029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947029/SRR5947029_2.fastq.gz
SRR5947030	PSM7J13I_MGX	11200920	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947030/SRR5947030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947030/SRR5947030_2.fastq.gz
SRR5947031	HSM7J4IW_MGX	7615046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947031/SRR5947031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947031/SRR5947031_2.fastq.gz
SRR5947032	MSM79H8H_MGX	7718832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947032/SRR5947032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947032/SRR5947032_2.fastq.gz
SRR5947033	PSM7J13K_MGX	7813038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947033/SRR5947033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947033/SRR5947033_2.fastq.gz
SRR5947034	PSM7J158_MGX	11064235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947034/SRR5947034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947034/SRR5947034_2.fastq.gz
SRR5947035	PSM7J15K_MGX	7652342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947035/SRR5947035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947035/SRR5947035_2.fastq.gz
SRR5947036	HSM67VFF_MGX	9051420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947036/SRR5947036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947036/SRR5947036_2.fastq.gz
SRR5947037	CSM79HH4_MGX	9116614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947037/SRR5947037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947037/SRR5947037_2.fastq.gz
SRR5947038	HSM6XRUZ_MGX	4196467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947038/SRR5947038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947038/SRR5947038_2.fastq.gz
SRR5947039	MSM79H65_MGX	13493110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947039/SRR5947039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947039/SRR5947039_2.fastq.gz
SRR5947040	HSM7CYZ9_MGX	5463017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947040/SRR5947040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947040/SRR5947040_2.fastq.gz
SRR5947041	HSM7CZ24_MGX	9615559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947041/SRR5947041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947041/SRR5947041_2.fastq.gz
SRR5947042	HSM67VHH_MGX	5483213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947042/SRR5947042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947042/SRR5947042_2.fastq.gz
SRR5947043	HSM67VI1_MGX	10561718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947043/SRR5947043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947043/SRR5947043_2.fastq.gz
SRR5947044	MSM6J2Q9_MGX	11343889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947044/SRR5947044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947044/SRR5947044_2.fastq.gz
SRR5947045	HSM67VI5_MGX	14885456	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947045/SRR5947045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947045/SRR5947045_2.fastq.gz
SRR5947046	CSM5MCZ5_MGX	13145331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947046/SRR5947046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947046/SRR5947046_2.fastq.gz
SRR5947047	HSM67VEG_MGX	2452176	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947047/SRR5947047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947047/SRR5947047_2.fastq.gz
SRR5947048	MSM6J2PO_MGX	8027678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947048/SRR5947048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947048/SRR5947048_2.fastq.gz
SRR5947049	CSM67UBR_MGX	7058968	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947049/SRR5947049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947049/SRR5947049_2.fastq.gz
SRR5947050	MSM6J2LR_MGX	10081805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947050/SRR5947050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947050/SRR5947050_2.fastq.gz
SRR5947051	PSM6XBR1_MGX	13874875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947051/SRR5947051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947051/SRR5947051_2.fastq.gz
SRR5947052	HSM7CYZL_MGX	9854852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947052/SRR5947052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947052/SRR5947052_2.fastq.gz
SRR5947053	HSM5MD4Y_MGX	7291639	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947053/SRR5947053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947053/SRR5947053_2.fastq.gz
SRR5947054	HSMA33N4_MGX	195363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947054/SRR5947054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947054/SRR5947054_2.fastq.gz
SRR5947055	CSM79HNI_MGX	14781937	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947055/SRR5947055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947055/SRR5947055_2.fastq.gz
SRR5947056	MSM9VZLZ_MGX	292768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947056/SRR5947056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947056/SRR5947056_2.fastq.gz
SRR5947057	MSMB4LZK_MGX	14967117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947057/SRR5947057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947057/SRR5947057_2.fastq.gz
SRR5947058	CSM5MCZ7_MGX	11624674	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947058/SRR5947058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947058/SRR5947058_2.fastq.gz
SRR5947059	HSM6XRUX_MGX	8253954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947059/SRR5947059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947059/SRR5947059_2.fastq.gz
SRR5947060	HSM67VHK_MGX	1358610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947060/SRR5947060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947060/SRR5947060_2.fastq.gz
SRR5947061	PSM7J1A4_MGX	7317135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947061/SRR5947061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947061/SRR5947061_2.fastq.gz
SRR5947062	PSMA264S_MGX	9953100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947062/SRR5947062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947062/SRR5947062_2.fastq.gz
SRR5947063	HSM6XRR3_MGX	12349916	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947063/SRR5947063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947063/SRR5947063_2.fastq.gz
SRR5947064	MSMA26EJ_MGX	8281160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947064/SRR5947064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947064/SRR5947064_2.fastq.gz
SRR5947065	PSMA267J_MGX	25912427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947065/SRR5947065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947065/SRR5947065_2.fastq.gz
SRR5947066	MSMA26AX_MGX	6902777	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947066/SRR5947066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947066/SRR5947066_2.fastq.gz
SRR5947067	HSMA33LB_MGX	1725829	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947067/SRR5947067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947067/SRR5947067_2.fastq.gz
SRR5947068	HSMA33ME_MGX	1380480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947068/SRR5947068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947068/SRR5947068_2.fastq.gz
SRR5947069	MSM9VZGY_MGX	5810083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947069/SRR5947069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947069/SRR5947069_2.fastq.gz
SRR5947070	MSM9VZI2_MGX	13082252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947070/SRR5947070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947070/SRR5947070_2.fastq.gz
SRR5947071	MSMA26AZ_MGX	12127562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947071/SRR5947071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947071/SRR5947071_2.fastq.gz
SRR5947072	MSMA26BB_MGX	16251507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947072/SRR5947072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947072/SRR5947072_2.fastq.gz
SRR5947073	MSMA26EL_MGX	5049631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947073/SRR5947073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5947073/SRR5947073_2.fastq.gz
SRR5947074	CSM79HPC_MGX	9387974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947074/SRR5947074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5947074/SRR5947074_2.fastq.gz
SRR5947075	HSM7J4PC_MGX	3562112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947075/SRR5947075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5947075/SRR5947075_2.fastq.gz
SRR5947076	HSMA33NQ_MGX	6682418	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947076/SRR5947076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5947076/SRR5947076_2.fastq.gz
SRR5947077	PSM7J15S_MGX	11131000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947077/SRR5947077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5947077/SRR5947077_2.fastq.gz
SRR5947078	PSM7J14R_MGX	18882340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947078/SRR5947078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5947078/SRR5947078_2.fastq.gz
SRR5947079	PSM7J163_MGX	9717594	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947079/SRR5947079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5947079/SRR5947079_2.fastq.gz
SRR5947080	MSM9VZOU_MGX	3082896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947080/SRR5947080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5947080/SRR5947080_2.fastq.gz
SRR5947081	MSM9VZJZ_MGX	19071362	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947081/SRR5947081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5947081/SRR5947081_2.fastq.gz
SRR5947082	MSM9VZLV_MGX	10572074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947082/SRR5947082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5947082/SRR5947082_2.fastq.gz
