Taxonomy	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4
k__Bacteria|p__Nitrospinae|c__CFGB12600|o__OFGB12600|f__FGB12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03858625924287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666348264709171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771174221097017	0	0	0	0	0	0.882786789672405	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB12600|o__OFGB12600|f__FGB12600|g__GGB35647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03858625924287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666348264709171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771174221097017	0	0	0	0	0	0.882786789672405	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB12600|o__OFGB12600|f__FGB12600|g__GGB35647|s__GGB35647_SGB51919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03858625924287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666348264709171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771174221097017	0	0	0	0	0	0.882786789672405	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB12600|o__OFGB12600|f__FGB12600|g__GGB35647|s__GGB35647_SGB51919|t__SGB51919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03858625924287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666348264709171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771174221097017	0	0	0	0	0	0.882786789672405	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB34931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06150915407822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10192749630252	0	0	0	0	0	0	0	0	0	0	0	0	0.739477540579196	0	0	0	0	0	0	3.46927816656164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB34931|o__OFGB34931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06150915407822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10192749630252	0	0	0	0	0	0	0	0	0	0	0	0	0.739477540579196	0	0	0	0	0	0	3.46927816656164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospinae|c__CFGB34931|o__OFGB34931|f__FGB34931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06150915407822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10192749630252	0	0	0	0	0	0	0	0	0	0	0	0	0.739477540579196	0	0	0	0	0	0	3.46927816656164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725315339678898	0.876461910523789	1.13450951403364	0	0	0.539127444540137	0.589964034009453	0.648862746182105	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__CFGB41522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876461910523789	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__CFGB41522|o__OFGB41522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876461910523789	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__CFGB41522|o__OFGB41522|f__FGB41522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876461910523789	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725315339678898	0	1.13450951403364	0	0	0.539127444540137	0.589964034009453	0.648862746182105	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725315339678898	0	1.13450951403364	0	0	0.539127444540137	0.589964034009453	0.648862746182105	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725315339678898	0	1.13450951403364	0	0	0.539127444540137	0.589964034009453	0.648862746182105	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725315339678898	0	0.693379834578061	0	0	0.539127444540137	0.589964034009453	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria	29.446048604646	29.8440786806625	23.9768991031862	26.5331812018918	26.4870902468845	0	0	0	0	0	0	0	0	0	0	3.58208330259359	0	5.7699445719873	1.75077080248628	1.80427740704793	16.3051084438483	15.3801109906823	10.4179616463109	5.13578378687561	16.0181828237213	21.6128777521249	17.9908578414943	18.2163104812047	14.3858743669363	21.6197710919701	16.6753935304575	19.7931160577173	16.9495698554253	21.2952955779268	17.8297530092971	11.294661593019	13.1508346952963	19.286138064659	20.3518126274975	20.434271372151	17.3261109519216	16.5276945572614	23.3386413821878	21.3307288870395	17.9544749431691	20.8358867185693	15.8775184995469	17.1082818103367	20.7205454181493	12.5692398425134	12.861118496927	12.2684900009499	13.9379781932695	18.4205252817549	15.8003162666554	10.6827295035188	12.9531267055493	10.4036499217105	12.2506890453791	11.4266147302663	29.5705376184297	25.1697874423802	26.5112643645944	20.9837397891201	30.2202446150334	29.3593659608909	28.6076741196725	29.9992858977851	30.8026187207702	22.1347014533201	55.1000221636305	63.4549466507951	23.9628415795266	18.6248442357255	1.82203994874367	22.4864521165189	24.3438666084455	21.8421078772741	36.7717463183872	25.5397275733603	16.2532643451407	16.1895185097029	16.6319830917111	9.50142013150043	20.3231177385776	12.4280802367185	10.8041995323252	14.8058829174579	13.4944485345998	7.25579093984783	43.882661916792	39.0886954421842	37.2306651825118	45.8484152864245	35.2411327733776
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	7.63530365112919	3.52340076226706	2.82337508885015	3.88533236569729	1.7363145119146	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	3.03048532428032	2.7132071347311	3.1325409814237	1.67069566724745	3.13428688131845	9.44345960512329	3.81973322720428	10.1039347170217	3.56667982713428	11.644792205803	7.24684692089497	3.62554241516181	4.98963219805816	5.67765866467429	9.64354769069016	4.51108115022524	2.82103454674811	2.48525570044408	2.21149400140628	7.57913406639711	0.524683367282409	1.34144045717072	7.95723519252112	5.87135987375321	5.81050335270948	0	4.25719020329634	6.01419012262925	4.77869606181749	2.85921583058486	0.587495865584082	4.52441747085033	2.75433888446846	5.9829838712506	5.5759694472153	2.06580407156565	4.3931942213871	3.90447495338117	2.2956797236367	2.79950851541904	0.711148604220074	2.77316642762001	1.49444040716703	1.84042040666416	0	1.81413843500494	11.239223547061	2.70112568164126	7.81535914838259	0	0	61.9796412381129	5.99788570570686	10.1717245255531	1.04956749502319	5.99625927205325	3.98800414125855	4.69628255206509	5.70705699587225	5.79057990223394	1.13588271719735	4.12298443795741	1.24816982367721	1.168706502185	3.72126017088743	0	4.11665073255711	1.66038604804621	2.71840130744268	0.548080959143596	6.9840922383282	7.74654620010145	1.93242312175964	12.5286547365196	6.31004709710319
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified	2.08876104690345	0.685273369708763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613624773453057	0	0	0	0	0	0	0	0	0	0	0	1.95982499179932	0	0.841047848371765	0	0	0	2.52393841755174	0	0	0	0	1.36184668679277	0	0	0	1.93506908470981	1.10081322428006	1.93242312175964	4.30469520971928	2.48954479013126
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified	2.08876104690345	0.685273369708763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613624773453057	0	0	0	0	0	0	0	0	0	0	0	1.95982499179932	0	0.841047848371765	0	0	0	2.52393841755174	0	0	0	0	1.36184668679277	0	0	0	1.93506908470981	1.10081322428006	1.93242312175964	4.30469520971928	2.48954479013126
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified	2.08876104690345	0.685273369708763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__alpha_proteobacterium_SCGC_AAA076_C03	2.08876104690345	0.685273369708763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__alpha_proteobacterium_SCGC_AAA076_C03|t__SGB19470	2.08876104690345	0.685273369708763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales	1.77220643472992	2.83812739255829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	0	0	1.84952861114704	0	0	6.25757154749872	0	7.9856441524721	0	7.65019823912055	4.64022079059446	0	3.16622063886028	2.64721622317156	6.22425062903787	2.62373523775721	0	0	0	5.28043972296889	0	0	3.35307675943215	4.67419547840337	4.53561645455713	0	3.62835482683675	3.67588763963089	2.92101219233597	1.88353295769994	0	3.88704690914675	2.2552300946969	5.36730524890581	4.13068651184767	0	2.49745687340266	1.9724182252986	2.2956797236367	2.26159859555646	0.711148604220074	0	0	0	0	0.760839050965994	9.43699873218303	2.70112568164126	7.81535914838259	0	0	13.7143872298223	5.74735665339547	10.1717245255531	0	2.58986334407578	3.28499881749808	2.4889277538056	3.21866979893945	3.35273381092781	0	1.59904602040566	0	0	3.20318924691299	0	2.30582012925161	1.66038604804621	2.71840130744268	0	5.04902315361839	6.6457329758214	0	7.75959027520019	3.82050230697193
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae	1.77220643472992	2.83812739255829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	0	0	1.84952861114704	0	0	6.25757154749872	0	7.9856441524721	0	7.65019823912055	4.64022079059446	0	3.16622063886028	2.64721622317156	6.22425062903787	2.62373523775721	0	0	0	5.28043972296889	0	0	3.35307675943215	4.67419547840337	4.53561645455713	0	3.62835482683675	3.67588763963089	2.92101219233597	1.88353295769994	0	3.88704690914675	2.2552300946969	5.36730524890581	4.13068651184767	0	2.49745687340266	1.9724182252986	2.2956797236367	2.26159859555646	0.711148604220074	0	0	0	0	0.760839050965994	9.43699873218303	2.70112568164126	7.81535914838259	0	0	13.7143872298223	5.74735665339547	10.1717245255531	0	2.58986334407578	3.28499881749808	2.4889277538056	3.21866979893945	3.35273381092781	0	1.59904602040566	0	0	3.20318924691299	0	2.30582012925161	1.66038604804621	2.71840130744268	0	5.04902315361839	6.6457329758214	0	7.75959027520019	3.82050230697193
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Candidatus_Pelagibacter	1.77220643472992	2.83812739255829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	0	0	1.84952861114704	0	0	6.25757154749872	0	7.9856441524721	0	7.65019823912055	4.64022079059446	0	3.16622063886028	2.64721622317156	6.22425062903787	2.62373523775721	0	0	0	5.28043972296889	0	0	3.35307675943215	4.67419547840337	4.53561645455713	0	3.62835482683675	3.67588763963089	2.92101219233597	1.88353295769994	0	3.88704690914675	2.2552300946969	5.36730524890581	4.13068651184767	0	2.49745687340266	1.9724182252986	2.2956797236367	2.26159859555646	0.711148604220074	0	0	0	0	0.760839050965994	9.43699873218303	2.70112568164126	7.81535914838259	0	0	13.7143872298223	5.74735665339547	10.1717245255531	0	2.58986334407578	3.28499881749808	2.4889277538056	3.21866979893945	3.35273381092781	0	1.59904602040566	0	0	3.20318924691299	0	2.30582012925161	1.66038604804621	2.71840130744268	0	5.04902315361839	6.6457329758214	0	7.75959027520019	3.82050230697193
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Candidatus_Pelagibacter|s__Candidatus_Pelagibacter_ubique	1.77220643472992	2.83812739255829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	0	0	1.84952861114704	0	0	3.77467924997902	0	7.9856441524721	0	2.96879317206306	2.8674278862304	0	0	2.64721622317156	0	2.62373523775721	0	0	0	5.28043972296889	0	0	2.03072045055916	1.79171324767508	1.83815316424209	0	1.5139656347744	2.21875435480601	2.92101219233597	1.88353295769994	0	0	2.2552300946969	3.31165639372052	2.6917219043097	0	0	0	0	0	0	0	0	0	0	0.760839050965994	9.43699873218303	2.70112568164126	7.22565285085666	0	0	8.57212478186356	5.74735665339547	4.05104887349076	0	2.58986334407578	2.08688687282565	0	3.21866979893945	3.35273381092781	0	1.59904602040566	0	0	0	0	0	1.66038604804621	0	0	5.04902315361839	3.85785807981801	0	5.39447222560163	2.2693790153935
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Candidatus_Pelagibacter|s__Candidatus_Pelagibacter_ubique|t__SGB5338	1.77220643472992	2.83812739255829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89020141349109	0	0	0	0	1.84952861114704	0	0	3.77467924997902	0	7.9856441524721	0	2.96879317206306	2.8674278862304	0	0	2.64721622317156	0	2.62373523775721	0	0	0	5.28043972296889	0	0	2.03072045055916	1.79171324767508	1.83815316424209	0	1.5139656347744	2.21875435480601	2.92101219233597	1.88353295769994	0	0	2.2552300946969	3.31165639372052	2.6917219043097	0	0	0	0	0	0	0	0	0	0	0.760839050965994	9.43699873218303	2.70112568164126	7.22565285085666	0	0	8.57212478186356	5.74735665339547	4.05104887349076	0	2.58986334407578	2.08688687282565	0	3.21866979893945	3.35273381092781	0	1.59904602040566	0	0	0	0	0	1.66038604804621	0	0	5.04902315361839	3.85785807981801	0	5.39447222560163	2.2693790153935
