Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__EnvOPS12|g__Fen-1038	1.33358945416537	0.345863501015164	0.00730051067257208	0.653984783153554	0.00619551670206466	0.00807454142818318	0.0468018830659893	0.0270720874177547	0.0130894540796729	0.0177606188041828	0.0119652333460041
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__UBA4142	0.417508964063598	0.274869950752485	0.00600251300533632	0.319184406873553	0.00569101634700933	0.00558989295807761	0.0209428646649102	0.0156163322283575	0.0270387482677908	0.0224133576679863	0.0225922013146059
k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__UBA4142|f__UBA4142	0.417508964063598	0.274869950752485	0.00600251300533632	0.319184406873553	0.00569101634700933	0.00558989295807761	0.0209428646649102	0.0156163322283575	0.0270387482677908	0.0224133576679863	0.0225922013146059
k__Bacteria|p__Chloroflexota|c__Ktedonobacteria	0.0200473292082524	0.0281878446735404	0.143441559708878	0.0210852330982385	0.119895299436419	0.127383404311671	1.18907181773868	0.428391362580976	0.0570754671615592	0.173708704930368	0.100608335959285
k__Bacteria|p__Chloroflexota|c__Ktedonobacteria|o__Ktedonobacterales	0.0200473292082524	0.0281878446735404	0.143441559708878	0.0210852330982385	0.119895299436419	0.127383404311671	1.18907181773868	0.428391362580976	0.0570754671615592	0.173708704930368	0.100608335959285
k__Bacteria|p__Chloroflexota|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae	0.0200473292082524	0.0281878446735404	0.143441559708878	0.0210852330982385	0.119895299436419	0.127383404311671	1.18907181773868	0.428391362580976	0.0570754671615592	0.173708704930368	0.100608335959285
k__Bacteria|p__Chloroflexota|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae|g__DTNP01	0.0200473292082524	0.0281878446735404	0.143441559708878	0.0210852330982385	0.119895299436419	0.127383404311671	1.18907181773868	0.428391362580976	0.0570754671615592	0.173708704930368	0.100608335959285
k__Bacteria|p__Chloroflexota|c__Limnocylindria	0.879611075039156	0.486961692997064	0.035760021068257	0.750323217384583	0.0318237268682698	0.0390507507702091	0.0139488437877179	0.0188029683990011	0.0693239578360463	0.0246650004741023	0.0505028932861758
k__Bacteria|p__Chloroflexota|c__Limnocylindria|o__Limnocylindrales	0.879611075039156	0.486961692997064	0.035760021068257	0.750323217384583	0.0318237268682698	0.0390507507702091	0.0139488437877179	0.0188029683990011	0.0693239578360463	0.0246650004741023	0.0505028932861758
k__Bacteria|p__Chloroflexota|c__Limnocylindria|o__Limnocylindrales|f__CSP1-4	0.879611075039156	0.486961692997064	0.035760021068257	0.750323217384583	0.0318237268682698	0.0390507507702091	0.0139488437877179	0.0188029683990011	0.0693239578360463	0.0246650004741023	0.0505028932861758
k__Bacteria|p__Desulfobacterota_B	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Desulfobacterota_B|c__Binatia	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Desulfobacterota_B|c__Binatia|o__Binatales	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
