sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025566025.1_ASM2556602v1	NA	2|1224|1236|91347|543|83654|2926467|2926467.1	NA	0.1693	NA	UNKNOWN_NEW_Leclercia_tamurae.GCF_025566025.1_ASM2556602v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025706525.1_ASM2570652v1	NA	2|1224|1236|72274|135621|286|2951809|2951809.1	NA	0.1426	NA	UNKNOWN_NEW_Pseudomonas_mercuritolerans.GCF_025706525.1_ASM2570652v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025643095.1_ASM2564309v1	NA	2|1224|1236|72274|135621|286|2867264|2867264.1	NA	0.1252	NA	UNKNOWN_NEW_Pseudomonas_phytophila.GCF_025643095.1_ASM2564309v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025567445.1_ASM2556744v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0.bin.88	2|1239|186801|186802|186803|2981617|2981623|2981623.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GCA-900066755|s__GCA-900066755 sp900066755	0.4169	0.647867140688074	UNKNOWN_NEW_Suonthocola_fibrivorans.GCF_025567445.1_ASM2556744v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025566905.1_ASM2556690v1	NA	2|1239|186801|186802|31979|1485|2981784|2981784.1	NA	0.3092	NA	UNKNOWN_NEW_Clostridium_ammoniilyticum.GCF_025566905.1_ASM2556690v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_023515995.1_ASM2351599v1	NA	2|201174|1760|85007|1762|1763|2943498|2943498.1	NA	0.097	NA	UNKNOWN_NEW_Candidatus_Mycobacterium_methanotrophicum.GCF_023515995.1_ASM2351599v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_024764795.1_ASM2476479v1	NA	2|1224|1236|91347|543|2726810|2926519|2926519.1	NA	0.2555	NA	UNKNOWN_NEW_Scandinavium_hiltneri.GCF_024764795.1_ASM2476479v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_025567135.1_ASM2556713v1	NA	2|976|200643|171549|815|816|2981780|2981780.1	NA	0.0402	NA	UNKNOWN_NEW_Bacteroides_cellulolyticus.GCF_025567135.1_ASM2556713v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_015207035.1_ASM1520703v1	NA	2|1117	NA	0.0359	NA	UNKNOWN_NEW_Romeriopsis_navalis.GCF_015207035.1_ASM1520703v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_024267675.1_ASM2426767v1	NA	2|1224|1236|135619|135620|48075|2927804|2927804.1	NA	0.0586	NA	UNKNOWN_NEW_Marinobacterium_sedimentorum.GCF_024267675.1_ASM2426767v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	GCF_024764775.1_ASM2476477v1	NA	2|1224|1236|91347|543|2726810|2926520|2926520.1	NA	0.6257	NA	UNKNOWN_NEW_Scandinavium_manionii.GCF_024764775.1_ASM2476477v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_114	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.87	2|201174|1760|2039638|2162846|622681	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Nanopelagicales|f__Nanopelagicaceae|g__Planktophila|s__Planktophila sp002430075	0.3027	0.475347919730782	BIN_UNKNOWN_20_Planktophila
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_254	NA	2|1224|1236	NA	0.143	NA	BIN_UNKNOWN_4_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_348	NA	2157|2283796|2599185	NA	0.1818	NA	BIN_UNKNOWN_379_Poseidoniia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_004	NA	2	NA	0.1417	NA	BIN_UNKNOWN_227
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_308	NA	2|976|117743|200644|49546	NA	0.3951	NA	BIN_UNKNOWN_354_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_251	NA	2|1224|28216|32003|32011	NA	0.3819	NA	BIN_UNKNOWN_294_Methylophilaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_404	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.88	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__MGIIb-O2|s__MGIIb-O2 sp002494975	2.2418	3.44340922157852	BIN_UNKNOWN_334_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_402	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.34	2|976|117743|200644	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UBA974|s__UBA974 sp905480095	0.5175	0.818699292300128	BIN_UNKNOWN_320_Flavobacteriales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_472	NA	2|1224|1236	NA	0.283	NA	BIN_UNKNOWN_185_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_440	NA	2|1224|1236	NA	0.0404	NA	BIN_UNKNOWN_412_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_115	NA	2|1224|1236|1706369|1706374|1123967	NA	0.19	NA	BIN_UNKNOWN_44_Porticoccus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_084	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.53	2|201174|1760|2039638	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Nanopelagicales|f__S36-B12|g__UBA4592|s__UBA4592 sp002365735	1.2913	2.07920232796413	BIN_UNKNOWN_18_Nanopelagicales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_229	NA	2|201174|1760|85006|85023|1434032	NA	0.3434	NA	BIN_UNKNOWN_28_Pontimonas
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_408	NA	2|1117	NA	0.096	NA	BIN_UNKNOWN_381_Cyanobiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_425	NA	2|976|117743|200644|49546	NA	0.4986	NA	BIN_UNKNOWN_401_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_475	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.83	2|1224|28211|204455|31989|1617805	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amylibacter|s__Amylibacter sp905182285	2.415	3.76171310042249	BIN_UNKNOWN_34_Amylibacter
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_428	NA	2|1224|1236|1706369|1706374|1123967	NA	0.0295	NA	BIN_UNKNOWN_173_Porticoccus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_014	NA	2|201174|84992|84993	NA	0.0347	NA	BIN_UNKNOWN_391_Acidimicrobiales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_279	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.22	2|1224|1236	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__PS1|f__Thioglobaceae|g__Pseudothioglobus|s__	1.0355	1.57658225338069	BIN_UNKNOWN_480_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_276	NA	2|1224|1236|72274	NA	0.1007	NA	BIN_UNKNOWN_347_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_010	NA	2|142182|1804991|1804992	NA	0.1648	NA	BIN_UNKNOWN_432_Longimicrobiales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_077	NA	2|201174|1760|2039638|2162846	NA	0.1951	NA	BIN_UNKNOWN_184_Nanopelagicaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_065	NA	2157|2283796|2599185|133814|2599196	NA	0.9802	NA	BIN_UNKNOWN_214_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_195	NA	2|1224|28211	NA	0.0416	NA	BIN_UNKNOWN_305_Alphaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_172	NA	2|1224|1236|72274	NA	0.1699	NA	BIN_UNKNOWN_27_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_338	NA	2|1224|1236	NA	0.2401	NA	BIN_UNKNOWN_471_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_102	NA	2|1224|28216|32003|32011	NA	0.2272	NA	BIN_UNKNOWN_179_Methylophilaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_297	NA	2	NA	0.0603	NA	BIN_UNKNOWN_482
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_494	NA	2|976|117743|200644	NA	0.2253	NA	BIN_UNKNOWN_411_Flavobacteriales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_318	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.12	2157|2283796|2599185|133814|2599196	k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae|g__MGIIb-O5|s__MGIIb-O5 sp002496725	0.708	1.12287704150762	BIN_UNKNOWN_323_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_032	NA	2|1224|1236	NA	0.8355	NA	BIN_UNKNOWN_165_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_027	NA	2|1224|1236	NA	0.1899	NA	BIN_UNKNOWN_384_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_135	NA	2|1224|1236|72274	NA	0.1595	NA	BIN_UNKNOWN_57_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_486	NA	2	NA	0.0584	NA	BIN_UNKNOWN_487
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_481	NA	2|1224|28211|204455|31989	NA	0.125	NA	BIN_UNKNOWN_29_Rhodobacteraceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_461	NA	2157|2283796|2599185	NA	0.9457	NA	BIN_UNKNOWN_331_Poseidoniia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_150	NA	2|1224|1236	NA	0.2364	NA	BIN_UNKNOWN_313_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_177	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.49	2|1224|28216|32003|206379	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__GCA-2721545|s__GCA-2721545 sp905612245	0.7641	1.20070726584831	BIN_UNKNOWN_222_Nitrosomonadaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_141	NA	2|200795|301297	NA	0.1076	NA	BIN_UNKNOWN_428_Dehalococcoidia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_280	NA	2|1224|1236	NA	0.2259	NA	BIN_UNKNOWN_447_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_368	NA	2|976|768503|768507|563798	NA	0.4008	NA	BIN_UNKNOWN_9_Cyclobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_431	NA	2|1293497|1293498|1293499|407032	NA	0.1086	NA	BIN_UNKNOWN_352_Nitrospinaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_242	NA	2|976|117743|200644|49546	NA	0.0919	NA	BIN_UNKNOWN_239_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_173	NA	2157|2283796|2599185|133814|2599196	NA	0.1289	NA	BIN_UNKNOWN_211_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_393	NA	2|1224|28211|204455|31989|1648492	NA	0.137	NA	BIN_UNKNOWN_262_Ascidiaceihabitans
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_019	NA	2157|2283796|2599185|133814|2599196	NA	0.2695	NA	BIN_UNKNOWN_245_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_272	NA	2|976|117743|200644|49546|2822394	NA	0.2821	NA	BIN_UNKNOWN_326_Patiriisocius
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_333	NA	2	NA	0.183	NA	BIN_UNKNOWN_477
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_246	NA	2|1224|1236	NA	0.2924	NA	BIN_UNKNOWN_456_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_033	NA	2|74201|414999|415000	NA	0.1435	NA	BIN_UNKNOWN_271_Opitutales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_299	NA	2|1224|1236	NA	0.165	NA	BIN_UNKNOWN_385_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_446	NA	2|74201|203494|48461|1647988	NA	0.0631	NA	BIN_UNKNOWN_75_Akkermansiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_500	NA	2|1224|1236|72274	NA	0.2668	NA	BIN_UNKNOWN_15_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_070	NA	2|200795|301297	NA	0.3438	NA	BIN_UNKNOWN_469_Dehalococcoidia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_136	NA	2|203682|203683|2691354|2691357	NA	0.1389	NA	BIN_UNKNOWN_85_Pirellulaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_050	NA	2|1224|28211|54526	NA	0.3587	NA	BIN_UNKNOWN_372_Pelagibacterales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_263	NA	2|1224|1236|72274	NA	0.3404	NA	BIN_UNKNOWN_418_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_068	NA	2|976|117743|200644|49546	NA	0.0473	NA	BIN_UNKNOWN_392_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_291	NA	2|976|117743|200644|49546	NA	0.8223	NA	BIN_UNKNOWN_350_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_028	NA	2	NA	0.4818	NA	BIN_UNKNOWN_493
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_082	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.44	2|1224|1236|1706369|1706372|1217416	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae|g__Halioglobus|s__	1.7793	2.85029889135987	BIN_UNKNOWN_24_Halioglobus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_436	NA	2157|2283796|2599185|133814|2599196	NA	0.056	NA	BIN_UNKNOWN_169_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_234	NA	2157|2283796|2599185|133814|2599197	NA	0.5687	NA	BIN_UNKNOWN_298_Poseidoniaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_433	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.48	2|142182|1804991|1804992	k__Bacteria|p__Gemmatimonadota|c__Gemmatimonadetes|o__Longimicrobiales|f__UBA6960|g__GCA-2718595|s__	0.4024	0.627855414494909	BIN_UNKNOWN_257_Longimicrobiales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_478	NA	2|1224|28216|32003|32011	NA	0.0377	NA	BIN_UNKNOWN_212_Methylophilaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_086	NA	2|1224|1236|1706369|1706374|1123967	NA	0.1933	NA	BIN_UNKNOWN_230_Porticoccus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_104	NA	2|976|200643	NA	0.0726	NA	BIN_UNKNOWN_103_Bacteroidia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_046	NA	2|1224|28211	NA	0.1252	NA	BIN_UNKNOWN_390_Alphaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_197	NA	2|1224|1236|1706369|1706374|1123967	NA	0.0738	NA	BIN_UNKNOWN_23_Porticoccus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_372	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.61	2|1224|1236	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__PS1|f__Thioglobaceae|g__Pseudothioglobus|s__	1.5844	2.50000232416981	BIN_UNKNOWN_451_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_398	NA	2|201174|1760|85006|85023|529881	NA	0.1168	NA	BIN_UNKNOWN_40_Aquiluna
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_442	NA	2	NA	0.2853	NA	BIN_UNKNOWN_316
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_080	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.73	2|1224|28211|766|775	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195|s__	0.7538	1.15186181568419	BIN_UNKNOWN_175_Rickettsiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_293	NA	2157|2283796|2599185|133814|2599197	NA	0.5763	NA	BIN_UNKNOWN_333_Poseidoniaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_471	NA	2|1224|1236|1706369|1706374|1123967	NA	0.0806	NA	BIN_UNKNOWN_104_Porticoccus
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_012	NA	2|1224|1236|135613|1738654	NA	0.1322	NA	BIN_UNKNOWN_192_Woeseiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_407	NA	2|976|117743|200644	NA	0.1639	NA	BIN_UNKNOWN_78_Flavobacteriales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_273	NA	2|976|117743|200644|1333713	NA	0.1058	NA	BIN_UNKNOWN_198_Schleiferiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_420	NA	2|976|117743|200644|49546	NA	0.178	NA	BIN_UNKNOWN_228_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_292	NA	2157|2283796|2599185|133814|2599196	NA	0.0511	NA	BIN_UNKNOWN_440_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_329	NA	2|1224|1236	NA	0.4206	NA	BIN_UNKNOWN_475_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_252	NA	2|1224|28211	NA	0.0278	NA	BIN_UNKNOWN_208_Alphaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_307	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.80	2|200795|301297	k__Bacteria|p__Chloroflexota|c__Dehalococcoidia|o__UBA1151|f__UBA1151|g__GCA-2730555|s__GCA-2730555 sp014239685	0.3971	0.630623622254959	BIN_UNKNOWN_151_Dehalococcoidia
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_484	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.65	2|201174|1760|85006|85023|529881	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Microbacteriaceae|g__Aquiluna|s__	1.619	2.44163199256533	BIN_UNKNOWN_416_Aquiluna
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_025	NA	2|74201|203494	NA	0.2382	NA	BIN_UNKNOWN_318_Verrucomicrobiae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_100	NA	2|1224|1236	NA	0.0616	NA	BIN_UNKNOWN_217_Gammaproteobacteria
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_444	NA	2|1224|1236|135613|1738654	NA	0.166	NA	BIN_UNKNOWN_263_Woeseiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_129	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.93	2157|651137|1643678|1033996	k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__UBA57|g__UBA57|s__	1.4099	2.17996135870069	BIN_UNKNOWN_236_Nitrososphaerales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_490	NA	2|976|117743|200644|49546	NA	0.1674	NA	BIN_UNKNOWN_457_Flavobacteriaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_187	NA	2	NA	0.0863	NA	BIN_UNKNOWN_311
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_199	NA	2157|2283796|2599185|133814|2599197	NA	0.2911	NA	BIN_UNKNOWN_315_Poseidoniaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_377	NA	2|74201|203494|48461|1647988	NA	0.2272	NA	BIN_UNKNOWN_50_Akkermansiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_405	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.23	2|1117	k__Bacteria|p__Cyanobacteria|c__Cyanobacteriia|o__PCC-6307|f__Cyanobiaceae|g__Synechococcus_E|s__Synechococcus_E sp000012505	0.5803	0.926543747066482	BIN_UNKNOWN_423_Cyanobiaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_240	NA	2|1224|28211|54526	NA	0.2796	NA	BIN_UNKNOWN_301_Pelagibacterales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_006	NA	2157|2283796|2599185|133814|2599196	NA	0.0405	NA	BIN_UNKNOWN_93_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_140	NA	2157|28890|183963|2235	NA	1.1744	NA	BIN_UNKNOWN_409_Halobacteriales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_274	NA	2157|2283796|2599185|133814|2599196	NA	0.4673	NA	BIN_UNKNOWN_67_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_435	NA	2157|2283796|2599185|133814|2599197	NA	0.0307	NA	BIN_UNKNOWN_348_Poseidoniaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_448	NA	2|1224|1236|72274	NA	0.195	NA	BIN_UNKNOWN_226_Pseudomonadales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_057	NA	2|1224|1236|1706369|1706374	NA	0.1304	NA	BIN_UNKNOWN_421_Porticoccaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_026	NA	2|976|117743|200644|49546	NA	0.392	NA	BIN_UNKNOWN_455_Flavobacteriaceae
