sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_321	NA	2157|2283796|2599185|133814|2599196	NA	0.4357	NA	BIN_UNKNOWN_395_Thalassarchaeaceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_432	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.69	2|976|117743|200644	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	0.6535	0.81825725516244	BIN_UNKNOWN_205_Flavobacteriales
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_464	NA	2	NA	0.1023	NA	BIN_UNKNOWN_425
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_108	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.46	2|1224|28211|204455|31989	k__Bacteria|p__Proteobacteria|c__CFGB8686|o__OFGB8686|f__FGB8686|g__GGB26137|s__GGB26137_SGB38149|t__SGB38149	0.6405	0.842305923034785	BIN_UNKNOWN_337_Rhodobacteraceae
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_216	NA	2|203682	NA	0.0786	NA	BIN_UNKNOWN_216_Planctomycetota
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	sgb_145	NA	2	NA	0.0698	NA	BIN_UNKNOWN_275
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_019704535.1_ASM1970453v1	NA	2|1224|1236|72274|135621|2901164|316|316.1	NA	0.0242	NA	Stutzerimonas_stutzeri.GCF_019704535.1_ASM1970453v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_021650975.2_ASM2165097v2	NA	2|976|117743|200644|49546|237|998845|998845.1	NA	0.0969	NA	Flavobacterium_jumunjinense.GCF_021650975.2_ASM2165097v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000153225.1_ASM15322v1	NA	2|976|117743|200644|49546|52959|531|531.1	NA	0.3352	NA	Polaribacter_irgensii.GCF_000153225.1_ASM15322v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014784055.1_ASM1478405v1	NA	2|976|117743|200644|49546|52959|1888915|1888915.1	NA	0.2851	NA	Polaribacter_haliotis.GCF_014784055.1_ASM1478405v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001761325.1_ASM176132v1	NA	2|976|117743|200644|49546|2700084|1850246|1850246.1	NA	0.1256	NA	Urechidicola_croceus.GCF_001761325.1_ASM176132v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000260115.1_ASM26011v1	NA	2|976|117743|200644|49546|453850|453852|453852.1	NA	0.0766	NA	Joostella_marina.GCF_000260115.1_ASM26011v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000006765.1_ASM676v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.52	2|1224|1236|72274|135621|286|287|287.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa|t__SGB12320	0.2953	0.391527414511864	Pseudomonas_aeruginosa.GCF_000006765.1_ASM676v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000373385.1_ASM37338v1	NA	2|1224|28216|32003|2008790|919|931|931.1	NA	0.1517	NA	Thiobacillus_thioparus.GCF_000373385.1_ASM37338v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_904846365.1_ASM90484636v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.1	2|1224|1236|2887326|468|497|281738|281738.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_230|t__SGB10451	0.6959	0.902184095162849	Psychrobacter_nivimaris.GCF_904846365.1_ASM90484636v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014169735.1_ASM1416973v1	NA	2|1224|1236|135624|84642|642|648|648.1	NA	0.2479	NA	Aeromonas_caviae.GCF_014169735.1_ASM1416973v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0	NA	2759|3041|1035538|13792|41873|38832|38833|38833.1	NA	0.151	NA	Micromonas_pusilla.GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017724035.1_ASM1772403v1	NA	2|1224|1236|135614|32033|338|456327|456327.1	NA	0.295	NA	Xanthomonas_euvesicatoria.GCF_017724035.1_ASM1772403v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000196315.1_ASM19631v1	NA	2|976|117743|200644|49546|216431|313588|313588.1	NA	0.3036	NA	Croceibacter_atlanticus.GCF_000196315.1_ASM19631v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_013407145.1_ASM1340714v1	NA	2157|651137	NA	1.2123	NA	Nitrosopumilus_cobalaminigenes.GCF_013407145.1_ASM1340714v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000521725.1_ASM52172v1	NA	2|1224|1236|135625|712|476528|47735|47735.1	NA	0.1721	NA	Bibersteinia_trehalosi.GCF_000521725.1_ASM52172v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001975665.1_ASM197566v1	NA	2|976|117743|200644|49546|52959|996801|996801.1	NA	0.229	NA	Polaribacter_reichenbachii.GCF_001975665.1_ASM197566v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000010405.1_ASM1040v1	NA	2|1224|1236	NA	0.4316	NA	Candidatus_Vesicomyosocius_okutanii.GCF_000010405.1_ASM1040v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017569185.1_ASM1756918v1	NA	2|976|117743|200644|49546|52959|2818493|2818493.1	NA	0.1915	NA	Polaribacter_cellanae.GCF_017569185.1_ASM1756918v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002076895.1_ASM207689v1	NA	2|1224|1236|135622|267889|2848171|1967665|1967665.1	NA	0.1182	NA	Cognaticolwellia_beringensis.GCF_002076895.1_ASM207689v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000005845.2_ASM584v2	NA	2|1224|1236|91347|543|561|562|562.1	NA	0.3264	NA	Escherichia_coli.GCF_000005845.2_ASM584v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000090985.2_ASM9098v2	NA	2759|3041|1035538|13792|41873|38832|296587|296587.1	NA	0.3427	NA	Micromonas_commoda.GCF_000090985.2_ASM9098v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000018465.1_ASM1846v1	NA	2157|651137	NA	0.4736	NA	Nitrosopumilus_maritimus.GCF_000018465.1_ASM1846v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001761365.1_ASM176136v1	NA	2|976|117743|200644|49546|52959|1774273|1774273.1	NA	0.2031	NA	Polaribacter_vadi.GCF_001761365.1_ASM176136v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002220235.1_ASM222023v1	NA	2759|3041|1035538|13792|1525212|41874|41875|41875.1	NA	0.5852	NA	Bathycoccus_prasinos.GCF_002220235.1_ASM222023v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000299395.1_ASM29939v1	NA	2157|651137	NA	0.9808	NA	Candidatus_Nitrosopumilus_sediminis.GCF_000299395.1_ASM29939v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_019968605.1_ASM1996860v1	NA	2|976|117743|200644|49546|52959|1908341|1908341.1	NA	0.2867	NA	Polaribacter_litorisediminis.GCF_019968605.1_ASM1996860v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002310835.1_ASM231083v1	NA	2|1224|1236|135622|267888|53246|43659|43659.1	NA	0.2429	NA	Pseudoalteromonas_tetraodonis.GCF_002310835.1_ASM231083v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001310225.1_ASM131022v1	NA	2|976|117743|200644|49546|261827|1736674|1736674.1	NA	0.1664	NA	Algibacter_alginicilyticus.GCF_001310225.1_ASM131022v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000012345.1_ASM1234v1	NA	2|1224|28211|54526|1655514|198251|198252|198252.1	NA	1.3741	NA	Candidatus_Pelagibacter_ubique.GCF_000012345.1_ASM1234v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017498485.1_ASM1749848v1	NA	2|976|117743|200644|49546|52959|2808900|2808900.1	NA	0.1925	NA	Polaribacter_batillariae.GCF_017498485.1_ASM1749848v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000023285.1_ASM2328v1	NA	2|976|117743|200644|49546|1016|1018|1018.1	NA	0.1087	NA	Capnocytophaga_ochracea.GCF_000023285.1_ASM2328v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000738435.1_ASM73843v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.17	2|1224|28211|204455|31989|1284657|1284658|1284658.1	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina_temperata|t__SGB1042	0.566	0.742080498464521	Planktomarina_temperata.GCF_000738435.1_ASM73843v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_013407185.1_ASM1340718v1	NA	2157|651137	NA	0.5451	NA	Nitrosopumilus_ureiphilus.GCF_013407185.1_ASM1340718v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_008369605.1_ASM836960v1	NA	2|1224|1236|135623|641|662|666|666.1	NA	0.1707	NA	Vibrio_cholerae.GCF_008369605.1_ASM836960v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001281385.1_ASM128138v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.7	2|1224|1236	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Candidatus_Thioglobus|s__Candidatus_Thioglobus_singularis|t__SGB5522	0.6559	0.831515984089776	Candidatus_Pseudothioglobus_singularis.GCF_001281385.1_ASM128138v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_004803875.1_ASM480387v1	NA	2|976|117743|200644|49546|104267|107401|107401.1	NA	0.1804	NA	Tenacibaculum_maritimum.GCF_004803875.1_ASM480387v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000155735.2_ASM15573v2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.12	2|1224|28211|204455|2854170|53945|53946|53946.1	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter_arcticus|t__SGB10855	0.5112	0.672336347832719	Octadecabacter_arcticus.GCF_000155735.2_ASM15573v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002688585.1_ASM268858v1	NA	2|1224|28211|54526	NA	0.1252	NA	Candidatus_Fonsibacter_ubiquis.GCF_002688585.1_ASM268858v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000240185.1_ASM24018v2	NA	2|1224|1236|91347|543|570|573|573.1	NA	0.0575	NA	Klebsiella_pneumoniae.GCF_000240185.1_ASM24018v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002951935.1_ASM295193v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.5	2|1239|91061|1385|186822|44249|1464|1464.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_larvae|t__SGB7382	0.7712	0.999623883958703	Paenibacillus_larvae.GCF_002951935.1_ASM295193v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001889045.1_ASM188904v1	NA	2|976|117743|200644|49546|104267|1850252|1850252.1	NA	0.1842	NA	Tenacibaculum_todarodis.GCF_001889045.1_ASM188904v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_007954525.1_ASM795452v1	NA	2|1239|91061|186826|33958|1243|1252|1252.1	NA	0.0834	NA	Leuconostoc_carnosum.GCF_007954525.1_ASM795452v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000214015.3_version_140606	NA	2759|3041|1035538|13792|1525212|70447|70448|70448.1	NA	0.7267	NA	Ostreococcus_tauri.GCF_000214015.3_version_140606
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000315075.1_ASM31507v1	NA	2|1224|1236|135622|72275|1621534|326544|326544.1	NA	0.1345	NA	Paraglaciecola_psychrophila.GCF_000315075.1_ASM31507v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000812185.1_ASM81218v1	NA	2157|651137	NA	0.1778	NA	Candidatus_Nitrosopelagicus_brevis.GCF_000812185.1_ASM81218v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000730385.1_ASM73038v1	NA	2|1224|1236|135622|72275|226|589873|589873.1	NA	0.2177	NA	Alteromonas_australica.GCF_000730385.1_ASM73038v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_024733725.1_ASM2473372v1	NA	2|1224|28216|80840|995019|577310|626947|626947.1	NA	0.0624	NA	Parasutterella_secunda.GCF_024733725.1_ASM2473372v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_001543325.1_ASM154332v1	NA	2|976|117743|200644|49546|358023|1622118|1622118.1	NA	0.0296	NA	Lutibacter_profundi.GCF_001543325.1_ASM154332v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_900198195.1_Tjejuense_V1	NA	2|976|117743|200644|49546|104267|584609|584609.1	NA	0.0728	NA	Tenacibaculum_jejuense.GCF_900198195.1_Tjejuense_V1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_900239305.1_TNO021_V1	NA	2|976|117743|200644|49546|104267|669041|669041.1	NA	0.0781	NA	Tenacibaculum_dicentrarchi.GCF_900239305.1_TNO021_V1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000190595.1_ASM19059v1	NA	2|976|117743|200644|49546|104264|979|979.1	NA	0.0343	NA	Cellulophaga_lytica.GCF_000190595.1_ASM19059v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_004328865.1_ASM432886v1	NA	2|1224|1236|135622|267888|53246|227|227.1	NA	0.1282	NA	Pseudoalteromonas_carrageenovora.GCF_004328865.1_ASM432886v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014251295.1_ASM1425129v1	NA	2|976|117743|200644|39782|34098|1653831|1653831.1	NA	0.2225	NA	Blattabacterium_cuenoti.GCF_014251295.1_ASM1425129v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002814075.1_ASM281407v1	NA	2|976|117743|200644|49546|52959|985043|985043.1	NA	0.0865	NA	Polaribacter_sejongensis.GCF_002814075.1_ASM281407v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000299365.1_ASM29936v1	NA	2157|651137	NA	0.6214	NA	Candidatus_Nitrosopumilus_koreensis.GCF_000299365.1_ASM29936v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000956175.1_ASM95617v1	NA	2157|651137	NA	0.5087	NA	Nitrosopumilus_adriaticus.GCF_000956175.1_ASM95617v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_900105105.1_IMG-taxon_2675903128_annotated_assembly	NA	2|976|117743|200644|49546|252356|320912|320912.1	NA	0.2005	NA	Maribacter_dokdonensis.GCF_900105105.1_IMG-taxon_2675903128_annotated_assembly
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_003668795.1_ASM366879v1	NA	2|1224|1236|135622|267888|53246|176102|176102.1	NA	0.2749	NA	Pseudoalteromonas_agarivorans.GCF_003668795.1_ASM366879v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_900102875.1_IMG-taxon_2654587879_annotated_assembly	NA	2|1224|1236|135619|28256|2745|48727|48727.1	NA	0.1607	NA	Halomonas_pantelleriensis.GCF_900102875.1_IMG-taxon_2654587879_annotated_assembly
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_013407165.1_ASM1340716v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.48	2157|651137	k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus	1.9284	2.29365965662336	Nitrosopumilus_oxyclinae.GCF_013407165.1_ASM1340716v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_014352875.1_ASM1435287v1	NA	2|976|117743|200644|49546|52959|2738844|2738844.1	NA	0.2873	NA	Polaribacter_pectinis.GCF_014352875.1_ASM1435287v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002795845.1_ASM279584v1	NA	2|1224|1236|135619|255527|230494|1336806|1336806.1	NA	0.1961	NA	Reinekea_forsetii.GCF_002795845.1_ASM279584v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000023465.1_ASM2346v1	NA	2|976|117743|200644|49546|417127|398743|398743.1	NA	0.0207	NA	Zunongwangia_profunda.GCF_000023465.1_ASM2346v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_003099975.1_ASM309997v1	NA	2|1224|1236|91347|1903409|32199|9|9.1	NA	0.3238	NA	Buchnera_aphidicola.GCF_003099975.1_ASM309997v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_012276695.1_ASM1227669v1	NA	2|1224|28211|54526|1655514|198251|2563896|2563896.1	NA	1.0139	NA	Candidatus_Pelagibacter_giovannonii.GCF_012276695.1_ASM1227669v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000619885.1_ASM61988v1	NA	2|1224|1236|135619|2301193|75683|75684|75684.1	NA	0.1639	NA	Balneatrix_alpica.GCF_000619885.1_ASM61988v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000647675.1_SulPonPM01v1	NA	2|1224|28211|204455|2854170|60136|60137|60137.1	NA	0.261	NA	Sulfitobacter_pontiacus.GCF_000647675.1_SulPonPM01v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_017872935.1_ASM1787293v1	NA	2|976|117743|200644|49546|225842|225843|225843.1	NA	0.084	NA	Formosa_algae.GCF_017872935.1_ASM1787293v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000875775.1_ASM87577v1	NA	2157|651137	NA	0.3234	NA	Nitrosopumilus_piranensis.GCF_000875775.1_ASM87577v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_003259525.1_ASM325952v1	NA	2|976|117743|200644|49546|336276|639310|639310.1	NA	0.0989	NA	Olleya_aquimaris.GCF_003259525.1_ASM325952v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000006945.2_ASM694v2	NA	2|1224|1236|91347|543|590|28901|28901.1	NA	0.1207	NA	Salmonella_enterica.GCF_000006945.2_ASM694v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_002156965.1_ASM215696v1	NA	2157|651137	NA	0.9582	NA	Candidatus_Nitrosomarinus_catalina.GCF_002156965.1_ASM215696v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_003762925.1_ASM376292v1	NA	2|1224|1236|1706369|1706371|359337|306545|306545.1	NA	0.2946	NA	Marinimicrobium_koreense.GCF_003762925.1_ASM376292v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_004104375.1_ASM410437v1	NA	2|976|117743|200644|49546|283735|283736|283736.1	NA	0.1506	NA	Leeuwenhoekiella_aequorea.GCF_004104375.1_ASM410437v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_025567005.1_ASM2556700v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.73	2|1239|186801|186802|186803|2981638|2981772|2981772.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966	1.1275	1.45119591687072	UNKNOWN_NEW_Muricoprocola_aceti.GCF_025567005.1_ASM2556700v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_025567285.1_ASM2556728v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1.bin.43	2|1239|186801|186802|186803|33042|2981786|2981786.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__SGB5117	0.5445	0.699387400928626	UNKNOWN_NEW_Coprococcus_aceti.GCF_025567285.1_ASM2556728v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_025567415.1_ASM2556741v1	NA	2|1239|186801|186802|186803|189330|2981788|2981788.1	NA	0.278	NA	UNKNOWN_NEW_Dorea_ammoniilytica.GCF_025567415.1_ASM2556741v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_023380225.1_ASM2338022v1	NA	2|1239|91061|186826|33958|2767877|2923364|2923364.1	NA	0.2657	NA	UNKNOWN_NEW_Apilactobacillus_apisilvae.GCF_023380225.1_ASM2338022v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_023983615.1_ASM2398361v1	NA	2|1117	NA	0.0476	NA	UNKNOWN_NEW_Phormidium_yuhuli.GCF_023983615.1_ASM2398361v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_024614185.1_ASM2461418v1	NA	2|201174|1760|85009|85015|1839|2854259|2854259.1	NA	0.12	NA	UNKNOWN_NEW_Nocardioides_carbamazepini.GCF_024614185.1_ASM2461418v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_025527015.1_ASM2552701v1	NA	2|1224|1236|91347|1903409|2997349|2978220|2978220.1	NA	0.0905	NA	UNKNOWN_NEW_Winslowiella_arboricola.GCF_025527015.1_ASM2552701v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_020149935.1_ASM2014993v1	NA	2|976|768503|768507|2896860|2975149|2975157|2975157.1	NA	0.0294	NA	UNKNOWN_NEW_Marinilongibacter_aquaticus.GCF_020149935.1_ASM2014993v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_024649945.1_ASM2464994v1	NA	2|976|117743|200644|49546|237|2962567|2962567.1	NA	0.2153	NA	UNKNOWN_NEW_Flavobacterium_panacis.GCF_024649945.1_ASM2464994v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_012940005.1_ASM1294000v1	NA	2|1224|28216	NA	0.2322	NA	UNKNOWN_NEW_Candidatus_Accumulibacter_contiguus.GCF_012940005.1_ASM1294000v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_025567385.1_ASM2556738v1	NA	2|1239|186801|186802|186803|189330|2981787|2981787.1	NA	0.1195	NA	UNKNOWN_NEW_Dorea_acetigenes.GCF_025567385.1_ASM2556738v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_023380245.1_ASM2338024v1	NA	2|1239|91061|186826|33958|2767878|2923363|2923363.1	NA	0.1751	NA	UNKNOWN_NEW_Bombilactobacillus_thymidiniphilus.GCF_023380245.1_ASM2338024v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_018968705.1_ASM1896870v1	NA	2|1224|1236|72274|135621|286|2995658|2995658.1	NA	0.0237	NA	UNKNOWN_NEW_Pseudomonas_lijiangensis.GCF_018968705.1_ASM1896870v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	GCF_000695545.1_SnoalvwkB29v1.0	NA	2|1224|28216|206351|481|1193515|2946699|2946699.1	NA	0.0942	NA	UNKNOWN_NEW_Snodgrassella_communis.GCF_000695545.1_SnoalvwkB29v1.0
