clade_name	reSRR16235394_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235409_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Asteroleplasma|s__Asteroleplasma_anaerobium	0	0	0	0.000914745700695207	0	0.00117299988856501	0.000536331066440692	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Asteroleplasma|s__Unclassified_Asteroleplasma	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	0	0	0.222457866119171	0.0359799975606781	0.135922330097087	0.109088989636546	0.0203805805247463	0.0393644208119068	0	0	0	0	0	0	0.0559992363740494	0.0639983900953424
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia_extructa	0	0	0.000902465988313066	0.00152457616782534	0.000699728855068661	0	0	0	0	0	0	0	0	0	0.000636354958796016	0.000818992195004382
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia_extructa_W1219	0	0	0.124540306387203	0.0225637272838151	0.0776699029126214	0.0832829920881158	0.0182352562589835	0.0287422755134558	0	0	0	0	0	0	0.0383085685195202	0.0449275718402404
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Unclassified_Bulleidia	0	0	0.0970150937436545	0.0118916941090377	0.0575526983293974	0.0258059975484302	0.00214532426576277	0.010622145298451	0	0	0	0	0	0	0.0170543128957332	0.0182518260600976
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	3.24765850497752	0.789997832794972	1.60684069219141	0.693072325893402	2.26712149042246	2.72135974147082	2.06862892326175	4.80683316358729	0.4030426052674	1.98162920360074	2.75683057365773	2.48222494703229	0.00080071103139588	1.44647800676715	1.21861974609437	0.448807722862401
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0.486952423962772	0.127968296886449	0.210725808271101	0.102299060861081	0.287413627219452	0.440461458156162	0.329307274794585	0.649200527358272	0.0674180357901834	0.341871190277703	0.373033166313549	0.369582454148812	0.00080071103139588	0.176099661642572	0.186070189951955	0.0635303945553399
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai_DSM_15897	0.00196351783855956	0	0	0	0	0	0	0	0	0.000764812506214102	0	0.000433273685989229	0	0	0.000127270991759203	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Unclassified_Catenibacterium	2.75874256317619	0.662029535908523	1.39611488392031	0.590773265032321	1.97970786320301	2.28089828331466	1.73932164846717	4.15763263622901	0.335624569477217	1.63899320081682	2.38379740734418	2.11220921919749	0	1.27037834512458	1.03242228515066	0.385277328307061
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	0.00196351783855956	0	0.0721972790650452	0.00579338943773631	0.0325373917606927	0.0222869978827352	0.00750863493016969	0.00874764906931262	0	0	0.000502063480906526	0	0.00080071103139588	0	0.00954532438194025	0.00924291191504945
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_inopinata	0	0	0.00676849491234799	0.000914745700695207	0.00559783084054929	0.00703799933139006	0.00214532426576277	0.00499865661103578	0	0	0	0	0	0	0.00369085876101689	0.00397796209002128
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_rhusiopathiae	0	0	0.00631726191819146	0.000762288083912672	0.00332371206157614	0.00586499944282505	0.00321798639864416	0.00124966415275895	0	0	0	0	0	0	0.00279996181870247	0.00327596878001753
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_rhusiopathiae_str._Fujisawa	0	0	0.0555016582812535	0.00243932186852055	0.0199422723694568	0.00586499944282505	0.00160899319932208	0	0	0	0.000502063480906526	0	0.00080071103139588	0	0.000890896942314423	0.000350996655001878
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelotrichaceae_bacterium_canine_oral_taxon_381	0	0	0	0.000304915233565069	0.00034986442753433	0	0	0	0	0	0	0	0	0	0.000509083967036813	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Unclassified_Erysipelothrix	0.00196351783855956	0	0.00360986395325226	0.00137211855104281	0.00332371206157614	0.00351899966569503	0.000536331066440692	0.00249932830551789	0	0	0	0	0	0	0.00165452289286964	0.00163798439000876
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae	0	0	0.0121832908422264	0.00426881326991096	0.00542289862678212	0.00703799933139006	0.00160899319932208	0.00624832076379473	0	0	0	0	0	0	0.00356358776925769	0.00655193756003505
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae|s__Erysipelotrichaceae_bacterium_canine_oral_taxon_302	0	0	0.0027073979649392	0.00198194901817295	0.000524796641301496	0	0	0	0	0	0	0	0	0	0.000254541983518407	0.00058499442500313
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae|s__Erysipelotrichaceae_bacterium_canine_oral_taxon_317	0	0	0.00406109694740879	0.00106720331747774	0.00192425435143882	0.00175949983284752	0.00160899319932208	0.00312416038189736	0	0	0	0	0	0	0.000890896942314423	0.00292497212501565
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae|s__Unclassified_Erysipelotrichaceae	0	0	0.00541479592987839	0.00121966093426028	0.00297384763404181	0.00527849949854255	0	0.00312416038189736	0	0	0	0	0	0	0.00241814884342486	0.00304197101001627
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0	0	0.00360986395325226	0.00274423710208562	0.0034986442753433	0.00469199955426004	0.00107266213288138	0.00437382453465631	0	0	0	0	0	0	0.00318177479398008	0.00514795094002754
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis_DSM_12042	0	0	0	0.000152457616782534	0	0	0.000536331066440692	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Unclassified_Holdemania	0	0	0.00360986395325226	0.00259177948530309	0.0034986442753433	0.00469199955426004	0.000536331066440692	0.00437382453465631	0	0	0	0	0	0	0.00318177479398008	0.00503095205502692
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis	0.467317245577176	0.180084417795849	1.22193894817589	6.25213440663496	1.53555497244818	4.4855515738726	2.16785017055328	0.0824778340820904	0.383989682109305	0.71968856834747	1.59455361535913	0.0324955264491922	2.35489114333528	0.249923100584436	1.3027458716472	4.05845732290171
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Clostridiales_bacterium_20-2a	0.0569420173182273	0.0686281592173294	0.000451232994156533	0.000762288083912672	0.00227411877897315	0.00234599977713002	0.00160899319932208	0	0.145095337896264	0.00994256258078332	0.00100412696181305	0.00953202109176303	0.913611286822699	0.103814211011996	0.000636354958796016	0.00198898104501064
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Clostridium_ramosum	0	0	0.00360986395325226	0.000457372850347603	0.00174932213767165	0.00351899966569503	0	0.00187449622913842	0	0	0	0	0.00080071103139588	0	0.00330904578573929	0.000701993310003756
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Clostridium_spiroforme	0	0	0	0.000152457616782534	0	0.000586499944282505	0.00160899319932208	0.000624832076379473	0	0	0	0	0	0	0.000127270991759203	0.000701993310003756
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Clostridium_spiroforme_DSM_1552	0	0	0	0	0	0	0.00375431746508485	0	0	0	0.00100412696181305	0	0	0	0.000127270991759203	0.00116998885000626
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Erysipelotrichaceae_bacterium_6_1_45	0	0	0	0.000304915233565069	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Eubacteriaceae_bacterium_DJF_VR85	0.00785407135423825	0	0.00496356293572186	0.0535126234906696	0.00734715297822094	0.0240464977155827	0.0230622358569498	0.00187449622913842	0	0.00764812506214102	0.020082539236261	0	0	0	0.0136179961182348	0.0372056454301991
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Eubacterium_biforme_DSM_3989	0.123701623829252	0.00206400478849111	0.337522279629086	1.89077936333699	0.463045569841686	1.3712368697325	0.607126767210864	0.0206194585205226	0	0.227149314345588	0.485997449517517	0.00389946317390306	0	0.00153798831128883	0.40103089503325	1.24299615424665
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Eubacterium_cylindroides	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0.000350996655001878
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Eubacterium_dolichum	0	0	0	0.00213440663495548	0	0	0	0	0	0	0	0	0	0	0.000890896942314423	0.00889191526004757
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Eubacterium_sp._3_1_31	0.00196351783855956	0.00361200837985944	0	0	0	0	0	0	0.00586243789479855	0	0.000502063480906526	0	0.0488433729151486	0.00384497077822209	0	0.000350996655001878
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0.276856015236898	0.105780245410169	0.874940775669517	4.30403097938773	1.06096387649786	3.08264370714885	1.53068886362174	0.0574845510269115	0.233031906318242	0.474948566358957	1.08596330920082	0.0190640421835261	1.39163577256604	0.140725930482928	0.883006140825352	2.76374766148479
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__bacterium_ic1391	0	0	0.000451232994156533	0	0	0.00117299988856501	0	0	0	0	0	0	0	0	0	0.000233997770001252
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	0	0	6.99501387541457	2.1211428222954	4.96037785358174	4.93422403124872	1.53605217428614	3.59715826371663	0.00439682842109891	0	0	0	0	0	3.70396767316809	4.50831803572912
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei_F0204	0	0	0.0410622024682445	0.0202768630320771	0.0323624595469256	0.0316709969912553	0.00750863493016969	0.0199946264441431	0	0	0	0	0	0	0.0276178052117471	0.0251547602751346
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Unclassified_Solobacterium	0	0	6.10021884800217	1.87904012684474	4.44887606052655	4.56531556629502	1.43951258232682	3.35034959354673	0.00439682842109891	0	0	0	0	0	3.46138916287505	4.18516711535739
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__rumen_bacterium_NK3D112	0	0	0.85373282494416	0.221520917185023	0.478089740225663	0.337237467962441	0.089030957029155	0.226814043725749	0	0	0	0	0	0	0.214833434089535	0.296943170131589
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0	0	0.367754890237574	0.0277472862544213	0.458322400069973	0.00293249972141253	0.245639628429837	0.0556100547977731	0.00146560947369964	0.0015296250124282	8.27350410185864	0.298525569646579	0	0	0.00254541983518407	0.184039246105985
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0	0	0.367754890237574	0.0277472862544213	0.458147467856206	0.00293249972141253	0.245639628429837	0.0556100547977731	0.00146560947369964	0.0015296250124282	8.26697727660685	0.298092295960589	0	0	0.00254541983518407	0.184039246105985
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Unclassified_Turicibacter	0	0	0	0	0.000174932213767165	0	0	0	0	0	0.00652682525178484	0.000433273685989229	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae	0.274892497398339	0.0882362047079949	7.6944250163572	3.4470667154531	5.62616985917957	5.61984246611497	1.94259112264819	3.8933286679205	0.0439682842109891	0.252388127050654	0.48850776692205	0.239600348352044	0.092882479641922	0.114580129191018	4.20439721276528	5.17626467019769
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae|s__	0.274892497398339	0.0882362047079949	7.6944250163572	3.4470667154531	5.62616985917957	5.61984246611497	1.94259112264819	3.8933286679205	0.0439682842109891	0.252388127050654	0.48850776692205	0.239600348352044	0.092882479641922	0.114580129191018	4.20439721276528	5.17626467019769
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Unclassified_Erysipelotrichales	0	0	0.0239153486902962	0.0106720331747774	0.0125951193912359	0.00879749916423758	0.00429064853152554	0.00999731322207157	0	0	0	0	0	0	0.00330904578573929	0.00233997770001252
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Unclassified_Erysipelotrichales|g__	0	0	0.0239153486902962	0.0106720331747774	0.0125951193912359	0.00879749916423758	0.00429064853152554	0.00999731322207157	0	0	0	0	0	0	0.00330904578573929	0.00233997770001252
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Unclassified_Erysipelotrichales|g__|s__	0	0	0.0239153486902962	0.0106720331747774	0.0125951193912359	0.00879749916423758	0.00429064853152554	0.00999731322207157	0	0	0	0	0	0	0.00330904578573929	0.00233997770001252
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes	0.239549176304267	0.11713227174687	1.1190578255082	0.740944017563117	1.15542727193213	1.08209239720122	0.572265247892219	0.732928025593122	0.690302062112529	0.234032626901515	3.4311018285152	0.242199990467979	0.136921586368695	0.340664410950477	0.871042667599987	0.965123802370163
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__	0.239549176304267	0.11713227174687	1.1190578255082	0.740944017563117	1.15542727193213	1.08209239720122	0.572265247892219	0.732928025593122	0.690302062112529	0.234032626901515	3.4311018285152	0.242199990467979	0.136921586368695	0.340664410950477	0.871042667599987	0.965123802370163
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__	0.239549176304267	0.11713227174687	1.1190578255082	0.740944017563117	1.15542727193213	1.08209239720122	0.572265247892219	0.732928025593122	0.690302062112529	0.234032626901515	3.4311018285152	0.242199990467979	0.136921586368695	0.340664410950477	0.871042667599987	0.965123802370163
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__|g__	0.239549176304267	0.11713227174687	1.1190578255082	0.740944017563117	1.15542727193213	1.08209239720122	0.572265247892219	0.732928025593122	0.690302062112529	0.234032626901515	3.4311018285152	0.242199990467979	0.136921586368695	0.340664410950477	0.871042667599987	0.965123802370163
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__|g__|s__	0.239549176304267	0.11713227174687	1.1190578255082	0.740944017563117	1.15542727193213	1.08209239720122	0.572265247892219	0.732928025593122	0.690302062112529	0.234032626901515	3.4311018285152	0.242199990467979	0.136921586368695	0.340664410950477	0.871042667599987	0.965123802370163
k__Bacteria|p__Fusobacteria	0.00981758919279782	0.0242520562647705	0.0252690476727658	0.0350652518599829	0.0680486311554273	0.415828460496296	1.04477291742647	0.0980986359915773	0.052761941053187	0.00382406253107051	0	0.00346618948791383	0.00080071103139588	0.0107659181790218	0.490247860256451	0.268044445536434
k__Bacteria|p__Fusobacteria|c__Fusobacteria	0.00981758919279782	0.0242520562647705	0.0252690476727658	0.0350652518599829	0.0680486311554273	0.415828460496296	1.04477291742647	0.0980986359915773	0.052761941053187	0.00382406253107051	0	0.00346618948791383	0.00080071103139588	0.0107659181790218	0.490247860256451	0.268044445536434
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales	0.00981758919279782	0.0242520562647705	0.0252690476727658	0.0350652518599829	0.0680486311554273	0.415828460496296	1.04477291742647	0.0980986359915773	0.052761941053187	0.00382406253107051	0	0.00346618948791383	0.00080071103139588	0.0107659181790218	0.490247860256451	0.268044445536434
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae	0.00981758919279782	0.0242520562647705	0.0252690476727658	0.0349127942432004	0.0680486311554273	0.415828460496296	1.04477291742647	0.0980986359915773	0.052761941053187	0.0022944375186423	0	0.00346618948791383	0.00080071103139588	0.0107659181790218	0.489229692322377	0.267810447766433
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium	0	0	0.000451232994156533	0.000152457616782534	0.00122452549637016	0.00175949983284752	0.00804496599661039	0.00187449622913842	0	0	0	0.000433273685989229	0	0	0.00254541983518407	0.00292497212501565
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_ceti	0	0	0	0	0	0	0.00160899319932208	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae	0	0	0.000451232994156533	0.000152457616782534	0.00122452549637016	0.00175949983284752	0.00643597279728831	0.00187449622913842	0	0	0	0.000433273685989229	0	0	0.00229087785166566	0.00292497212501565
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.00589055351567869	0.0242520562647705	0.0207567177312005	0.0263751677033785	0.045482375579463	0.267443974592822	0.657005556389848	0.0662322000962241	0.0498307221057877	0.0015296250124282	0	0.00216636842994614	0.00080071103139588	0.00845893571208859	0.326450093862356	0.176434318580944
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Clostridium_rectum	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_equinum	0	0	0	0.000152457616782534	0.00104959328260299	0.00469199955426004	0.0150172698603394	0.00249932830551789	0	0	0	0	0	0	0.00852715644786662	0.00280797324001502
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_gonidiaformans_ATCC_25563	0	0	0	0.000152457616782534	0	0.00293249972141253	0.00107266213288138	0.000624832076379473	0	0	0	0	0	0	0.00203633586814725	0.00128698773500689
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum_ATCC_9817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum	0	0	0	0	0	0	0.000536331066440692	0	0	0	0	0	0	0	0.000254541983518407	0.000116998885000626
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum_subsp._nucleatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_perfoetens	0	0	0.00315863095909573	0.00503110135382364	0.00717222076445377	0.0416414960440579	0.100293909424409	0.0112469773748305	0	0	0	0.000433273685989229	0	0.00153798831128883	0.0540901714976614	0.026909743550144
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_russii	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp._CSL-7530	0	0	0	0.000152457616782534	0	0	0.000536331066440692	0	0	0	0	0	0	0	0	0.000233997770001252
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp._DJF_B100	0	0	0	0.000152457616782534	0.000174932213767165	0.00117299988856501	0.006972303863729	0	0	0	0	0	0	0.000768994155644417	0.000636354958796016	0.000935991080005008
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp._RMA_1065	0	0	0	0	0.000174932213767165	0.00351899966569503	0.0128719455945766	0	0	0	0	0	0	0	0.0039454007445353	0.0031589698950169
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Unclassified_Fusobacterium	0.00589055351567869	0.0242520562647705	0.0175980867721048	0.0205817782656421	0.0369106971048719	0.212899479774549	0.519704803381031	0.0518610623394963	0.0498307221057877	0.0015296250124282	0	0.00173309474395692	0.00080071103139588	0.00538295908951092	0.256705590378313	0.140632659770752
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Psychrilyobacter	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Psychrilyobacter|s__Unclassified_Psychrilyobacter	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unclassified_Fusobacteriaceae	0.00392703567711913	0	0.00406109694740879	0.0083851689230394	0.021166797865827	0.146624986070626	0.37972239504001	0.0299919396662147	0.00293121894739928	0.000764812506214102	0	0.000866547371978458	0	0.00230698246693325	0.160234178624837	0.0884511570604732
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unclassified_Fusobacteriaceae|s__	0.00392703567711913	0	0.00406109694740879	0.0083851689230394	0.021166797865827	0.146624986070626	0.37972239504001	0.0299919396662147	0.00293121894739928	0.000764812506214102	0	0.000866547371978458	0	0.00230698246693325	0.160234178624837	0.0884511570604732
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus|s__Unclassified_Streptobacillus	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Unclassified_Fusobacteriales	0	0	0	0	0	0	0	0	0	0.0015296250124282	0	0	0	0	0.00101816793407363	0.000233997770001252
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Unclassified_Fusobacteriales|g__	0	0	0	0	0	0	0	0	0	0.0015296250124282	0	0	0	0	0.00101816793407363	0.000233997770001252
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Unclassified_Fusobacteriales|g__|s__	0	0	0	0	0	0	0	0	0	0.0015296250124282	0	0	0	0	0.00101816793407363	0.000233997770001252
k__Bacteria|p__Planctomycetes	0.00196351783855956	0.00103200239424555	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia	0.00196351783855956	0.00103200239424555	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales	0.00196351783855956	0.00103200239424555	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae	0.00196351783855956	0.00103200239424555	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
