;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99
ID52;0.821614;0.798291;0.785720;0.824223;0.743833;0.735844;0.681224;0.635251;0.743766;0.636917;0.882929;0.641368;0.631532;0.689711;0.835828;0.874284;0.621939;0.675606;0.805248;0.854357;0.832569;0.613784;0.714462;0.709930;0.710214;0.926443;0.642464;0.618213;0.660981;0.730697;0.698677;0.603497;0.593109;0.696485;0.669708;0.638564;0.671482;0.804061;0.705747;0.733851;0.775128;0.697648;0.884937;0.831528;0.788945;0.374727;0.317257;0.761175;0.789512;0.845356;0.819180;0.860533;0.000000;0.456346;0.803734;0.832988;0.868125;0.809085;0.822546;0.819532;0.797692;0.840275;0.842297;0.908282;0.938056;0.800289;0.830291;0.780418;0.829090;0.602339;0.792484;0.893788;0.766570;0.728154;0.777747;0.880033;0.844250;0.798935;0.842272;0.758478;0.774144;0.771933;0.810418;0.723892;0.686844;0.760607;0.723282;0.635783;0.805947;0.700587;0.841785;0.744202;0.555608;0.616750;0.977980;0.986956;0.862107;0.792681;0.634099;0.964638
ID53;0.875922;0.797627;0.793333;0.808661;0.784166;0.745685;0.816839;0.803666;0.799168;0.762143;0.872741;0.754662;0.785690;0.765095;0.845316;0.854106;0.736863;0.777575;0.809258;0.825831;0.816877;0.798089;0.743137;0.850253;0.753410;0.931512;0.744196;0.761596;0.723311;0.855775;0.751667;0.746724;0.795477;0.861234;0.840457;0.759662;0.718167;0.799702;0.803412;0.796960;0.776885;0.819417;0.883842;0.861777;0.797942;0.451893;0.393340;0.814905;0.826696;0.838319;0.833294;0.855809;0.456346;0.000000;0.836660;0.813613;0.914133;0.808796;0.819854;0.842216;0.798902;0.813386;0.915380;0.895018;0.944727;0.866700;0.833229;0.857579;0.857903;0.732105;0.764270;0.872858;0.898183;0.745202;0.756313;0.855674;0.926623;0.893513;0.841036;0.751291;0.760029;0.771430;0.788160;0.758153;0.748154;0.765347;0.723324;0.731343;0.782194;0.820887;0.790559;0.757168;0.705525;0.696930;0.948525;0.973200;0.865774;0.794787;0.690459;0.958148
ID54;0.837351;0.823034;0.807563;0.848040;0.811243;0.851090;0.865304;0.873827;0.819189;0.814367;0.784703;0.815519;0.827062;0.834566;0.906457;0.787060;0.777944;0.787430;0.866630;0.846781;0.919497;0.857640;0.820857;0.716241;0.761211;0.812999;0.824603;0.818958;0.819125;0.713181;0.819322;0.840318;0.849970;0.886821;0.849208;0.807445;0.823790;0.852514;0.773639;0.752416;0.820861;0.842381;0.560295;0.531865;0.426887;0.831657;0.811417;0.837592;0.425536;0.871418;0.716937;0.741906;0.803734;0.836660;0.000000;0.477905;0.896041;0.802387;0.868769;0.445756;0.834136;0.847459;0.868700;0.840976;0.846649;0.863219;0.838972;0.847388;0.812811;0.808358;0.818447;0.808320;0.893480;0.775994;0.792729;0.864622;0.904941;0.887687;0.842089;0.795897;0.794361;0.794732;0.811532;0.805931;0.804694;0.811376;0.789641;0.806652;0.800218;0.852612;0.842680;0.780831;0.821723;0.780293;0.966953;0.976641;0.754948;0.742089;0.789422;0.940797
ID55;0.874572;0.805703;0.818767;0.838049;0.864402;0.869033;0.915659;0.906746;0.869584;0.855704;0.770257;0.874086;0.883672;0.877572;0.927764;0.752695;0.823847;0.833376;0.906249;0.897130;0.922885;0.895269;0.815077;0.785060;0.795023;0.789932;0.871518;0.869768;0.849770;0.752750;0.836742;0.879900;0.898147;0.942746;0.932566;0.856405;0.858874;0.897521;0.809743;0.801396;0.844752;0.868375;0.503606;0.532122;0.410470;0.837629;0.820371;0.868425;0.496751;0.872412;0.726896;0.789405;0.832988;0.813613;0.477905;0.000000;0.912998;0.822824;0.865435;0.463362;0.844033;0.878804;0.877153;0.874371;0.866264;0.899285;0.880623;0.905061;0.854768;0.836237;0.802630;0.858622;0.881836;0.754567;0.748016;0.889960;0.914603;0.907462;0.854781;0.785541;0.785736;0.769033;0.819261;0.837217;0.834874;0.841180;0.847564;0.832458;0.810017;0.844484;0.841620;0.768463;0.850472;0.832517;0.979258;0.985824;0.764833;0.762947;0.805052;0.977014
ID56;0.921764;0.909160;0.902010;0.942236;0.911286;0.930634;0.894920;0.876796;0.898061;0.874065;0.949746;0.893959;0.861042;0.896774;0.950390;0.941414;0.869645;0.878676;0.936011;0.934097;0.975435;0.892049;0.889648;0.856069;0.873474;0.960892;0.890523;0.856997;0.900600;0.886006;0.903673;0.874919;0.853957;0.906372;0.875769;0.881848;0.907666;0.932349;0.885436;0.887110;0.911106;0.919083;0.942408;0.923680;0.904502;0.906628;0.873637;0.916522;0.890075;0.954788;0.910103;0.910436;0.868125;0.914133;0.896041;0.912998;0.000000;0.871963;0.956682;0.907137;0.905303;0.921124;0.354118;0.928422;0.971735;0.429592;0.710735;0.632896;0.879173;0.840510;0.856362;0.923151;0.853388;0.806976;0.860242;0.941450;0.435673;0.483941;0.946415;0.824718;0.825775;0.838081;0.855804;0.899566;0.892585;0.910753;0.877459;0.801854;0.858294;0.881160;0.877469;0.829688;0.839699;0.833244;0.965570;0.989365;0.928955;0.910389;0.853222;0.965312
ID57;0.865165;0.803680;0.800212;0.848272;0.752808;0.773112;0.866664;0.896404;0.748802;0.765050;0.867630;0.779191;0.827242;0.806274;0.907872;0.870035;0.734851;0.769254;0.865859;0.834179;0.873078;0.868797;0.737937;0.796605;0.758427;0.906239;0.777212;0.787785;0.768288;0.789424;0.779714;0.831539;0.847306;0.892957;0.863049;0.793076;0.792017;0.876497;0.810312;0.794658;0.775432;0.841511;0.855945;0.834904;0.795364;0.822587;0.816394;0.850812;0.789685;0.848355;0.790229;0.834687;0.809085;0.808796;0.802387;0.822824;0.871963;0.000000;0.855634;0.811826;0.792950;0.793971;0.834547;0.858690;0.923901;0.819819;0.785067;0.772111;0.592960;0.780088;0.706635;0.840784;0.911180;0.690630;0.711529;0.825315;0.850611;0.822495;0.824626;0.735643;0.696582;0.702920;0.720753;0.756807;0.725089;0.752372;0.786201;0.713131;0.741991;0.829196;0.761017;0.715641;0.804446;0.676915;0.958933;0.985586;0.846270;0.775487;0.662103;0.938790
ID58;0.921930;0.870304;0.869385;0.827514;0.880659;0.857763;0.917810;0.853185;0.903858;0.871252;0.927798;0.859663;0.835808;0.852630;0.960169;0.914483;0.841916;0.867082;0.949767;0.956076;0.922098;0.866689;0.824131;0.863990;0.784876;0.962222;0.856281;0.847788;0.829111;0.880001;0.810053;0.833097;0.875920;0.944997;0.946301;0.805186;0.815644;0.947350;0.915475;0.895503;0.885644;0.821052;0.909205;0.880623;0.851357;0.823813;0.840608;0.899118;0.852374;0.382325;0.873661;0.896425;0.822546;0.819854;0.868769;0.865435;0.956682;0.855634;0.000000;0.865213;0.848163;0.912509;0.938524;0.952811;0.964116;0.948667;0.954760;0.951141;0.872684;0.807812;0.894201;0.936370;0.931396;0.851175;0.841102;0.920923;0.942327;0.951362;0.403387;0.870570;0.886658;0.880210;0.902062;0.832536;0.831101;0.873965;0.879164;0.834709;0.898434;0.885361;0.917089;0.867071;0.830440;0.861504;0.989064;0.985556;0.887868;0.830802;0.809033;0.980530
ID59;0.842424;0.819221;0.811257;0.840964;0.836586;0.844685;0.879287;0.871203;0.839429;0.838873;0.752837;0.839359;0.854185;0.854769;0.930117;0.739891;0.793571;0.801036;0.906326;0.887687;0.908717;0.856096;0.802012;0.741577;0.778178;0.766645;0.836638;0.837148;0.828984;0.708777;0.830865;0.848092;0.841963;0.907496;0.891661;0.834589;0.833376;0.895396;0.775542;0.773122;0.821905;0.845240;0.486387;0.477628;0.427444;0.836472;0.824156;0.850422;0.453136;0.870677;0.702362;0.748539;0.819532;0.842216;0.445756;0.463362;0.907137;0.811826;0.865213;0.000000;0.845456;0.860265;0.890159;0.859143;0.854494;0.882576;0.846975;0.883357;0.834931;0.819584;0.784165;0.821355;0.901835;0.757746;0.768962;0.879222;0.903494;0.896220;0.848770;0.777895;0.785178;0.761468;0.789803;0.829195;0.812430;0.825531;0.829783;0.814985;0.776825;0.854727;0.831540;0.747760;0.833197;0.799363;0.969620;0.978115;0.718520;0.730241;0.785347;0.961928
ID60;0.891727;0.821220;0.818183;0.829947;0.840400;0.800974;0.860187;0.834098;0.829939;0.808993;0.898344;0.813660;0.825959;0.817973;0.896125;0.883723;0.748019;0.759843;0.872349;0.870981;0.884895;0.832837;0.803511;0.819261;0.775420;0.915409;0.812449;0.817294;0.796343;0.824443;0.812870;0.816654;0.841075;0.873249;0.863633;0.805072;0.801754;0.879662;0.843817;0.826858;0.816037;0.829928;0.883326;0.857412;0.825069;0.802272;0.788828;0.826911;0.834265;0.850624;0.816275;0.843043;0.797692;0.798902;0.834136;0.844033;0.905303;0.792950;0.848163;0.845456;0.000000;0.847802;0.897188;0.894571;0.935734;0.852417;0.857160;0.853812;0.830192;0.779586;0.774547;0.877761;0.886955;0.732574;0.746086;0.882349;0.913220;0.875585;0.842054;0.759361;0.767151;0.763305;0.793071;0.804616;0.778000;0.821619;0.753188;0.731667;0.795577;0.843098;0.818630;0.755096;0.802448;0.793904;0.977735;0.990753;0.859052;0.805814;0.770342;0.970468
ID61;0.870809;0.824556;0.789979;0.868069;0.783324;0.849293;0.893664;0.915644;0.738562;0.779995;0.884699;0.871029;0.896622;0.878367;0.946465;0.878961;0.862729;0.866236;0.865974;0.831709;0.901034;0.898204;0.844384;0.860112;0.830756;0.925690;0.872111;0.876005;0.878271;0.881559;0.880394;0.895458;0.878931;0.918879;0.887560;0.886752;0.881617;0.880991;0.842770;0.812267;0.791257;0.878932;0.900006;0.894556;0.856486;0.878303;0.829236;0.885084;0.850645;0.887376;0.843025;0.847973;0.840275;0.813386;0.847459;0.878804;0.921124;0.793971;0.912509;0.860265;0.847802;0.000000;0.933116;0.805683;0.912325;0.840825;0.828848;0.796605;0.746558;0.815198;0.769271;0.799860;0.944926;0.827277;0.848293;0.493766;0.949371;0.915499;0.880927;0.743055;0.773111;0.816032;0.736417;0.762418;0.791212;0.779042;0.778917;0.826234;0.789882;0.882710;0.785155;0.803236;0.873830;0.772210;0.950462;0.979942;0.841863;0.784504;0.834234;0.916533
ID62;0.894783;0.900112;0.891508;0.941780;0.909518;0.915385;0.886773;0.856773;0.893013;0.861472;0.953014;0.863032;0.827321;0.877823;0.957347;0.944089;0.833024;0.857233;0.945172;0.942553;0.966423;0.869551;0.869464;0.836466;0.851372;0.958250;0.856596;0.817203;0.862793;0.856765;0.872032;0.848018;0.826465;0.883910;0.855306;0.851275;0.884961;0.941183;0.869675;0.881507;0.903138;0.890370;0.914637;0.911993;0.872615;0.882560;0.863779;0.910432;0.872451;0.939370;0.902601;0.910987;0.842297;0.915380;0.868700;0.877153;0.354118;0.834547;0.938524;0.890159;0.897188;0.933116;0.000000;0.937834;0.968008;0.404206;0.709104;0.576696;0.864494;0.815600;0.849316;0.932688;0.830342;0.776002;0.834475;0.947526;0.294537;0.372412;0.938001;0.824114;0.817700;0.818095;0.861671;0.884626;0.865674;0.896046;0.876300;0.749879;0.858019;0.861112;0.884066;0.810788;0.812365;0.806494;0.976516;0.992621;0.929826;0.896658;0.815286;0.974384
ID63;0.914481;0.882568;0.858777;0.916236;0.884745;0.904918;0.938887;0.961690;0.855554;0.900356;0.873516;0.927404;0.941699;0.936637;0.952256;0.895639;0.920046;0.918685;0.904915;0.874222;0.941617;0.950391;0.907293;0.879574;0.900186;0.909580;0.931241;0.929234;0.939450;0.883760;0.939392;0.945210;0.930852;0.956499;0.923503;0.934944;0.939157;0.912629;0.864632;0.853972;0.850583;0.941673;0.877412;0.882342;0.848083;0.944259;0.905836;0.920975;0.845602;0.937014;0.636681;0.609352;0.908282;0.895018;0.840976;0.874371;0.928422;0.858690;0.952811;0.859143;0.894571;0.805683;0.937834;0.000000;0.528346;0.876149;0.861321;0.850744;0.871156;0.884636;0.840181;0.447548;0.971314;0.886522;0.900762;0.849139;0.954789;0.933332;0.933266;0.829488;0.835590;0.877100;0.800227;0.852776;0.871018;0.854931;0.865954;0.893907;0.848478;0.939022;0.835182;0.870746;0.929061;0.853047;0.950334;0.982068;0.871379;0.828846;0.900024;0.910912
ID64;0.913692;0.925384;0.916527;0.954737;0.914628;0.931689;0.954380;0.962357;0.910703;0.924232;0.882472;0.938086;0.949316;0.944340;0.974538;0.882364;0.933405;0.933249;0.958757;0.923963;0.945911;0.955317;0.948619;0.882660;0.939089;0.886236;0.941135;0.943000;0.943398;0.867920;0.930515;0.950091;0.940695;0.949178;0.937342;0.939473;0.943383;0.948353;0.844199;0.854844;0.874456;0.942809;0.858792;0.870385;0.845206;0.956423;0.940697;0.941006;0.863984;0.950597;0.658294;0.671383;0.938056;0.944727;0.846649;0.866264;0.971735;0.923901;0.964116;0.854494;0.935734;0.912325;0.968008;0.528346;0.000000;0.954156;0.940082;0.950482;0.930651;0.924700;0.914379;0.608177;0.966655;0.922910;0.925955;0.910428;0.958676;0.948982;0.944830;0.919376;0.913436;0.919846;0.907250;0.923260;0.921315;0.909521;0.922642;0.932333;0.903099;0.944114;0.912668;0.910152;0.947358;0.927075;0.979328;0.968227;0.890838;0.845741;0.931797;0.947315
ID65;0.901944;0.873952;0.864304;0.927128;0.855511;0.885711;0.827441;0.822900;0.838876;0.820874;0.895361;0.842556;0.803461;0.853885;0.884990;0.908589;0.820278;0.810733;0.820124;0.854691;0.944598;0.825284;0.815842;0.811958;0.845749;0.948899;0.847207;0.807723;0.870849;0.843648;0.881438;0.814542;0.798509;0.842241;0.800242;0.824617;0.868172;0.863751;0.841047;0.840888;0.867674;0.872919;0.928476;0.907967;0.883673;0.864764;0.799286;0.887164;0.858722;0.939919;0.882068;0.882094;0.800289;0.866700;0.863219;0.899285;0.429592;0.819819;0.948667;0.882576;0.852417;0.840825;0.404206;0.876149;0.954156;0.000000;0.507119;0.403066;0.810808;0.768073;0.771108;0.867216;0.827259;0.743115;0.806849;0.893197;0.427767;0.430265;0.924343;0.739258;0.730368;0.763439;0.775290;0.829260;0.824969;0.845724;0.808958;0.740919;0.788713;0.840463;0.822452;0.763333;0.796392;0.747141;0.947280;0.987136;0.894811;0.868221;0.797022;0.928889
ID66;0.890874;0.862136;0.850750;0.926135;0.821664;0.867181;0.862256;0.914795;0.812105;0.842251;0.895312;0.843684;0.878498;0.878296;0.911744;0.894941;0.851127;0.848151;0.858450;0.811298;0.920939;0.893552;0.799939;0.861070;0.848420;0.940275;0.844948;0.847599;0.864692;0.868425;0.878311;0.868987;0.868812;0.897041;0.843470;0.858884;0.875404;0.860902;0.839934;0.836493;0.822751;0.879144;0.900345;0.893438;0.861450;0.877428;0.813969;0.888076;0.860277;0.937141;0.855410;0.847131;0.830291;0.833229;0.838972;0.880623;0.710735;0.785067;0.954760;0.846975;0.857160;0.828848;0.709104;0.861321;0.940082;0.507119;0.000000;0.479203;0.821576;0.814304;0.733264;0.846782;0.915004;0.731091;0.791526;0.875207;0.718313;0.625961;0.924028;0.737665;0.692537;0.734745;0.741124;0.807840;0.787301;0.779593;0.753393;0.757004;0.731138;0.858258;0.761353;0.725277;0.865443;0.730916;0.915705;0.978612;0.897574;0.843774;0.781630;0.926855
ID67;0.887194;0.866667;0.846347;0.932636;0.825461;0.865692;0.824391;0.864494;0.801073;0.799851;0.873780;0.811947;0.818235;0.860222;0.910452;0.896296;0.811557;0.809961;0.835580;0.819850;0.926756;0.840986;0.793414;0.796938;0.846358;0.942289;0.822155;0.795355;0.855975;0.832934;0.870635;0.821701;0.801943;0.845706;0.775042;0.816367;0.866175;0.865139;0.804974;0.812977;0.832654;0.857311;0.926221;0.904415;0.880961;0.863379;0.792475;0.880006;0.846501;0.933569;0.881513;0.892705;0.780418;0.857579;0.847388;0.905061;0.632896;0.772111;0.951141;0.883357;0.853812;0.796605;0.576696;0.850744;0.950482;0.403066;0.479203;0.000000;0.775766;0.776847;0.738847;0.857337;0.869381;0.725981;0.814080;0.869624;0.566329;0.459773;0.921416;0.713763;0.699764;0.734498;0.729106;0.779193;0.782730;0.795192;0.773867;0.706699;0.769490;0.815291;0.797691;0.745264;0.822531;0.687239;0.945528;0.981523;0.886801;0.840614;0.765152;0.912233
ID68;0.862404;0.850707;0.835208;0.878806;0.811836;0.843555;0.855833;0.861039;0.819715;0.763594;0.895626;0.808805;0.821208;0.814103;0.885649;0.907189;0.759970;0.785260;0.858044;0.861136;0.922842;0.847939;0.804401;0.810414;0.811761;0.930607;0.817882;0.814162;0.820592;0.819588;0.824932;0.818061;0.854967;0.876092;0.846867;0.807696;0.802305;0.870751;0.854575;0.827176;0.854506;0.845306;0.894147;0.862759;0.837543;0.850370;0.835685;0.846878;0.810497;0.867028;0.847832;0.865867;0.829090;0.857903;0.812811;0.854768;0.879173;0.592960;0.872684;0.834931;0.830192;0.746558;0.864494;0.871156;0.930651;0.810808;0.821576;0.775766;0.000000;0.799421;0.787713;0.864529;0.910832;0.745155;0.789924;0.848670;0.866833;0.841040;0.836735;0.716186;0.763398;0.772820;0.771423;0.785860;0.799151;0.832008;0.823706;0.763411;0.805789;0.856967;0.849985;0.759712;0.805576;0.733850;0.967206;0.984048;0.852179;0.813730;0.728287;0.933546
ID69;0.852117;0.764672;0.737935;0.785613;0.752298;0.782685;0.748378;0.667485;0.727459;0.642495;0.881502;0.714428;0.670274;0.742026;0.906577;0.869231;0.638313;0.659367;0.861443;0.865823;0.880851;0.679878;0.754843;0.692065;0.704562;0.921698;0.707972;0.664617;0.718633;0.718804;0.734871;0.655659;0.636918;0.733015;0.701021;0.683971;0.731109;0.856951;0.719765;0.734816;0.762787;0.738133;0.886469;0.836774;0.803722;0.694868;0.640241;0.798519;0.814708;0.821274;0.806804;0.832203;0.602339;0.732105;0.808358;0.836237;0.840510;0.780088;0.807812;0.819584;0.779586;0.815198;0.815600;0.884636;0.924700;0.768073;0.814304;0.776847;0.799421;0.000000;0.744329;0.862482;0.720676;0.693586;0.738493;0.868943;0.809028;0.786197;0.821439;0.704662;0.726989;0.735241;0.758045;0.474746;0.463615;0.583516;0.739278;0.639573;0.751108;0.667396;0.804836;0.690758;0.620344;0.696181;0.961297;0.966506;0.843118;0.783044;0.714181;0.945073
ID70;0.856285;0.771582;0.752455;0.841094;0.786638;0.781245;0.840957;0.865981;0.747941;0.788252;0.857413;0.810709;0.853766;0.831616;0.903494;0.841998;0.768306;0.755134;0.851827;0.824594;0.857450;0.847684;0.728137;0.812339;0.778354;0.902569;0.801401;0.808552;0.805046;0.817579;0.817936;0.840331;0.814570;0.890424;0.863948;0.825957;0.812923;0.860638;0.799105;0.792008;0.744684;0.833936;0.863138;0.840369;0.792586;0.815106;0.747088;0.834523;0.813233;0.879765;0.788442;0.827414;0.792484;0.764270;0.818447;0.802630;0.856362;0.706635;0.894201;0.784165;0.774547;0.769271;0.849316;0.840181;0.914379;0.771108;0.733264;0.738847;0.787713;0.744329;0.000000;0.817256;0.875750;0.458319;0.504105;0.829693;0.846385;0.806060;0.863961;0.427752;0.409718;0.410445;0.411008;0.737334;0.714358;0.730578;0.744388;0.704763;0.442366;0.782823;0.519360;0.425267;0.808303;0.694632;0.922391;0.959327;0.821732;0.757547;0.707577;0.916888
ID71;0.896815;0.851328;0.829897;0.891426;0.857167;0.893689;0.934257;0.956219;0.841422;0.883788;0.898400;0.914220;0.930541;0.922555;0.954368;0.913297;0.896086;0.900019;0.893931;0.866778;0.937306;0.943046;0.871245;0.872191;0.841967;0.926117;0.916172;0.913028;0.923196;0.889547;0.917587;0.931665;0.924384;0.952913;0.927551;0.918440;0.923746;0.901654;0.881645;0.853255;0.847209;0.931486;0.865265;0.874012;0.824646;0.927064;0.889297;0.900598;0.819370;0.918866;0.622151;0.492168;0.893788;0.872858;0.808320;0.858622;0.923151;0.840784;0.936370;0.821355;0.877761;0.799860;0.932688;0.447548;0.608177;0.867216;0.846782;0.857337;0.864529;0.862482;0.817256;0.000000;0.961655;0.853944;0.864245;0.840136;0.945557;0.932406;0.911068;0.806015;0.813676;0.842544;0.783174;0.833198;0.849230;0.833226;0.842565;0.876963;0.822257;0.921566;0.807885;0.838533;0.913941;0.835095;0.963421;0.980804;0.873939;0.827126;0.879371;0.923925
ID72;0.894060;0.876584;0.881304;0.943709;0.877499;0.884087;0.827976;0.759692;0.870706;0.795697;0.942569;0.822839;0.773967;0.846178;0.933110;0.931379;0.789428;0.801685;0.939066;0.962523;0.937445;0.787515;0.862201;0.792309;0.851061;0.953313;0.813781;0.775445;0.829916;0.812996;0.842088;0.784618;0.737189;0.811215;0.790215;0.801315;0.845903;0.931727;0.828651;0.860545;0.894915;0.831299;0.931280;0.901012;0.893193;0.825449;0.795099;0.887056;0.898723;0.935617;0.888912;0.922228;0.766570;0.898183;0.893480;0.881836;0.853388;0.911180;0.931396;0.901835;0.886955;0.944926;0.830342;0.971314;0.966655;0.827259;0.915004;0.869381;0.910832;0.720676;0.875750;0.961655;0.000000;0.812568;0.843208;0.964837;0.825806;0.826336;0.918458;0.844143;0.849371;0.830059;0.896470;0.844212;0.824886;0.875276;0.885566;0.795034;0.889932;0.514821;0.926425;0.830252;0.724752;0.830902;0.995777;0.994053;0.933259;0.907735;0.835946;0.995688
ID73;0.824301;0.731306;0.736963;0.782705;0.788666;0.757518;0.807972;0.812068;0.765340;0.733398;0.890859;0.738938;0.773036;0.768555;0.867948;0.859716;0.653996;0.674718;0.844037;0.843344;0.863837;0.788065;0.706478;0.739570;0.708574;0.891286;0.727812;0.734125;0.728283;0.729451;0.737556;0.757345;0.774168;0.832542;0.814370;0.736201;0.741090;0.841260;0.766259;0.763432;0.757579;0.774217;0.839849;0.797491;0.751539;0.737131;0.705280;0.798134;0.771220;0.847284;0.741011;0.799240;0.728154;0.745202;0.775994;0.754567;0.806976;0.690630;0.851175;0.757746;0.732574;0.827277;0.776002;0.886522;0.922910;0.743115;0.731091;0.725981;0.745155;0.693586;0.458319;0.853944;0.812568;0.000000;0.370350;0.864984;0.772459;0.738703;0.830698;0.408846;0.417367;0.374777;0.541762;0.730448;0.694346;0.749326;0.733373;0.611000;0.522573;0.728750;0.623455;0.377780;0.733316;0.664164;0.963625;0.979936;0.830799;0.760421;0.631449;0.962701
ID74;0.856366;0.728965;0.751227;0.789001;0.831959;0.768326;0.866969;0.858473;0.823089;0.790391;0.897267;0.785144;0.804407;0.797763;0.878944;0.867730;0.708585;0.733260;0.858469;0.863876;0.875034;0.842715;0.706257;0.794970;0.725362;0.904876;0.779021;0.778202;0.756983;0.790101;0.758785;0.804140;0.842424;0.889529;0.875482;0.772257;0.760192;0.856242;0.823885;0.804178;0.789666;0.813884;0.840129;0.807313;0.754480;0.753173;0.752840;0.831340;0.778881;0.842585;0.762540;0.806178;0.777747;0.756313;0.792729;0.748016;0.860242;0.711529;0.841102;0.768962;0.746086;0.848293;0.834475;0.900762;0.925955;0.806849;0.791526;0.814080;0.789924;0.738493;0.504105;0.864245;0.843208;0.370350;0.000000;0.882025;0.848912;0.815177;0.824395;0.485406;0.490029;0.442517;0.583686;0.759326;0.734479;0.770404;0.773481;0.706457;0.569009;0.774646;0.656913;0.474216;0.788656;0.760211;0.975978;0.984314;0.836028;0.782452;0.703092;0.974731
ID75;0.846536;0.862802;0.840208;0.892636;0.827339;0.879733;0.925392;0.941466;0.792438;0.826271;0.901096;0.900134;0.920183;0.902902;0.961547;0.901011;0.898530;0.900129;0.911610;0.816986;0.916797;0.922861;0.878043;0.893054;0.873583;0.941845;0.906871;0.906160;0.912280;0.912838;0.911870;0.928447;0.908356;0.947209;0.921697;0.916711;0.917858;0.910335;0.878849;0.848999;0.837891;0.906104;0.911485;0.910831;0.872969;0.909737;0.878631;0.910696;0.870018;0.894326;0.876020;0.873032;0.880033;0.855674;0.864622;0.889960;0.941450;0.825315;0.920923;0.879222;0.882349;0.493766;0.947526;0.849139;0.910428;0.893197;0.875207;0.869624;0.848670;0.868943;0.829693;0.840136;0.964837;0.864984;0.882025;0.000000;0.963535;0.929454;0.893753;0.848136;0.833133;0.860413;0.828331;0.839068;0.842363;0.830480;0.852309;0.872790;0.837818;0.916238;0.825851;0.851505;0.904145;0.843043;0.961895;0.981606;0.878563;0.806575;0.865050;0.942363
ID76;0.874282;0.903056;0.889432;0.948784;0.909216;0.913417;0.881661;0.842758;0.898406;0.861334;0.954826;0.865371;0.833332;0.891588;0.964628;0.944652;0.841118;0.847699;0.958615;0.958213;0.961072;0.857658;0.880173;0.843187;0.876605;0.963931;0.853684;0.816130;0.870110;0.851340;0.879576;0.845318;0.805117;0.877081;0.847828;0.858266;0.888956;0.952386;0.860779;0.882977;0.900341;0.872628;0.937589;0.916585;0.901746;0.893396;0.863213;0.920265;0.901526;0.943548;0.902944;0.928616;0.844250;0.926623;0.904941;0.914603;0.435673;0.850611;0.942327;0.903494;0.913220;0.949371;0.294537;0.954789;0.958676;0.427767;0.718313;0.566329;0.866833;0.809028;0.846385;0.945557;0.825806;0.772459;0.848912;0.963535;0.000000;0.328187;0.948587;0.827625;0.817103;0.814162;0.865838;0.889542;0.864572;0.902112;0.887193;0.733394;0.860325;0.846060;0.886497;0.805352;0.812245;0.805572;0.968537;0.977143;0.942780;0.891105;0.807080;0.969916
ID77;0.887957;0.896276;0.892407;0.938585;0.887495;0.876136;0.839116;0.829394;0.874206;0.838647;0.911827;0.825881;0.810193;0.857883;0.925804;0.917698;0.810785;0.813289;0.909586;0.890602;0.926788;0.822590;0.825558;0.833148;0.856740;0.950580;0.820853;0.790469;0.842356;0.836368;0.860218;0.801121;0.781903;0.848286;0.817281;0.819293;0.856395;0.915840;0.832665;0.859684;0.871287;0.862732;0.933830;0.912310;0.894723;0.857623;0.815341;0.897343;0.892576;0.947016;0.895926;0.922208;0.798935;0.893513;0.887687;0.907462;0.483941;0.822495;0.951362;0.896220;0.875585;0.915499;0.372412;0.933332;0.948982;0.430265;0.625961;0.459773;0.841040;0.786197;0.806060;0.932406;0.826336;0.738703;0.815177;0.929454;0.328187;0.000000;0.932278;0.793252;0.773043;0.770451;0.829616;0.877537;0.833303;0.882506;0.864266;0.703101;0.824841;0.816478;0.851520;0.770935;0.798529;0.775094;0.972765;0.987887;0.931706;0.902028;0.776411;0.964172
