sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902387545.1_UHGG_MGYG-HGUT-02478	NA	2|976|200643|171549|815|909656|357276|357276.1	NA	0.2979	NA	Phocaeicola_dorei.GCF_902387545.1_UHGG_MGYG-HGUT-02478
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000478885.1_ASM47888v1	NA	2|201174|84998|1643822|1643826|447020|446660|446660.1	NA	0.0824	NA	Adlercreutzia_equolifaciens.GCF_000478885.1_ASM47888v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020463755.1_ASM2046375v1	NA	2|1239|91061|186826|1300|1357|1358|1358.1	NA	0.3431	NA	Lactococcus_lactis.GCF_020463755.1_ASM2046375v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000307345.1_Para_merd_CL03T12C32_V1	NA	2|976|200643|171549|2005525|375288|46503|46503.1	NA	0.5197	NA	Parabacteroides_merdae.GCF_000307345.1_Para_merd_CL03T12C32_V1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_017255415.1_ASM1725541v1	NA	2|1239|186801|186802|31979|1485|33953|33953.1	NA	0.084	NA	Clostridium_aminobutyricum.GCF_017255415.1_ASM1725541v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_002998535.1_ASM299853v1	NA	2|976|200643|171549|815|816|28113|28113.1	NA	0.2051	NA	Bacteroides_heparinolyticus.GCF_002998535.1_ASM299853v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900475675.1_45473_D02	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.16	2|1239|91061|186826|1300|1301|150055|150055.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis|t__SGB8021	0.6767	0.801127684978373	Streptococcus_lutetiensis.GCF_900475675.1_45473_D02
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003019675.1_ASM301967v1	NA	2|32066|203490|203491|203492|848|861|861.1	NA	0.1412	NA	Fusobacterium_ulcerans.GCF_003019675.1_ASM301967v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000585355.1_ASM58535v1	NA	2|976|200643|171549|171552|838|185293|185293.1	NA	0.1406	NA	Prevotella_oryzae.GCF_000585355.1_ASM58535v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900102715.1_IMG-taxon_2608642168_annotated_assembly	NA	2|1239|91061|186826|1300|1301|1335|1335.1	NA	0.191	NA	Streptococcus_equinus.GCF_900102715.1_IMG-taxon_2608642168_annotated_assembly
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003464225.1_ASM346422v1	NA	2|1239|526524|526525|128827|1573535|1735|1735.1	NA	0.3965	NA	Holdemanella_biformis.GCF_003464225.1_ASM346422v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001688725.2_ASM168872v2	NA	2|976|200643|171549|815|816|1796613|1796613.1	NA	0.1505	NA	Bacteroides_caecimuris.GCF_001688725.2_ASM168872v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_017815575.1_ASM1781557v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.60	2|1224|28221|213115|194924|872|876|876.1	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.3996	0.484973959097777	Desulfovibrio_desulfuricans.GCF_017815575.1_ASM1781557v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000250875.1_ASM25087v1	NA	2|1224|28216|80840|995019|40544|437898|437898.1	NA	0.2438	NA	Sutterella_parvirubra.GCF_000250875.1_ASM25087v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020091425.1_ASM2009142v1	NA	2|976|200643|171549|2005525|375288|328812|328812.1	NA	0.0595	NA	Parabacteroides_goldsteinii.GCF_020091425.1_ASM2009142v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018140635.1_ASM1814063v1	NA	2|1239|186801|186802|186803|2569097|39488|39488.1	NA	0.1339	NA	Anaerobutyricum_hallii.GCF_018140635.1_ASM1814063v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_014131755.1_ASM1413175v1	NA	2|976|200643|171549|815|816|818|818.1	NA	0.2166	NA	Bacteroides_thetaiotaomicron.GCF_014131755.1_ASM1413175v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000154845.1_ASM15484v1	NA	2|976|200643|171549|815|909656|310298|310298.1	NA	0.1662	NA	Phocaeicola_coprocola.GCF_000154845.1_ASM15484v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_015558405.1_ASM1555840v1	NA	2|976|200643|171549|171550|239759|328814|328814.1	NA	0.2425	NA	Alistipes_shahii.GCF_015558405.1_ASM1555840v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000622245.1_ASM62224v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.35	2|32066|203490|203491|203492|848|852|852.1	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_perfoetens|t__SGB29032	1.3291	1.29348438786588	Fusobacterium_perfoetens.GCF_000622245.1_ASM62224v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003468995.1_ASM346899v1	NA	2|1239|186801|186802|186803|572511|40520|40520.1	NA	0.1244	NA	Blautia_obeum.GCF_003468995.1_ASM346899v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000224965.2_ASM22496v2	NA	2|201174|1760|85004|31953|1678|28025|28025.1	NA	0.3226	NA	Bifidobacterium_animalis.GCF_000224965.2_ASM22496v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001941345.1_ASM194134v1	NA	2|201174|1760|85007|1653|1716|1705|1705.1	NA	0.0861	NA	Corynebacterium_stationis.GCF_001941345.1_ASM194134v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902374815.1_MGYG-HGUT-01422	NA	2|976|200643|171549|815|816|626931|626931.1	NA	0.2806	NA	Bacteroides_oleiciplenus.GCF_902374815.1_MGYG-HGUT-01422
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000190575.1_ASM19057v1	NA	2|976|200643|171549|815|909656|376805|376805.1	NA	0.3367	NA	Phocaeicola_salanitronis.GCF_000190575.1_ASM19057v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_016904155.1_ASM1690415v1	NA	2|1239|186801|186802|186803|33042|410072|410072.1	NA	0.0566	NA	Coprococcus_comes.GCF_016904155.1_ASM1690415v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_019974115.1_ASM1997411v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.66	2|1239|909932|909929|1843491|158846|437897|437897.1	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis|t__SGB6962	1.4814	1.67332022720012	Megamonas_funiformis.GCF_019974115.1_ASM1997411v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_016728785.1_ASM1672878v1	NA	2|1239|526524|526525|128827|1505663|1547|1547.1	NA	0.052	NA	Erysipelatoclostridium_ramosum.GCF_016728785.1_ASM1672878v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000518765.1_ASM51876v1	NA	2|1239|186801|186802|216572|1263|1265|1265.1	NA	0.3409	NA	Ruminococcus_flavefaciens.GCF_000518765.1_ASM51876v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_013046825.1_ASM1304682v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.73	2|1239|526524|526525|2810281|191303|154288|154288.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__SGB6846	1.1048	1.28952888932836	Turicibacter_sanguinis.GCF_013046825.1_ASM1304682v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902501455.1_DSM13632	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.61	2|201174|84998|84999|84107|102106|147207|147207.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis|t__SGB14741	1.2875	1.55546745541814	Collinsella_intestinalis.GCF_902501455.1_DSM13632
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003030905.1_ASM303090v1	NA	2|201174|1760|85004|31953|1678|1680|1680.1	NA	0.5332	NA	Bifidobacterium_adolescentis.GCF_003030905.1_ASM303090v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_002998435.1_ASM299843v1	NA	2|976|200643|171549|815|816|28119|28119.1	NA	0.0869	NA	Bacteroides_zoogleoformans.GCF_002998435.1_ASM299843v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001457555.1_NCTC10562	NA	2|32066|203490|203491|203492|848|851|851.1	NA	0.1454	NA	Fusobacterium_nucleatum.GCF_001457555.1_NCTC10562
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001486665.1_Fournierella_massiliensis	NA	2|1239|186801|186802|216572|1940255|1650663|1650663.1	NA	0.3117	NA	Fournierella_massiliensis.GCF_001486665.1_Fournierella_massiliensis
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003006415.1_ASM300641v1	NA	2|1239|909932|1843489|31977|906|907|907.1	NA	0.196	NA	Megasphaera_elsdenii.GCF_003006415.1_ASM300641v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020735865.1_ASM2073586v1	NA	2|976|200643|171549|2005525|375288|387661|387661.1	NA	0.0696	NA	Parabacteroides_johnsonii.GCF_020735865.1_ASM2073586v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001991075.2_ASM199107v2	NA	2|1239|186801|186802|31979|1485|1561|1561.1	NA	0.2335	NA	Clostridium_baratii.GCF_001991075.2_ASM199107v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly	NA	2|1239|186801|186802|216572|44748|44749|44749.1	NA	0.2314	NA	Sporobacter_termitidis.GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902362575.1_MGYG-HGUT-00026	NA	2|1239|526524|526525|2810280|135858|100886|100886.1	NA	0.2653	NA	Catenibacterium_mitsuokai.GCF_902362575.1_MGYG-HGUT-00026
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018885085.1_ASM1888508v1	NA	2|1239|186801|186802|186804|1870884|1496|1496.1	NA	0.138	NA	Clostridioides_difficile.GCF_018885085.1_ASM1888508v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_025144665.1_ASM2514466v1	NA	2|976|200643|171549|171550|239759|1470347|1470347.1	NA	0.0908	NA	Alistipes_ihumii.GCF_025144665.1_ASM2514466v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000384195.1_ASM38419v1	NA	2|1239|526524|526525|128827|174708|174709|174709.1	NA	0.482	NA	Allobaculum_stercoricanis.GCF_000384195.1_ASM38419v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018289135.1_ASM1828913v1	NA	2|976|200643|171549|815|816|371601|371601.1	NA	0.2976	NA	Bacteroides_xylanisolvens.GCF_018289135.1_ASM1828913v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000296445.1_Slac_piri_YIT_12062_V1	NA	2|201174|84998|1643822|1643826|84108|626934|626934.1	NA	0.1853	NA	Slackia_piriformis.GCF_000296445.1_Slac_piri_YIT_12062_V1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_016900595.1_ASM1690059v1	NA	2|1239|186801|186802|186803|2005359|290055|290055.1	NA	0.1094	NA	Faecalicatena_fissicatena.GCF_016900595.1_ASM1690059v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_016889925.1_ASM1688992v1	NA	2|976|200643|171549|815|816|817|817.1	NA	0.6537	NA	Bacteroides_fragilis.GCF_016889925.1_ASM1688992v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_017309675.2_ASM1730967v2	NA	2|976|200643|171549|815|816|2792859|2792859.1	NA	0.1471	NA	Bacteroides_humanifaecis.GCF_017309675.2_ASM1730967v2
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_010669205.1_ASM1066920v1	NA	2|1239|186801|186802|186803|572511|33035|33035.1	NA	0.1991	NA	Blautia_producta.GCF_010669205.1_ASM1066920v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_009717905.1_ASM971790v1	NA	2|1239|186801|186802|216572|1905344|1550024|1550024.1	NA	0.1513	NA	Ruthenibacterium_lactatiformans.GCF_009717905.1_ASM971790v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_002951935.1_ASM295193v1	NA	2|1239|91061|1385|186822|44249|1464|1464.1	NA	0.2002	NA	Paenibacillus_larvae.GCF_002951935.1_ASM295193v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902373865.1_MGYG-HGUT-01321	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.43	2|1224|28221|213115|194924|872|901|901.1	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB57325|t__SGB57325	0.4661	0.559841126318657	Desulfovibrio_piger.GCF_902373865.1_MGYG-HGUT-01321
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018127825.1_ASM1812782v1	NA	2|976|200643|171549|171552|838|28133|28133.1	NA	0.0827	NA	Prevotella_nigrescens.GCF_018127825.1_ASM1812782v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000378365.1_ASM37836v1	NA	2|1239|909932|909929|1843491|158846|491921|491921.1	NA	0.0679	NA	Megamonas_rupellensis.GCF_000378365.1_ASM37836v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018389405.1_ASM1838940v1	NA	2|976|200643|171549|171552|838|839|839.1	NA	0.0843	NA	Prevotella_ruminicola.GCF_018389405.1_ASM1838940v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_024733725.1_ASM2473372v1	NA	2|1224|28216|80840|995019|577310|626947|626947.1	NA	0.0601	NA	Parasutterella_secunda.GCF_024733725.1_ASM2473372v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003287895.1_ASM328789v1	NA	2|1239|186801|186802|186803|572511|1912897|1912897.1	NA	0.2815	NA	Blautia_argi.GCF_003287895.1_ASM328789v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_008571395.1_ASM857139v1	NA	2|976|200643|171549|815|816|338188|338188.1	NA	0.1796	NA	Bacteroides_finegoldii.GCF_008571395.1_ASM857139v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_014634885.1_ASM1463488v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.18	2|201174|1760|85004|31953|1678|78448|78448.1	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum|t__SGB17265	0.5166	0.622372802674356	Bifidobacterium_pullorum.GCF_014634885.1_ASM1463488v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000512915.1_ASM51291v1	NA	2|976|200643|171549|2005519|397864|397865|397865.1	NA	0.0946	NA	Barnesiella_viscericola.GCF_000512915.1_ASM51291v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_016894205.1_ASM1689420v1	NA	2|976|200643|171549|815|816|28111|28111.1	NA	0.1821	NA	Bacteroides_eggerthii.GCF_016894205.1_ASM1689420v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000154385.1_ASM15438v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.38	2|1239|186801|186802|216572|216851|853|853.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15332	0.6439	0.783605799650802	Faecalibacterium_prausnitzii.GCF_000154385.1_ASM15438v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_023497905.1_ASM2349790v1	NA	2|1239|909932|1843488|909930|33024|626940|626940.1	NA	0.2588	NA	Phascolarctobacterium_succinatutens.GCF_023497905.1_ASM2349790v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902373665.1_MGYG-HGUT-01299	NA	2|1239|526524|526525|128827|2749846|31971|31971.1	NA	0.0677	NA	Amedibacillus_dolichus.GCF_902373665.1_MGYG-HGUT-01299
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020735445.1_ASM2073544v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.77	2|976|200643|171549|171552|838|165179|165179.1	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB48363|t__SGB48363	1.8111	2.10630280532516	Prevotella_copri.GCF_020735445.1_ASM2073544v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_025914135.1_ASM2591413v1	NA	2|976|200643|171549|815|816|291644|291644.1	NA	0.1777	NA	Bacteroides_salyersiae.GCF_025914135.1_ASM2591413v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018292165.1_ASM1829216v1	NA	2|976|200643|171549|815|816|820|820.1	NA	0.607	NA	Bacteroides_uniformis.GCF_018292165.1_ASM1829216v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020138775.1_ASM2013877v1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.7	2|1239|186801|186802|31979|1485|1502|1502.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens|t__SGB6191	0.5882	0.637331500986475	Clostridium_perfringens.GCF_020138775.1_ASM2013877v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003019655.1_ASM301965v1	NA	2|32066|203490|203491|203492|848|856|856.1	NA	0.0279	NA	Fusobacterium_varium.GCF_003019655.1_ASM301965v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020885855.1_ASM2088585v1	NA	2|976|200643|171549|815|909656|821|821.1	NA	0.7183	NA	Phocaeicola_vulgatus.GCF_020885855.1_ASM2088585v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000262545.1_ASM26254v1	NA	2|976|200643|171549|171552|838|28125|28125.1	NA	0.0205	NA	Prevotella_bivia.GCF_000262545.1_ASM26254v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_014841035.1_ASM1484103v1	NA	2|1239|91061|186826|33958|1578|33959|33959.1	NA	0.1367	NA	Lactobacillus_johnsonii.GCF_014841035.1_ASM1484103v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003019315.1_ASM301931v1	NA	2|32066|203490|203491|203492|848|850|850.1	NA	0.2312	NA	Fusobacterium_mortiferum.GCF_003019315.1_ASM301931v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000393015.1_Ente_faec_T5_V1	NA	2|1239|91061|186826|81852|1350|1351|1351.1	NA	0.3025	NA	Enterococcus_faecalis.GCF_000393015.1_Ente_faec_T5_V1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_025148125.1_ASM2514812v1	NA	2|1239|186801|186802|186803|572511|418240|418240.1	NA	0.239	NA	Blautia_wexlerae.GCF_025148125.1_ASM2514812v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001951095.1_ASM195109v1	NA	2|1239|91061|186826|33958|46255|137591|137591.1	NA	0.038	NA	Weissella_cibaria.GCF_001951095.1_ASM195109v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_001314995.1_ASM131499v1	NA	2|976|200643|171549|815|816|28116|28116.1	NA	0.1633	NA	Bacteroides_ovatus.GCF_001314995.1_ASM131499v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020991025.1_ASM2099102v1	NA	2|1224|1236|91347|543|702|703|703.1	NA	0.3067	NA	Plesiomonas_shigelloides.GCF_020991025.1_ASM2099102v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900474605.1_41594_C01	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3.bin.82	2|1239|91061|186826|81852|1350|44008|44008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum|t__SGB7961	1.4738	1.76890194873786	Enterococcus_cecorum.GCF_900474605.1_41594_C01
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000253375.1_ASM25337v1	NA	2|201174|1760|85007|1762|1763|78331|78331.1	NA	0.0248	NA	Mycobacterium_canettii.GCF_000253375.1_ASM25337v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_003402615.1_ASM340261v1	NA	2|1239|186801|186802|186803|2005355|1912855|1912855.1	NA	0.3348	NA	Faecalimonas_umbilicata.GCF_003402615.1_ASM340261v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000144405.1_ASM14440v1	NA	2|976|200643|171549|171552|838|28132|28132.1	NA	0.0386	NA	Prevotella_melaninogenica.GCF_000144405.1_ASM14440v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000482845.1_ASM48284v1	NA	2|1224|1236|135624|83763|13334|13335|13335.1	NA	0.3345	NA	Anaerobiospirillum_succiniciproducens.GCF_000482845.1_ASM48284v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900445255.1_51485_H01	NA	2|1224|1236|135624|83763|13334|179995|179995.1	NA	0.1042	NA	Anaerobiospirillum_thomasii.GCF_900445255.1_51485_H01
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_014337255.1_ASM1433725v1	NA	2|32066|203490|203491|203492|848|2764326|2764326.1	NA	0.3509	NA	Fusobacterium_hominis.GCF_014337255.1_ASM1433725v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_020341675.1_ASM2034167v1	NA	2|976|200643|171549|815|816|329854|329854.1	NA	0.0993	NA	Bacteroides_intestinalis.GCF_020341675.1_ASM2034167v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_018292125.1_ASM1829212v1	NA	2|976|200643|171549|815|816|246787|246787.1	NA	0.1782	NA	Bacteroides_cellulosilyticus.GCF_018292125.1_ASM1829212v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_019343495.1_ASM1934349v1	NA	2|1224|1236|2887326|468|469|28090|28090.1	NA	0.1865	NA	Acinetobacter_lwoffii.GCF_019343495.1_ASM1934349v1
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_902374375.1_MGYG-HGUT-01364	NA	2|976|200643|171549|815|909656|310297|310297.1	NA	0.7634	NA	Phocaeicola_plebeius.GCF_902374375.1_MGYG-HGUT-01364
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_900187035.1_50279_G02	NA	2|1239|909932|909929|1843491|158846|158847|158847.1	NA	0.1841	NA	Megamonas_hypermegale.GCF_900187035.1_50279_G02
profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3	GCF_000479045.1_ASM47904v1	NA	2|32066|203490|203491|203492|180162|188913|188913.1	NA	0.3508	NA	Cetobacterium_somerae.GCF_000479045.1_ASM47904v1
